name,url,language,license,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
hot-shots,https://github.com/brightcove/hot-shots,JavaScript,"License(name=""MIT License"")",337,121,1,94,8,2.4,8,11,9,3.5,60,0.5649
plantcv,https://github.com/danforthcenter/plantcv,Python,"License(name=""MIT License"")",339,84,0,34,4,12.7,4,39,19,2.5,358,0.56428
kubespawner,https://github.com/jupyterhub/kubespawner,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",347,63,0,57,10,2.3,3,50,35,2.2,118,0.56387
xen-orchestra,https://github.com/vatesfr/xen-orchestra,JavaScript,,348,98,0,58,4,13.4,110,329,235,1.0,13,0.56309
music,https://github.com/owncloud/music,PHP,"License(name=""GNU Affero General Public License v3.0"")",353,93,0,48,5,8.2,12,35,24,2.7,40,0.55952
farmOS,https://github.com/farmOS/farmOS,PHP,"License(name=""Other"")",353,97,0,19,6,8.2,4,65,57,4.3,59,0.55838
typed-racket,https://github.com/racket/typed-racket,Racket,"License(name=""Other"")",355,157,0,83,10,1.7,2,61,34,0.8,119,0.55806
jasmine-npm,https://github.com/jasmine/jasmine-npm,JavaScript,,341,84,0,51,6,0.5,5,8,5,3.8,494,0.55785
rollup-plugin-svelte,https://github.com/sveltejs/rollup-plugin-svelte,JavaScript,"License(name=""MIT License"")",342,51,0,33,5,1.2,12,35,32,2.7,480,0.55661
lodestar,https://github.com/ChainSafe/lodestar,TypeScript,"License(name=""GNU Lesser General Public License v3.0"")",344,32,0,43,6,50.6,2,372,281,1.4,41,0.55657
qt,https://github.com/qt/qt,C++,"License(name=""Other"")",352,144,67,889,8,0.0,3,0,0,0,241849,0.55656
irqbalance,https://github.com/Irqbalance/irqbalance,C,"License(name=""GNU General Public License v2.0"")",347,172,1,66,4,0.4,1,8,7,2.6,6794,0.55597
verible,https://github.com/google/verible,C++,"License(name=""Apache License 2.0"")",346,15,0,25,4,14.1,295,133,74,2.1,298,0.5559
rainbow,https://github.com/rainbow-me/rainbow,JavaScript,"License(name=""GNU General Public License v3.0"")",356,34,0,26,5,26.3,38,523,505,0.5,49,0.55491
controller,https://github.com/opendaylight/controller,Java,"License(name=""Eclipse Public License 1.0"")",345,95,0,237,5,3.4,11,0,0,0,1678,0.55378
sentry-cocoa,https://github.com/getsentry/sentry-cocoa,Objective-C,"License(name=""MIT License"")",354,58,0,50,6,10.7,56,130,108,1.5,10,0.55277
freetds,https://github.com/FreeTDS/freetds,C,"License(name=""Other"")",352,235,1,77,5,4.2,2,20,11,2.6,289,0.55079
navigation,https://github.com/grahammendick/navigation,TypeScript,"License(name=""Apache License 2.0"")",337,131,0,14,2,21.0,41,46,45,4.5,38,0.54888
pyfakefs,https://github.com/jmcgeheeiv/pyfakefs,Python,"License(name=""Apache License 2.0"")",344,117,0,47,4,1.7,11,30,29,2.4,116,0.54872
stplanr,https://github.com/ropensci/stplanr,R,"License(name=""Other"")",346,73,0,30,7,4.2,11,30,26,3.5,30,0.54677
LexikTranslationBundle,https://github.com/lexik/LexikTranslationBundle,PHP,"License(name=""MIT License"")",342,112,0,94,9,0.3,4,5,4,4.6,29,0.54551
Adafruit_nRF52_Arduino,https://github.com/adafruit/Adafruit_nRF52_Arduino,C,"License(name=""Other"")",358,51,1,60,5,6.8,7,34,23,2.1,222,0.54496
rebound,https://github.com/hannorein/rebound,C,"License(name=""GNU General Public License v3.0"")",343,116,0,36,9,1.6,0,53,51,1.5,352,0.54472
ecma402,https://github.com/tc39/ecma402,HTML,,341,72,0,38,6,2.5,0,61,43,2.0,785,0.54406
jMetal,https://github.com/jMetal/jMetal,Java,"License(name=""MIT License"")",343,101,0,50,5,6.8,6,7,4,1.0,440,0.54376
mapproxy,https://github.com/mapproxy/mapproxy,Python,"License(name=""Other"")",338,133,0,59,9,0.7,5,42,28,1.0,84,0.54304
ember-simple-auth-token,https://github.com/jpadilla/ember-simple-auth-token,JavaScript,"License(name=""MIT License"")",357,78,0,41,10,0.7,6,11,7,7.3,15,0.54289
girder,https://github.com/girder/girder,Python,"License(name=""Apache License 2.0"")",346,91,0,70,2,4.1,7,15,12,2.4,373,0.54246
norns,https://github.com/monome/norns,Lua,"License(name=""GNU General Public License v3.0"")",336,50,0,49,3,6.0,13,117,92,2.9,42,0.54222
laravel-event-sourcing,https://github.com/spatie/laravel-event-sourcing,PHP,"License(name=""MIT License"")",337,33,0,76,9,4.8,36,23,13,2.3,10,0.54206
ember-cli-typescript,https://github.com/typed-ember/ember-cli-typescript,TypeScript,"License(name=""MIT License"")",343,51,1,47,10,6.5,3,74,56,0.7,218,0.54045
kwin-lowlatency,https://github.com/tildearrow/kwin-lowlatency,C++,,346,261,0,484,4,14.9,31,12,6,1.3,0,0.53987
Adafruit_CircuitPython_Bundle,https://github.com/adafruit/Adafruit_CircuitPython_Bundle,Shell,"License(name=""MIT License"")",342,52,0,30,5,5.7,240,17,17,1.0,250,0.53979
ccextractor,https://github.com/CCExtractor/ccextractor,C,"License(name=""GNU General Public License v2.0"")",346,83,0,128,5,0.7,3,17,10,2.0,156,0.53843
api,https://github.com/staart/api,TypeScript,"License(name=""MIT License"")",349,21,0,12,6,32.3,67,247,237,1.0,55,0.53813
Zwave2Mqtt,https://github.com/OpenZWave/Zwave2Mqtt,JavaScript,"License(name=""MIT License"")",350,25,1,52,7,6.2,22,122,75,3.0,16,0.53697
ember-auto-import,https://github.com/ef4/ember-auto-import,JavaScript,"License(name=""MIT License"")",338,32,1,34,7,1.3,18,38,21,1.5,632,0.53694
phpstan-symfony,https://github.com/phpstan/phpstan-symfony,PHP,"License(name=""MIT License"")",341,45,0,33,10,0.6,4,19,12,1.6,499,0.53609
spark-xml,https://github.com/databricks/spark-xml,Scala,"License(name=""Apache License 2.0"")",337,64,0,22,7,0.6,3,28,24,3.2,351,0.53531
ADOdb,https://github.com/ADOdb/ADOdb,PHP,"License(name=""Other"")",343,92,1,73,5,1.0,4,52,22,1.1,527,0.53449
braintree_android,https://github.com/braintree/braintree_android,Java,"License(name=""MIT License"")",339,80,0,74,4,1.8,10,11,7,4.1,40,0.53361
gatsby-source-wordpress-experimental,https://github.com/gatsbyjs/gatsby-source-wordpress-experimental,JavaScript,"License(name=""MIT License"")",349,8,0,23,8,12.0,205,226,163,2.6,18,0.53183
stroom,https://github.com/gchq/stroom,Java,"License(name=""Apache License 2.0"")",344,51,0,12,1,38.0,88,130,98,0.3,1592,0.53175
docile,https://github.com/ms-ati/docile,Ruby,"License(name=""MIT License"")",353,111,0,18,10,0.5,2,23,17,1.6,396,0.531
bowtie2,https://github.com/BenLangmead/bowtie2,C++,"License(name=""GNU General Public License v3.0"")",353,120,1,32,10,1.2,5,22,8,2.0,127,0.53073
rustic,https://github.com/brotzeit/rustic,HTML,"License(name=""Other"")",344,110,0,93,4,3.8,0,55,33,3.0,57,0.5305
database-rider,https://github.com/database-rider/database-rider,Java,"License(name=""Apache License 2.0"")",354,53,0,42,4,3.0,20,34,30,2.5,49,0.53024
micronaut-data,https://github.com/micronaut-projects/micronaut-data,Java,"License(name=""Apache License 2.0"")",347,21,0,58,5,7.6,18,119,75,1.5,30,0.529
stars,https://github.com/r-spatial/stars,R,"License(name=""Apache License 2.0"")",356,49,0,26,11,6.0,0,47,34,3.4,70,0.52839
zxing-cpp,https://github.com/nu-book/zxing-cpp,C++,"License(name=""Other"")",349,58,0,30,6,8.2,2,33,23,4.1,36,0.52794
redmine_dmsf,https://github.com/danmunn/redmine_dmsf,Ruby,"License(name=""GNU General Public License v2.0"")",352,118,2,64,6,4.4,3,33,27,1.5,115,0.52602
eslint-plugin-testing-library,https://github.com/testing-library/eslint-plugin-testing-library,TypeScript,"License(name=""MIT License"")",352,17,2,30,8,1.8,34,46,28,1.8,423,0.52499
pg_probackup,https://github.com/postgrespro/pg_probackup,Python,"License(name=""Other"")",354,135,0,34,4,8.5,12,50,26,2.8,8,0.5249
Omeka,https://github.com/omeka/Omeka,PHP,"License(name=""GNU General Public License v3.0"")",346,179,0,42,7,0.3,1,8,2,2.1,538,0.52396
slate-plugins,https://github.com/udecode/slate-plugins,TypeScript,"License(name=""Other"")",337,14,0,34,8,11.7,72,128,108,1.5,11,0.52395
kitchen-vagrant,https://github.com/test-kitchen/kitchen-vagrant,Ruby,"License(name=""Other"")",335,98,0,109,9,0.7,8,23,21,0.2,46,0.52387
Exceptionless.Net,https://github.com/exceptionless/Exceptionless.Net,C#,"License(name=""Other"")",345,72,0,33,10,1.8,8,7,6,2.4,40,0.52338
My-Wallet-V3-Android,https://github.com/blockchain/My-Wallet-V3-Android,Kotlin,"License(name=""GNU Affero General Public License v3.0"")",338,76,0,32,4,31.9,9,8,1,0.9,175,0.52261
jsonwebtoken.github.io,https://github.com/jsonwebtoken/jsonwebtoken.github.io,JavaScript,"License(name=""Other"")",337,84,0,171,3,1.8,3,64,59,0.9,70,0.52225
mockito,https://github.com/dart-lang/mockito,Dart,"License(name=""Apache License 2.0"")",353,80,0,36,4,2.1,5,31,22,2.3,136,0.52223
braintree-web,https://github.com/braintree/braintree-web,JavaScript,"License(name=""MIT License"")",348,75,0,16,6,0.5,28,32,27,2.8,51,0.52036
wakaama,https://github.com/eclipse/wakaama,C,"License(name=""Eclipse Public License 2.0"")",350,82,0,43,6,0.3,0,128,75,2.9,119,0.51994
ng-mocks,https://github.com/ike18t/ng-mocks,TypeScript,"License(name=""MIT License"")",338,41,0,16,3,10.2,25,66,66,2.8,42,0.51943
cypress-file-upload,https://github.com/abramenal/cypress-file-upload,JavaScript,"License(name=""MIT License"")",340,24,0,30,7,2.1,13,53,37,1.5,113,0.51869
altcover,https://github.com/SteveGilham/altcover,F#,"License(name=""MIT License"")",340,41,0,3,2,22.8,20,23,20,10.3,86,0.51814
porter,https://github.com/getporter/porter,Go,"License(name=""Apache License 2.0"")",351,27,0,44,8,6.3,19,99,70,1.3,8,0.51801
ocaml-containers,https://github.com/c-cube/ocaml-containers,OCaml,"License(name=""BSD 2-Clause ""Simplified"" License"")",355,96,0,53,7,3.1,2,23,20,2.5,19,0.51793
arduino-eclipse-plugin,https://github.com/Sloeber/arduino-eclipse-plugin,Java,,355,112,0,49,3,5.6,1,59,42,3.6,29,0.51655
docToolchain,https://github.com/docToolchain/docToolchain,Groovy,"License(name=""MIT License"")",339,55,0,59,6,2.5,3,37,17,1.9,57,0.51647
GDLauncher,https://github.com/gorilla-devs/GDLauncher,JavaScript,"License(name=""GNU General Public License v3.0"")",343,59,0,22,7,8.8,12,125,40,1.2,15,0.51594
akka-grpc,https://github.com/akka/akka-grpc,Scala,"License(name=""Apache License 2.0"")",349,36,0,59,5,5.5,9,120,98,1.1,22,0.51513
unexpected,https://github.com/unexpectedjs/unexpected,JavaScript,"License(name=""MIT License"")",337,95,1,22,8,2.6,43,29,23,0.5,98,0.51506
quicklisp-projects,https://github.com/quicklisp/quicklisp-projects,,,357,128,0,17,7,4.2,6,61,40,1.7,22,0.51484
spree_i18n,https://github.com/spree-contrib/spree_i18n,Ruby,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",337,126,0,319,5,1.0,1,15,13,0.3,65,0.51271
swarrot,https://github.com/swarrot/swarrot,PHP,"License(name=""MIT License"")",353,84,0,47,9,0.2,7,9,8,2.1,33,0.51143
GLM.jl,https://github.com/JuliaStats/GLM.jl,Julia,"License(name=""Other"")",345,105,1,38,12,0.5,5,19,14,1.8,58,0.51133
haskell-ci,https://github.com/haskell-CI/haskell-ci,Haskell,"License(name=""GNU General Public License v3.0"")",349,88,0,28,10,1.4,2,64,48,1.1,45,0.51114
rust-decimal,https://github.com/paupino/rust-decimal,Rust,"License(name=""MIT License"")",351,51,0,44,6,2.2,7,55,44,0.9,63,0.51038
Sunflower,https://github.com/MeanEYE/Sunflower,Python,"License(name=""GNU General Public License v3.0"")",339,130,1,39,5,3.6,1,5,1,6.8,72,0.51007
Microsoft365DSC,https://github.com/microsoft/Microsoft365DSC,PowerShell,"License(name=""MIT License"")",338,26,0,36,4,20.6,9,207,151,1.1,19,0.50974
stdlib,https://github.com/fortran-lang/stdlib,Fortran,"License(name=""MIT License"")",354,14,0,24,8,8.7,0,84,48,5.0,62,0.50972
crucible,https://github.com/GaloisInc/crucible,HTML,,345,53,0,52,4,10.5,1,70,37,0.6,192,0.50933
easystats,https://github.com/easystats/easystats,R,"License(name=""GNU General Public License v3.0"")",340,24,0,30,7,2.5,0,28,15,6.6,105,0.50927
sparse,https://github.com/pydata/sparse,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",345,46,1,29,10,0.9,4,17,10,3.3,93,0.50859
date-io,https://github.com/dmtrKovalenko/date-io,TypeScript,"License(name=""MIT License"")",350,27,0,27,6,4.3,12,42,33,1.0,113,0.50811
SublimeJsPrettier,https://github.com/jonlabelle/SublimeJsPrettier,Python,"License(name=""MIT License"")",355,49,0,28,6,1.4,68,9,9,2.2,45,0.508
all-contributors-cli,https://github.com/all-contributors/all-contributors-cli,JavaScript,"License(name=""MIT License"")",339,60,1,63,7,0.8,13,6,3,0.2,768,0.50777
dwm,https://github.com/LukeSmithxyz/dwm,C,"License(name=""MIT License"")",342,177,0,56,5,2.4,0,29,26,1.7,90,0.50737
ansible-modules-hashivault,https://github.com/TerryHowe/ansible-modules-hashivault,Python,"License(name=""MIT License"")",336,58,1,62,8,3.8,17,62,50,0.5,16,0.50735
seafile-client,https://github.com/haiwen/seafile-client,C++,"License(name=""Apache License 2.0"")",357,91,0,45,5,0.8,19,21,16,0.4,107,0.50722
sqlfluff,https://github.com/sqlfluff/sqlfluff,Python,"License(name=""MIT License"")",345,27,0,34,10,16.5,9,276,174,1.9,0,0.50713
wanderlust,https://github.com/wanderlust/wanderlust,Emacs Lisp,"License(name=""Other"")",346,253,1,28,3,1.4,8,10,10,4.3,122,0.50598
sleef,https://github.com/shibatch/sleef,C,"License(name=""Boost Software License 1.0"")",343,62,0,22,8,1.6,2,52,50,1.1,134,0.50595
brcobranca,https://github.com/kivanio/brcobranca,Ruby,"License(name=""MIT License"")",344,144,0,53,12,0.2,5,3,1,1.0,90,0.50523
obs-browser,https://github.com/obsproject/obs-browser,C++,"License(name=""GNU General Public License v2.0"")",350,78,0,31,4,1.1,4,35,26,4.6,28,0.50424
www-community,https://github.com/OWASP/www-community,HTML,,354,15,0,148,9,7.4,0,57,52,0.8,44,0.50412
radicle-upstream,https://github.com/radicle-dev/radicle-upstream,Rust,"License(name=""Other"")",356,18,0,19,6,12.8,17,523,389,1.6,5,0.50386
aerospike-client-go,https://github.com/aerospike/aerospike-client-go,Go,"License(name=""Apache License 2.0"")",351,79,2,51,9,1.2,17,18,9,3.8,5,0.50261
serde-yaml,https://github.com/dtolnay/serde-yaml,Rust,"License(name=""Other"")",351,60,0,32,8,0.8,4,11,5,1.0,249,0.50192
amp-toolbox,https://github.com/ampproject/amp-toolbox,HTML,"License(name=""Apache License 2.0"")",350,42,0,45,3,7.1,9,205,192,0.4,52,0.50138
moode,https://github.com/moode-player/moode,PHP,"License(name=""GNU General Public License v3.0"")",356,39,0,18,3,30.8,10,87,85,2.6,10,0.50059
PermissionManager,https://github.com/Laravel-Backpack/PermissionManager,PHP,"License(name=""Other"")",349,57,0,48,7,0.7,5,21,19,2.3,24,0.50057
Zenko,https://github.com/scality/Zenko,Python,"License(name=""Apache License 2.0"")",342,44,0,47,2,2.7,11,76,68,3.7,20,0.50035
browscap-php,https://github.com/browscap/browscap-php,PHP,"License(name=""MIT License"")",345,155,0,43,7,0.7,2,27,20,1.2,48,0.50013
Waffle,https://github.com/EthWorks/Waffle,TypeScript,"License(name=""MIT License"")",348,31,0,39,7,2.7,18,58,35,1.0,19,0.49982
sunxi-tools,https://github.com/linux-sunxi/sunxi-tools,C,"License(name=""GNU General Public License v2.0"")",347,106,1,42,7,0.4,1,25,16,1.0,372,0.49931
ProgressMeter.jl,https://github.com/timholy/ProgressMeter.jl,Julia,"License(name=""MIT License"")",353,93,1,48,11,0.7,7,15,9,1.1,40,0.49888
consul-helm,https://github.com/hashicorp/consul-helm,Shell,"License(name=""Mozilla Public License 2.0"")",357,30,0,53,3,5.2,16,172,128,1.4,13,0.49771
field-form,https://github.com/react-component/field-form,TypeScript,"License(name=""MIT License"")",346,20,0,26,7,2.6,56,61,40,2.4,10,0.49747
chirpstack-application-server,https://github.com/brocaar/chirpstack-application-server,Go,"License(name=""MIT License"")",348,53,0,48,7,3.6,18,27,12,1.2,7,0.4974
ketting,https://github.com/badgateway/ketting,TypeScript,"License(name=""MIT License"")",350,50,0,18,9,4.3,26,77,74,0.9,5,0.49726
minver,https://github.com/adamralph/minver,C#,"License(name=""Apache License 2.0"")",349,28,0,10,6,2.4,21,83,79,0.6,207,0.49684
bioruby,https://github.com/bioruby/bioruby,Ruby,"License(name=""Other"")",357,239,1,46,10,0.2,2,7,4,1.3,130,0.4956
prometheus_exporter,https://github.com/discourse/prometheus_exporter,Ruby,"License(name=""MIT License"")",356,37,1,53,5,0.7,15,27,15,1.9,82,0.49543
laigter,https://github.com/azagaya/laigter,C++,"License(name=""GNU General Public License v3.0"")",356,23,0,21,5,6.7,8,5,4,6.6,28,0.49516
miniforge,https://github.com/conda-forge/miniforge,Shell,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",351,15,0,16,10,2.3,23,51,43,3.2,8,0.4947
BGPalerter,https://github.com/nttgin/BGPalerter,JavaScript,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",354,20,0,23,7,9.7,8,82,81,0.9,31,0.49441
ngx-device-detector,https://github.com/KoderLabs/ngx-device-detector,TypeScript,"License(name=""MIT License"")",340,51,0,33,6,1.1,13,18,10,3.4,11,0.49387
cloudinary_php,https://github.com/cloudinary/cloudinary_php,PHP,"License(name=""MIT License"")",340,106,0,45,6,0.6,12,10,10,0.4,70,0.49348
bitflags,https://github.com/bitflags/bitflags,Rust,"License(name=""Other"")",356,73,3,55,9,0.1,3,15,8,1.3,262,0.49169
Orchestra,https://github.com/WildGums/Orchestra,C#,"License(name=""Other"")",349,105,0,26,2,5.4,5,34,34,0.1,623,0.4915
tsduck,https://github.com/tsduck/tsduck,C++,"License(name=""BSD 2-Clause ""Simplified"" License"")",356,46,0,18,2,10.5,5,77,39,6.0,15,0.49111
react-native-cameraroll,https://github.com/react-native-cameraroll/react-native-cameraroll,Java,"License(name=""MIT License"")",356,72,0,110,8,1.1,19,61,20,1.1,0,0.49027
beaker,https://github.com/voxpupuli/beaker,Ruby,"License(name=""Apache License 2.0"")",354,129,1,254,5,1.7,13,10,10,0.7,4,0.49014
