name,url,language,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
Plots.jl,https://github.com/JuliaPlots/Plots.jl,Julia,1185,66,0,161,8,13.1,83,213,122,1.6,210,0.66218
WalletWasabi,https://github.com/zkSNACKs/WalletWasabi,C#,1117,58,0,69,7,97.1,7,583,476,1.5,279,0.66113
deconz-rest-plugin,https://github.com/dresden-elektronik/deconz-rest-plugin,C++,1202,91,0,66,1,23.9,19,1005,801,6.5,485,0.65965
mu,https://github.com/djcb/mu,C++,1193,136,0,197,7,8.8,10,120,74,2.3,242,0.65952
user-event,https://github.com/testing-library/user-event,JavaScript,1046,28,1,70,10,4.0,75,94,63,3.1,4844,0.65943
horizon,https://github.com/openstack/horizon,Python,1189,122,0,954,3,4.5,19,1,1,0.0,39522,0.65708
hlint,https://github.com/ndmitchell/hlint,Haskell,1094,177,0,117,6,15.5,23,57,34,3.3,162,0.65519
teammates,https://github.com/TEAMMATES/teammates,Java,1093,113,0,502,4,8.7,17,193,134,1.9,93,0.65417
hummingbot,https://github.com/CoinAlpha/hummingbot,Python,1133,22,0,94,3,44.5,17,488,317,1.1,4675,0.65289
struts,https://github.com/apache/struts,Java,1060,181,0,94,7,4.6,8,29,24,2.3,2013,0.64682
content,https://github.com/ComplianceAsCode/content,Python,1148,117,0,219,4,50.1,6,508,332,1.7,63,0.64659
CuraEngine,https://github.com/Ultimaker/CuraEngine,C++,1175,98,0,94,5,4.6,11,69,55,1.7,3607,0.64628
mage,https://github.com/magefree/mage,Java,1156,132,0,406,0,58.8,14,327,241,1.1,1831,0.64575
autoprefixer-rails,https://github.com/ai/autoprefixer-rails,Ruby,1183,95,0,48,8,1.5,28,8,8,3.1,5309,0.64573
freeswitch,https://github.com/signalwire/freeswitch,C,1117,88,0,422,7,6.8,3,185,79,1.7,228,0.64485
LicenseFinder,https://github.com/pivotal/LicenseFinder,Ruby,1138,123,0,215,6,4.9,17,25,14,2.5,391,0.64485
realsense-ros,https://github.com/IntelRealSense/realsense-ros,C++,1048,60,0,90,9,2.1,13,280,226,3.8,220,0.64456
security,https://github.com/symfony/security,PHP,1185,125,0,430,13,2.5,26,0,0,0,7938,0.64404
paparazzi,https://github.com/paparazzi/paparazzi,C,1162,194,0,144,6,4.0,1,56,42,1.7,6239,0.64312
BizHawk,https://github.com/TASVideos/BizHawk,C#,1095,122,0,120,2,52.8,6,164,89,3.2,418,0.64212
Turing.jl,https://github.com/TuringLang/Turing.jl,Julia,1091,57,0,67,10,5.8,32,99,58,3.8,133,0.63963
bookkeeper,https://github.com/apache/bookkeeper,Java,1111,119,0,137,7,3.4,4,179,104,1.5,872,0.63785
dosbox-x,https://github.com/joncampbell123/dosbox-x,C,1060,92,0,79,1,58.0,11,302,179,5.7,290,0.6378
Snap,https://github.com/jmoenig/Snap,JavaScript,1087,95,0,92,5,21.6,24,74,47,2.2,195,0.63619
c-ares,https://github.com/c-ares/c-ares,C++,1162,210,0,116,7,1.9,4,33,27,3.5,1170,0.63596
autopsy,https://github.com/sleuthkit/autopsy,Java,1149,150,0,124,2,51.2,4,280,261,0.2,4242,0.63591
bleachbit,https://github.com/bleachbit/bleachbit,Python,1077,147,0,282,6,5.3,1,111,49,2.9,363,0.63588
igraph,https://github.com/igraph/igraph,C,1099,194,0,51,7,7.2,6,153,113,3.9,279,0.63535
strace,https://github.com/strace/strace,C,1046,267,0,143,5,11.2,6,11,4,0.7,9282,0.63478
crosstool-ng,https://github.com/crosstool-ng/crosstool-ng,Shell,1192,169,0,205,6,2.1,6,58,46,1.7,843,0.63202
cgeo,https://github.com/cgeo/cgeo,Java,1072,116,0,147,1,24.5,17,719,598,3.7,87,0.63117
strongswan,https://github.com/strongswan/strongswan,C,1072,185,1,107,5,6.1,15,8,2,3.9,2270,0.62952
schemastore,https://github.com/SchemaStore/schemastore,JavaScript,1130,75,0,563,8,8.0,0,140,115,1.6,204,0.62946
riscv-isa-manual,https://github.com/riscv/riscv-isa-manual,TeX,1075,48,0,63,9,2.3,95,34,13,2.5,1427,0.62867
typegoose,https://github.com/typegoose/typegoose,TypeScript,1062,47,0,84,6,6.5,37,85,70,2.8,345,0.62798
ebean,https://github.com/ebean-orm/ebean,Java,1145,102,0,77,8,9.7,30,67,60,1.6,138,0.62759
dfhack,https://github.com/DFHack/dfhack,C++,1058,138,0,167,2,16.6,7,89,59,2.5,604,0.62641
cloudflared,https://github.com/cloudflare/cloudflared,Go,1061,40,0,46,5,6.5,28,89,40,3.7,967,0.62417
glimmer-vm,https://github.com/glimmerjs/glimmer-vm,TypeScript,1054,95,0,120,6,5.9,62,85,71,0.9,343,0.6239
aws-sdk-cpp,https://github.com/aws/aws-sdk-cpp,C++,1168,69,0,84,5,5.9,185,97,61,2.5,328,0.62383
spring-integration,https://github.com/spring-projects/spring-integration,Java,1127,160,9,219,6,7.9,35,74,62,2.0,684,0.62381
logging-log4j2,https://github.com/apache/logging-log4j2,Java,1095,130,0,144,8,7.0,10,49,15,1.3,270,0.6231
shopware,https://github.com/shopware/shopware,PHP,1178,102,0,386,3,4.3,6,33,12,1.2,2205,0.62301
SPIRV-Cross,https://github.com/KhronosGroup/SPIRV-Cross,GLSL,1131,59,0,84,7,4.7,6,108,96,1.3,1756,0.62286
node-addon-api,https://github.com/nodejs/node-addon-api,C++,1048,48,0,76,8,2.2,7,180,140,2.2,904,0.6217
cats-effect,https://github.com/typelevel/cats-effect,Scala,1077,46,0,138,8,8.7,17,320,267,1.2,90,0.62166
kyma,https://github.com/kyma-project/kyma,Go,1077,31,0,136,4,39.8,38,922,633,2.1,27,0.62135
omnibus,https://github.com/chef/omnibus,Ruby,1104,111,0,151,7,2.1,17,25,18,0.4,1876,0.61968
nbconvert,https://github.com/jupyter/nbconvert,Python,1059,189,1,208,10,3.1,2,72,15,1.1,1376,0.61937
Waves,https://github.com/wavesplatform/Waves,Scala,1064,73,0,87,4,6.9,22,126,102,0.2,3032,0.61635
GoldenCheetah,https://github.com/GoldenCheetah/GoldenCheetah,C++,1152,175,0,200,2,12.5,4,254,179,2.2,282,0.61581
navigation,https://github.com/ros-planning/navigation,C++,1195,138,0,157,11,1.3,11,67,56,1.1,179,0.61534
vscode-powershell,https://github.com/PowerShell/vscode-powershell,TypeScript,1078,65,0,96,6,4.6,16,151,116,2.1,198,0.61504
security-core,https://github.com/symfony/security-core,PHP,1194,89,0,202,13,2.6,52,1,1,1.0,778,0.61382
rdkit,https://github.com/rdkit/rdkit,HTML,1104,179,0,150,2,7.7,11,263,174,1.8,316,0.61247
FAKE,https://github.com/fsharp/FAKE,F#,1126,133,3,427,5,2.2,12,29,13,2.0,780,0.61228
sendgrid-python,https://github.com/sendgrid/sendgrid-python,Python,1083,108,0,194,6,2.0,19,40,26,1.9,152,0.61219
scout,https://github.com/laravel/scout,PHP,1062,55,0,91,9,1.2,13,25,25,2.0,919,0.61115
twine,https://github.com/pypa/twine,Python,1075,90,1,98,12,2.5,5,28,20,2.5,894,0.61086
tuf,https://github.com/theupdateframework/tuf,Python,1174,97,0,64,6,6.2,4,125,76,3.0,303,0.61034
syn,https://github.com/dtolnay/syn,Rust,1085,53,0,70,5,8.7,45,55,48,0.6,1747,0.60953
atom,https://github.com/file-icons/atom,JavaScript,1081,83,0,165,9,3.4,8,12,10,2.5,196,0.60949
llvmlite,https://github.com/numba/llvmlite,Python,1065,79,0,64,6,4.2,14,75,48,2.8,279,0.60916
heroku-buildpack-nodejs,https://github.com/heroku/heroku-buildpack-nodejs,Shell,1132,118,0,48,7,5.3,14,43,38,1.0,876,0.6088
nuke,https://github.com/nuke-build/nuke,C#,1061,46,0,79,10,6.2,22,105,74,1.8,86,0.60852
website,https://github.com/elementary/website,PHP,1076,73,0,627,9,15.9,1,73,59,0.5,68,0.60818
Glimpse,https://github.com/glimpse-editor/Glimpse,C,1097,293,0,960,6,7.6,4,46,24,2.1,10,0.60804
MaxScale,https://github.com/mariadb-corporation/MaxScale,C,1065,103,0,57,5,39.1,14,11,8,1.2,680,0.60797
solargraph,https://github.com/castwide/solargraph,Ruby,1187,48,0,37,8,4.5,32,46,20,2.8,516,0.60791
ReportGenerator,https://github.com/danielpalme/ReportGenerator,C#,1182,72,0,40,6,2.7,29,15,15,2.7,1351,0.60749
newrelic-ruby-agent,https://github.com/newrelic/newrelic-ruby-agent,Ruby,1089,164,0,226,3,20.5,3,93,72,1.6,180,0.60728
poi,https://github.com/apache/poi,Java,1100,231,0,43,4,10.7,5,22,15,0.9,7618,0.60332
jbpm,https://github.com/kiegroup/jbpm,Java,1196,126,0,160,3,4.2,17,74,61,3.0,82,0.60208
betaflight-configurator,https://github.com/betaflight/betaflight-configurator,JavaScript,1061,95,0,167,3,6.4,3,205,173,3.2,133,0.6015
Rocket.Chat.Electron,https://github.com/RocketChat/Rocket.Chat.Electron,TypeScript,1046,70,1,133,5,2.8,19,219,79,1.9,257,0.59924
flake8,https://github.com/PyCQA/flake8,Python,1057,127,0,148,7,1.0,7,1,1,1.0,5076,0.5988
arm-trusted-firmware,https://github.com/ARM-software/arm-trusted-firmware,C,1119,88,0,360,5,16.2,8,0,0,0,4236,0.59811
Propel2,https://github.com/propelorm/Propel2,PHP,1145,192,0,242,6,5.8,3,57,35,1.7,86,0.59726
tracing,https://github.com/tokio-rs/tracing,Rust,1178,28,0,126,7,6.6,4,185,107,1.4,445,0.59667
vis-network,https://github.com/visjs/vis-network,JavaScript,1180,94,0,131,5,11.5,58,185,143,1.0,28,0.59655
iotdb,https://github.com/apache/iotdb,Java,1098,45,0,111,4,30.6,5,778,685,1.1,84,0.59624
RedReader,https://github.com/QuantumBadger/RedReader,Java,1126,95,0,140,5,8.7,7,74,43,1.5,142,0.59621
dom,https://github.com/whatwg/dom,HTML,1082,139,1,62,6,0.6,0,51,26,6.5,2721,0.59594
supertux,https://github.com/SuperTux/supertux,C++,1080,216,0,136,2,12.7,3,140,98,1.4,627,0.59536
atom-typescript,https://github.com/TypeStrong/atom-typescript,TypeScript,1089,80,0,105,9,2.4,3,13,10,2.4,555,0.59523
iotedge,https://github.com/Azure/iotedge,C#,1131,46,0,72,4,16.7,18,649,586,0.8,125,0.59384
xla,https://github.com/pytorch/xla,C++,1165,27,0,51,4,13.0,3,211,179,3.9,576,0.59384
audio,https://github.com/pytorch/audio,Python,1195,45,0,85,6,7.8,5,298,216,1.8,162,0.59301
utils,https://github.com/nette/utils,PHP,1114,182,0,68,8,1.2,8,17,10,1.4,980,0.59225
gatsby-themes,https://github.com/LekoArts/gatsby-themes,TypeScript,1102,19,1,10,5,6.0,15,57,51,1.6,79671,0.59149
scratch-www,https://github.com/LLK/scratch-www,JavaScript,1169,66,0,78,6,17.2,0,454,339,0.7,707,0.59144
tika,https://github.com/apache/tika,Java,1118,168,2,116,5,6.4,4,41,35,0.6,3737,0.59098
mrpt,https://github.com/MRPT/mrpt,C++,1152,129,0,85,8,13.2,14,15,11,1.2,80,0.59058
scancode-toolkit,https://github.com/nexB/scancode-toolkit,C,1086,67,0,112,5,14.7,4,111,30,1.9,163,0.59056
wa-automate-nodejs,https://github.com/open-wa/wa-automate-nodejs,TypeScript,1110,20,0,24,6,28.7,286,321,291,1.8,157,0.5892
apm,https://github.com/atom/apm,CoffeeScript,1200,94,0,85,6,1.2,36,19,9,1.0,829,0.58901
Genie.jl,https://github.com/GenieFramework/Genie.jl,Julia,1128,61,0,43,7,3.6,39,52,35,2.7,138,0.58878
simh,https://github.com/simh/simh,C,1088,119,0,60,3,9.2,5,75,63,3.5,204,0.58845
opentelemetry-go,https://github.com/open-telemetry/opentelemetry-go,Go,1104,20,0,106,5,13.7,19,243,179,2.1,65,0.58788
music21,https://github.com/cuthbertLab/music21,Python,1189,138,0,91,5,6.6,3,203,166,2.8,47,0.58788
phing,https://github.com/phingofficial/phing,PHP,1079,182,0,217,5,4.4,2,86,84,1.9,78,0.58768
RepoDB,https://github.com/mikependon/RepoDB,C#,1156,34,0,27,6,22.4,15,135,117,2.3,168,0.58743
security-http,https://github.com/symfony/security-http,PHP,1082,89,0,123,12,2.5,52,0,0,0,3439,0.58737
ScalaPB,https://github.com/scalapb/ScalaPB,Scala,1052,77,0,82,6,7.6,24,95,82,0.7,103,0.58634
AzuraCast,https://github.com/AzuraCast/AzuraCast,PHP,1168,84,0,34,7,16.7,9,509,375,2.6,14,0.58617
dry-validation,https://github.com/dry-rb/dry-validation,Ruby,1075,67,0,69,12,4.4,8,12,7,4.1,78,0.58601
FakeItEasy,https://github.com/FakeItEasy/FakeItEasy,C#,1066,133,0,48,5,1.6,5,33,29,4.6,311,0.58524
parabol,https://github.com/ParabolInc/parabol,TypeScript,1097,62,0,45,4,37.4,67,367,250,1.5,27,0.5849
fetch-mock,https://github.com/wheresrhys/fetch-mock,JavaScript,1086,70,2,70,9,4.3,35,16,12,1.1,804,0.5843
azure-pipelines-agent,https://github.com/microsoft/azure-pipelines-agent,C#,1094,60,0,185,2,4.0,37,208,106,1.6,142,0.58404
plugin.video.netflix,https://github.com/CastagnaIT/plugin.video.netflix,Python,1066,48,0,77,3,15.8,28,147,134,3.2,34,0.58374
renative,https://github.com/pavjacko/renative,JavaScript,1117,30,0,38,8,20.7,191,101,66,1.1,125,0.58365
openal-soft,https://github.com/kcat/openal-soft,C++,1144,160,0,52,3,12.3,2,55,27,2.9,646,0.58363
screenly-ose,https://github.com/Screenly/screenly-ose,CSS,1147,103,0,55,5,6.9,2,130,115,3.3,129,0.58352
alpakka,https://github.com/akka/alpakka,Scala,1143,57,0,285,6,8.1,6,129,87,1.1,34,0.58343
rubyzip,https://github.com/rubyzip/rubyzip,Ruby,1173,232,5,116,10,1.2,3,10,2,0.9,13665,0.5832
gramps,https://github.com/gramps-project/gramps,Python,1116,240,0,205,6,2.9,1,51,11,1.6,292,0.58269
secp256k1,https://github.com/bitcoin-core/secp256k1,C,1046,96,0,79,4,2.5,0,68,41,3.6,1351,0.58265
broom,https://github.com/tidymodels/broom,R,1067,79,0,134,10,6.4,6,60,50,1.6,22,0.58178
lxqt,https://github.com/lxqt/lxqt,Shell,1071,88,0,22,4,0.1,2,79,56,5.2,3976,0.58115
ceph-container,https://github.com/ceph/ceph-container,Shell,1123,73,0,130,4,2.1,20,57,52,1.5,186,0.58097
ui,https://github.com/laravel/ui,PHP,1085,20,0,37,9,1.4,16,25,25,1.2,3900,0.58035
buildozer,https://github.com/kivy/buildozer,Python,1074,103,0,102,6,1.3,2,71,31,1.6,612,0.58033
hackney,https://github.com/benoitc/hackney,Erlang,1112,104,1,148,7,1.4,2,38,28,3.4,215,0.57975
indico,https://github.com/indico/indico,Python,1132,141,0,106,5,20.0,6,128,83,0.9,37,0.57784
webargs,https://github.com/marshmallow-code/webargs,Python,1122,84,0,55,7,2.4,15,39,32,1.4,233,0.57712
FOSElasticaBundle,https://github.com/FriendsOfSymfony/FOSElasticaBundle,PHP,1138,119,1,267,11,3.2,5,44,26,1.2,37,0.57669
CodeTriage,https://github.com/codetriage/CodeTriage,Ruby,1169,105,0,150,9,2.6,0,39,27,0.7,682,0.57582
OpenWPM,https://github.com/mozilla/OpenWPM,Python,1096,84,0,55,7,5.9,4,158,85,2.8,46,0.57528
gatsby-starter-default,https://github.com/gatsbyjs/gatsby-starter-default,CSS,1104,67,0,48,5,13.5,0,5,5,1.0,18961,0.57525
ncmpcpp,https://github.com/ncmpcpp/ncmpcpp,C++,1097,152,0,74,5,1.8,4,59,36,2.1,309,0.57517
dumi,https://github.com/umijs/dumi,TypeScript,1065,15,0,46,7,12.5,76,183,142,3.2,35,0.57498
http-client,https://github.com/symfony/http-client,PHP,1103,23,0,69,13,2.8,42,1,1,2.0,1014,0.57485
ncov,https://github.com/nextstrain/ncov,Python,1159,12,0,85,5,51.8,1,52,44,1.6,1139,0.57426
datacollector,https://github.com/streamsets/datacollector,Java,1098,76,0,112,3,20.9,46,17,3,1.1,208,0.57336
bullmq,https://github.com/taskforcesh/bullmq,TypeScript,1129,25,0,38,10,3.0,29,115,85,2.1,88,0.57329
leo-editor,https://github.com/leo-editor/leo-editor,Python,1054,157,2,66,4,20.4,5,203,104,0.5,676,0.5729
itertools,https://github.com/rust-itertools/itertools,Rust,1130,79,0,100,4,4.4,13,42,26,1.7,170,0.57285
latex3,https://github.com/latex3/latex3,TeX,1076,285,0,46,2,16.8,35,31,19,4.7,43,0.57209
abcjs,https://github.com/paulrosen/abcjs,JavaScript,1083,135,0,24,7,11.9,23,97,75,2.7,12,0.57194
hapi-fhir,https://github.com/hapifhir/hapi-fhir,Java,1136,84,0,175,2,23.0,6,198,143,0.9,81,0.5717
bee,https://github.com/beego/bee,Go,1147,98,0,140,6,1.5,7,48,40,1.4,109,0.57158
proposal-temporal,https://github.com/tc39/proposal-temporal,JavaScript,1150,47,0,47,8,22.1,1,363,294,2.7,28,0.57145
Pyfa,https://github.com/pyfa-org/Pyfa,Python,1180,127,1,96,3,10.5,42,43,21,1.7,122,0.57136
bde,https://github.com/bloomberg/bde,C++,1176,100,0,158,4,10.1,55,1,0,3.0,66,0.57102
openstreetmap-carto,https://github.com/gravitystorm/openstreetmap-carto,CartoCSS,1082,99,0,97,2,3.5,3,112,44,3.3,356,0.57011
Parse-SDK-JS,https://github.com/parse-community/Parse-SDK-JS,JavaScript,1135,65,0,92,7,2.7,8,153,144,0.9,95,0.56974
google-auth-library-nodejs,https://github.com/googleapis/google-auth-library-nodejs,TypeScript,1050,72,0,82,3,2.5,18,66,51,1.7,293,0.56961
mintty,https://github.com/mintty/mintty,C,1196,147,0,42,1,6.4,12,62,51,5.7,228,0.56946
grpc-swift,https://github.com/grpc/grpc-swift,Swift,1150,54,0,70,8,4.3,15,125,113,1.0,54,0.56912
ifme,https://github.com/ifmeorg/ifme,Ruby,1134,82,0,319,4,9.5,78,76,57,0.9,7,0.56814
ejdb,https://github.com/Softmotions/ejdb,C,1164,100,0,24,10,6.3,12,19,13,2.2,87,0.56797
minio-go,https://github.com/minio/minio-go,Go,1174,70,0,117,2,3.2,21,50,43,1.7,295,0.56733
pitest,https://github.com/hcoles/pitest,Java,1136,129,0,90,5,1.6,5,72,55,0.7,424,0.56688
review,https://github.com/kmuto/review,Ruby,1130,134,0,59,8,3.9,3,71,60,1.9,58,0.56658
simple-keyboard,https://github.com/hodgef/simple-keyboard,JavaScript,1125,35,0,11,6,21.1,5,131,131,1.3,1173,0.56624
cuba,https://github.com/cuba-platform/cuba,Java,1092,149,0,117,4,7.8,3,87,54,0.4,312,0.56609
repo2docker,https://github.com/jupyterhub/repo2docker,Python,1140,46,0,91,10,2.8,3,45,19,2.8,75,0.56592
django-helpdesk,https://github.com/django-helpdesk/django-helpdesk,Python,1173,159,0,122,8,3.2,6,51,28,2.0,16,0.56552
planner,https://github.com/alainm23/planner,Vala,1077,27,0,125,4,11.8,41,175,95,1.6,29,0.56531
TastyIgniter,https://github.com/tastyigniter/TastyIgniter,PHP,1176,85,0,14,5,7.2,19,167,142,3.2,59,0.56526
SONiC,https://github.com/Azure/SONiC,HTML,1047,60,0,118,7,3.6,0,85,43,0.8,912,0.56495
dpl,https://github.com/travis-ci/dpl,Ruby,1172,93,2,214,13,1.5,1,31,20,0.8,659,0.5648
pydicom,https://github.com/pydicom/pydicom,Python,1070,150,1,67,8,2.0,8,84,58,3.5,24,0.56331
DAPLink,https://github.com/ARMmbed/DAPLink,C,1094,88,0,91,10,0.9,3,50,26,2.8,43,0.56276
ara,https://github.com/ansible-community/ara,Python,1135,56,0,21,9,3.8,23,25,12,3.2,88,0.56257
dav,https://github.com/sabre-io/dav,PHP,1105,159,0,99,7,1.1,5,31,14,1.9,102,0.56242
changesets,https://github.com/atlassian/changesets,TypeScript,1128,22,0,43,7,2.9,134,54,36,2.6,140,0.56118
Play-,https://github.com/jpd002/Play-,C++,1062,178,0,37,3,12.9,1,49,34,3.7,263,0.56056
AdminLTE,https://github.com/pi-hole/AdminLTE,PHP,1067,86,1,163,2,9.5,7,162,121,2.1,81,0.55987
Azure-Sentinel,https://github.com/Azure/Azure-Sentinel,Jupyter Notebook,1063,29,0,219,3,44.8,0,453,382,1.0,93,0.55978
piranha.core,https://github.com/PiranhaCMS/piranha.core,C#,1176,59,0,49,5,8.5,11,132,105,1.5,65,0.55909
google-http-java-client,https://github.com/googleapis/google-http-java-client,Java,1120,118,0,91,4,3.2,7,94,79,0.7,164,0.55845
parking_lot,https://github.com/Amanieu/parking_lot,Rust,1162,57,1,62,7,1.3,7,20,13,3.6,325,0.55815
mocha,https://github.com/freerange/mocha,Ruby,1056,177,1,62,9,0.5,4,10,4,2.1,735,0.55775
opus,https://github.com/xiph/opus,C,1125,160,1,109,5,1.3,4,12,5,4.1,210,0.5565
profilo,https://github.com/facebookincubator/profilo,C++,1186,41,0,130,1,5.7,169,6,4,1.7,2213,0.5564
godo,https://github.com/digitalocean/godo,Go,1077,78,0,120,3,2.7,30,46,42,0.4,272,0.55622
python-dependency-injector,https://github.com/ets-labs/python-dependency-injector,Python,1064,73,0,15,7,7.0,42,60,46,4.9,13,0.55605
ipfs-companion,https://github.com/ipfs-shipyard/ipfs-companion,JavaScript,1100,71,0,30,6,2.3,26,65,41,1.8,98,0.55523
hawtio,https://github.com/hawtio/hawtio,Java,1189,99,1,124,5,1.8,9,15,8,1.5,354,0.55438
datawrapper,https://github.com/datawrapper/datawrapper,PHP,1114,106,0,48,5,4.8,13,31,27,0.2,531,0.55432
pyinfra,https://github.com/Fizzadar/pyinfra,Python,1063,76,0,41,6,17.9,18,75,50,1.6,14,0.55405
buffer,https://github.com/feross/buffer,JavaScript,1142,105,2,65,7,1.0,16,32,24,1.5,278,0.55381
phaser-ce,https://github.com/photonstorm/phaser-ce,JavaScript,1179,94,1,391,6,2.2,5,4,3,1.0,212,0.55316
stylable,https://github.com/wix/stylable,TypeScript,1094,43,0,29,3,10.2,57,163,150,0.4,576,0.55292
qtum,https://github.com/qtumproject/qtum,C++,1067,139,3,896,4,15.6,3,27,20,0.7,33,0.5528
theodinproject,https://github.com/TheOdinProject/theodinproject,Ruby,1170,93,0,153,2,9.8,0,249,236,0.9,333,0.55235
progit2-zh,https://github.com/progit/progit2-zh,CSS,1162,86,1,326,10,0.8,24,8,5,1.1,21,0.55206
AIL-framework,https://github.com/CIRCL/AIL-framework,Python,1070,78,0,49,7,5.2,4,13,5,2.4,171,0.5519
iframely,https://github.com/itteco/iframely,JavaScript,1117,108,1,54,6,7.5,8,38,34,1.6,90,0.5512
SoCo,https://github.com/SoCo/SoCo,Python,1195,106,0,75,3,1.3,2,73,52,2.8,280,0.55097
Meshtastic-device,https://github.com/meshtastic/Meshtastic-device,C++,1091,12,0,36,6,26.3,55,171,133,1.5,47,0.55095
quran_android,https://github.com/quran/quran_android,Java,1179,134,0,66,1,4.7,15,111,68,2.1,188,0.55076
MimeKit,https://github.com/jstedfast/MimeKit,C#,1191,100,0,34,7,5.3,11,36,34,2.2,32,0.55069
haskell-mode,https://github.com/haskell/haskell-mode,Emacs Lisp,1131,237,1,209,5,0.8,2,14,10,2.3,243,0.55038
XChart,https://github.com/knowm/XChart,Java,1061,117,0,51,5,3.3,5,41,30,1.7,131,0.55014
streams,https://github.com/whatwg/streams,HTML,1059,88,0,41,8,0.8,0,24,13,1.5,2393,0.55003
HSTracker,https://github.com/HearthSim/HSTracker,Swift,1067,71,0,48,6,2.6,32,88,78,1.9,20,0.54948
zim-desktop-wiki,https://github.com/zim-desktop-wiki/zim-desktop-wiki,Python,1156,150,0,122,4,3.1,4,141,57,1.8,28,0.54864
portfolio,https://github.com/buchen/portfolio,Java,1122,107,0,110,1,12.7,21,229,141,1.8,19,0.5479
