name,url,language,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
aleph,https://github.com/clj-commons/aleph,Clojure,2318,128,1,87,10,0.3,7,12,3,1.2,0,0.4443
cxxopts,https://github.com/jarro2783/cxxopts,C++,2326,77,1,53,5,0.4,2,16,3,1.2,42,0.44335
WizQTClient,https://github.com/WizTeam/WizQTClient,C,2311,109,9,35,4,0.2,5,7,1,1.7,463,0.44325
bootlint,https://github.com/twbs/bootlint,JavaScript,2388,80,6,22,9,0.2,1,1,0,1.0,1680,0.4425
Impala,https://github.com/cloudera/Impala,C++,2335,117,19,173,4,0.0,12,1,0,0.0,1004,0.43954
penthouse,https://github.com/pocketjoso/penthouse,JavaScript,2324,80,1,32,7,0.4,4,2,2,2.0,19,0.43937
pony,https://github.com/ponyorm/pony,Python,2424,180,2,20,7,0.7,3,31,9,1.1,23,0.43891
angular-seed-advanced,https://github.com/NathanWalker/angular-seed-advanced,TypeScript,2294,71,39,215,7,0.0,0,1,1,1.0,1757,0.4379
graphics,https://github.com/tensorflow/graphics,Python,2386,24,2,30,5,8.4,1,26,6,0.8,162,0.43779
TNN,https://github.com/Tencent/TNN,C++,2283,8,0,41,1,11.3,8,305,246,1.2,18,0.43694
Glimpse,https://github.com/Glimpse/Glimpse,C#,2309,121,23,56,6,0.0,3,2,0,2.0,480,0.43653
tiny-AES-c,https://github.com/kokke/tiny-AES-c,C,2366,105,0,20,5,0.3,0,14,13,2.1,28,0.4362
Il2CppDumper,https://github.com/Perfare/Il2CppDumper,C#,2352,49,1,13,4,2.5,19,52,43,1.2,10,0.43564
popeye,https://github.com/derailed/popeye,Go,2397,22,2,38,8,2.1,15,20,8,0.7,14,0.435
Riru,https://github.com/RikkaApps/Riru,C++,2348,29,0,11,5,2.8,11,64,63,2.3,2,0.43499
hard-source-webpack-plugin,https://github.com/mzgoddard/hard-source-webpack-plugin,JavaScript,2426,54,8,29,11,0.0,37,11,2,0.9,42,0.43426
angular-meteor,https://github.com/Urigo/angular-meteor,Dockerfile,2389,90,20,169,4,0.0,14,6,0,0.7,177,0.43401
speedscope,https://github.com/jlfwong/speedscope,TypeScript,2296,38,2,19,8,0.8,10,18,13,2.0,9,0.43275
ghcjs,https://github.com/ghcjs/ghcjs,Haskell,2403,127,11,48,8,0.0,0,6,2,1.5,271,0.43243
PINCache,https://github.com/pinterest/PINCache,Objective-C,2385,98,1,73,6,0.6,3,17,11,0.9,3,0.43205
gl-react,https://github.com/gre/gl-react,JavaScript,2286,66,0,11,6,0.5,2,59,43,0.9,22,0.43164
video2x,https://github.com/k4yt3x/video2x,Python,2305,35,0,12,1,6.0,16,74,46,2.4,11,0.42937
retro,https://github.com/openai/retro,C,2330,36,1,20,7,0.2,1,22,15,1.5,63,0.42744
compression,https://github.com/expressjs/compression,JavaScript,2369,86,16,13,10,0.0,5,3,0,3.7,143,0.42694
polyfill-intl-idn,https://github.com/symfony/polyfill-intl-idn,PHP,2420,28,0,13,9,0.4,7,0,0,0,625,0.42679
httprunner,https://github.com/httprunner/httprunner,Python,2310,44,6,20,5,9.7,2,46,7,0.7,114,0.42618
dockerfile-maven,https://github.com/spotify/dockerfile-maven,Java,2345,59,15,36,6,0.0,5,15,7,0.9,361,0.42601
can-it-be-done-in-react-native,https://github.com/wcandillon/can-it-be-done-in-react-native,TypeScript,2355,27,0,14,7,7.5,0,20,6,0.7,61,0.426
electerm,https://github.com/electerm/electerm,JavaScript,2386,40,0,13,3,4.5,67,221,162,1.2,0,0.42582
git-open,https://github.com/paulirish/git-open,Shell,2425,88,5,52,10,0.1,1,6,0,1.2,50,0.42487
ace-builds,https://github.com/ajaxorg/ace-builds,JavaScript,2327,106,6,13,9,0.1,4,5,0,0.8,320,0.42392
create-react-kotlin-app,https://github.com/JetBrains/create-react-kotlin-app,JavaScript,2361,55,9,331,6,0.2,59,22,15,0.7,0,0.42335
ion.rangeSlider,https://github.com/IonDen/ion.rangeSlider,JavaScript,2405,97,13,30,4,0.0,5,17,5,1.6,221,0.4233
jOOR,https://github.com/jOOQ/jOOR,Java,2375,110,2,18,7,0.2,1,5,2,2.4,33,0.42254
fusuma,https://github.com/iberianpig/fusuma,Ruby,2319,52,0,14,3,1.7,14,20,11,2.5,3,0.42167
Windows-classic-samples,https://github.com/microsoft/Windows-classic-samples,,2401,65,1,13,4,0.1,117,11,4,1.3,27,0.42146
BiliBiliTool,https://github.com/RayWangQvQ/BiliBiliTool,C#,2382,3,0,9,1,4.4,23,387,336,1.5,107,0.42126
magnetico,https://github.com/boramalper/magnetico,Go,2395,47,1,20,6,0.7,3,23,11,2.3,8,0.42049
react-native-action-button,https://github.com/mastermoo/react-native-action-button,JavaScript,2321,64,12,60,11,0.0,13,18,7,0.6,13,0.41975
keywhiz,https://github.com/square/keywhiz,Java,2337,71,2,35,3,3.5,3,36,25,1.2,10,0.41922
awesome-eslint,https://github.com/dustinspecker/awesome-eslint,,2284,63,1,89,10,1.5,0,6,6,2.2,0,0.41881
topology,https://github.com/le5le-com/topology,TypeScript,2390,22,0,14,2,3.9,17,26,22,0.7,38,0.4169
laravel-echo-server,https://github.com/tlaverdure/laravel-echo-server,TypeScript,2300,57,4,47,3,0.3,1,27,7,1.3,168,0.41662
python-qrcode,https://github.com/lincolnloop/python-qrcode,Python,2354,131,10,32,7,0.0,3,11,4,0.9,79,0.41627
react-media,https://github.com/ReactTraining/react-media,JavaScript,2284,54,7,26,10,0.8,7,3,0,4.0,6,0.41587
TouchImageView,https://github.com/MikeOrtiz/TouchImageView,Kotlin,2375,113,0,25,2,1.5,2,33,23,0.5,21,0.41423
dnmp,https://github.com/yeszao/dnmp,Shell,2353,45,1,25,1,1.1,3,35,23,1.5,152,0.41408
homesick,https://github.com/technicalpickles/homesick,Ruby,2284,132,24,50,8,0.0,3,1,0,3.0,50,0.41396
mp4parser,https://github.com/sannies/mp4parser,Java,2341,131,16,41,4,0.0,12,9,3,0.7,140,0.41287
promise,https://github.com/then/promise,JavaScript,2307,98,10,35,13,0.0,1,2,0,0.0,908,0.41265
gotenberg,https://github.com/thecodingmachine/gotenberg,Go,2366,34,0,25,7,0.7,5,37,14,2.1,0,0.41209
PowerJob,https://github.com/PowerJob/PowerJob,Java,2407,10,0,13,3,9.5,25,81,72,2.5,0,0.41116
OpenNMT,https://github.com/OpenNMT/OpenNMT,Lua,2331,58,11,46,6,0.0,5,0,0,0,2160,0.41056
wink,https://github.com/themsaid/wink,Vue,2355,27,2,45,9,1.3,7,22,8,0.6,4,0.41046
annotator,https://github.com/openannotation/annotator,JavaScript,2414,140,63,42,10,0.0,3,3,0,1.7,208,0.40943
cuid,https://github.com/ericelliott/cuid,JavaScript,2292,102,2,45,9,0.1,3,13,1,0.0,19,0.40858
scm_breeze,https://github.com/scmbreeze/scm_breeze,Shell,2397,112,0,65,6,0.1,0,6,5,2.3,0,0.40528
laravel-analytics,https://github.com/spatie/laravel-analytics,PHP,2349,71,1,50,5,0.7,4,15,14,1.9,0,0.40522
uwsgi-nginx-flask-docker,https://github.com/tiangolo/uwsgi-nginx-flask-docker,Python,2293,60,1,12,6,0.5,3,22,12,1.0,16,0.4014
feather,https://github.com/wesm/feather,JavaScript,2404,60,5,31,7,0.1,2,3,3,1.3,51,0.40123
wicked,https://github.com/zombocom/wicked,Ruby,2383,110,2,48,10,0.1,4,3,1,1.7,0,0.40059
apns2,https://github.com/sideshow/apns2,Go,2418,61,5,24,10,0.0,3,4,2,1.2,27,0.40051
taskr,https://github.com/lukeed/taskr,JavaScript,2352,67,2,35,6,0.0,12,4,2,1.0,6,0.39981
awesome-cms,https://github.com/postlight/awesome-cms,,2323,53,3,73,11,0.3,0,1,1,2.0,7,0.39834
scala-exercises,https://github.com/scala-exercises/scala-exercises,Scala,2282,77,0,89,2,3.3,0,35,32,0.1,6,0.39776
flight,https://github.com/mikecao/flight,PHP,2309,119,12,40,11,0.0,2,5,2,1.4,12,0.39747
flutter_screenutil,https://github.com/OpenFlutter/flutter_screenutil,Dart,2339,28,0,11,2,2.6,5,42,40,2.4,6,0.39738
winrt-rs,https://github.com/microsoft/winrt-rs,Rust,2356,16,0,18,7,4.7,1,74,56,1.8,0,0.3963
awesome-typescript,https://github.com/dzharii/awesome-typescript,,2316,68,1,105,9,0.7,0,5,5,1.2,0,0.3959
go-funk,https://github.com/thoas/go-funk,Go,2289,49,1,40,7,0.9,2,5,3,0.2,17,0.39562
amp,https://github.com/jmacdonald/amp,Rust,2355,72,0,22,8,0.3,2,14,9,1.4,0,0.3955
tpotce,https://github.com/telekom-security/tpotce,C,2300,74,0,16,2,3.9,3,37,34,2.7,0,0.39508
DriverStoreExplorer,https://github.com/lostindark/DriverStoreExplorer,C#,2329,123,0,28,2,1.4,9,28,21,1.0,0,0.39459
generator-chrome-extension,https://github.com/yeoman/generator-chrome-extension,JavaScript,2367,97,15,52,10,0.0,4,3,1,0.7,23,0.39437
viabtc_exchange_server,https://github.com/viabtc/viabtc_exchange_server,C,2311,47,1,17,6,0.0,0,16,10,0.4,153,0.394
JSbooks,https://github.com/revolunet/JSbooks,CSS,2360,103,4,38,11,0.0,0,0,0,0,271,0.39382
sorcery,https://github.com/NoamB/sorcery,Ruby,2359,122,52,157,5,0.0,4,2,2,1.0,50,0.39183
Laravel-5-Generators-Extended,https://github.com/laracasts/Laravel-5-Generators-Extended,PHP,2350,72,4,29,7,0.6,5,2,0,0.5,36,0.39127
minimatch,https://github.com/isaacs/minimatch,JavaScript,2332,116,17,17,8,0.0,5,5,0,1.0,101,0.39026
Detours,https://github.com/microsoft/Detours,C++,2401,51,1,27,2,0.7,0,23,14,1.5,59,0.38786
awesome-ci,https://github.com/ligurio/awesome-ci,,2377,76,1,69,8,0.3,0,1,1,3.0,0,0.38759
smooth-scrollbar,https://github.com/idiotWu/smooth-scrollbar,TypeScript,2286,62,1,17,6,0.6,2,23,12,1.6,2,0.38747
sklearn-pandas,https://github.com/scikit-learn-contrib/sklearn-pandas,Python,2308,94,0,35,4,0.9,1,30,27,0.9,0,0.38694
iotjs,https://github.com/jerryscript-project/iotjs,C,2335,70,5,66,6,0.1,0,10,4,2.1,7,0.38683
BrowserFS,https://github.com/jvilk/BrowserFS,JavaScript,2328,94,12,22,7,0.0,5,7,1,0.7,66,0.38647
tianshou,https://github.com/thu-ml/tianshou,Python,2409,33,0,18,1,4.0,11,38,25,3.6,0,0.38617
vim-instant-markdown,https://github.com/instant-markdown/vim-instant-markdown,Vim script,2404,109,0,20,6,0.0,1,51,5,1.4,0,0.38407
makisu,https://github.com/uber/makisu,Go,2331,27,2,27,8,0.6,9,10,3,0.6,5,0.38195
operator-mono-lig,https://github.com/kiliman/operator-mono-lig,JavaScript,2340,42,1,14,9,0.5,3,20,20,1.9,0,0.38192
SVGAPlayer-Android,https://github.com/svga/SVGAPlayer-Android,Java,2308,56,1,28,5,1.2,2,47,29,1.3,0,0.38171
kaolin,https://github.com/NVIDIAGameWorks/kaolin,Python,2346,14,0,14,7,1.0,2,44,20,0.9,5,0.38136
CalendarView,https://github.com/kizitonwose/CalendarView,Kotlin,2368,21,0,14,1,1.1,12,40,32,2.5,5,0.37814
react-native-htmlview,https://github.com/jsdf/react-native-htmlview,JavaScript,2429,70,6,33,5,0.1,4,11,0,0.7,37,0.37741
remotedebug-ios-webkit-adapter,https://github.com/RemoteDebug/remotedebug-ios-webkit-adapter,TypeScript,2374,51,2,25,8,0.3,2,10,1,0.9,6,0.37534
halo,https://github.com/manrajgrover/halo,Python,2367,41,2,28,6,0.2,0,7,1,2.3,14,0.3747
RSKImageCropper,https://github.com/ruslanskorb/RSKImageCropper,Objective-C,2332,78,1,15,4,0.4,4,2,2,1.0,15,0.3745
awesome-godot,https://github.com/godotengine/awesome-godot,,2364,70,0,60,6,1.2,0,13,12,0.3,0,0.3741
memoize-one,https://github.com/alexreardon/memoize-one,TypeScript,2337,48,5,13,7,0.1,7,6,0,0.7,57,0.37394
KindleEar,https://github.com/cdhigh/KindleEar,Python,2424,92,1,26,6,0.0,0,8,2,0.5,17,0.3725
rust-web-framework-comparison,https://github.com/flosse/rust-web-framework-comparison,,2347,66,3,62,6,0.4,0,15,10,0.7,4,0.37188
learn-to-send-email-via-google-script-html-no-server,https://github.com/dwyl/learn-to-send-email-via-google-script-html-no-server,HTML,2415,64,2,16,7,0.2,0,14,5,1.4,11,0.37163
versionpress,https://github.com/versionpress/versionpress,PHP,2375,94,4,29,7,0.1,3,5,0,0.0,34,0.3707
qlstephen,https://github.com/whomwah/qlstephen,Objective-C,2306,146,11,22,5,0.2,1,18,3,1.3,25,0.37036
keen-slider,https://github.com/rcbyr/keen-slider,JavaScript,2350,9,2,8,4,3.7,50,30,16,1.6,5,0.37033
scala-style-guide,https://github.com/databricks/scala-style-guide,,2328,71,9,31,9,0.0,0,1,0,0.0,393,0.36909
awesome-ecs,https://github.com/nathanpeck/awesome-ecs,,2416,44,0,30,7,0.4,0,8,8,0.5,3,0.36841
NoiseTorch,https://github.com/lawl/NoiseTorch,Go,2378,6,0,5,3,1.5,19,29,18,3.6,3,0.36776
Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,Python,2400,40,4,25,6,0.1,0,48,39,1.3,9,0.3677
go-linq,https://github.com/ahmetb/go-linq,Go,2346,86,0,14,7,0.1,1,4,3,0.5,4,0.36713
specta,https://github.com/specta/specta,Objective-C,2298,110,34,62,10,0.0,3,0,0,0,89,0.36584
vue-infinite-loading,https://github.com/PeachScript/vue-infinite-loading,JavaScript,2325,57,5,18,4,0.1,1,11,3,0.9,93,0.36539
drozer,https://github.com/FSecureLABS/drozer,Python,2413,108,2,32,3,0.0,2,15,6,1.1,4,0.36528
node-oauth,https://github.com/ciaranj/node-oauth,JavaScript,2366,133,49,52,9,0.0,3,4,0,0.8,26,0.36423
LifetimeTracker,https://github.com/krzysztofzablocki/LifetimeTracker,Swift,2305,42,0,21,9,0.1,1,2,1,2.0,0,0.36361
scriptcs,https://github.com/scriptcs/scriptcs,C#,2285,96,7,68,9,0.0,3,5,3,0.8,0,0.36278
matchMedia.js,https://github.com/paulirish/matchMedia.js,JavaScript,2359,129,20,28,10,0.0,0,2,0,2.0,20,0.36242
alfred-workflow,https://github.com/deanishe/alfred-workflow,Python,2308,84,5,14,6,0.4,2,6,2,0.8,19,0.36033
svgbob,https://github.com/ivanceras/svgbob,Rust,2283,52,1,12,6,1.5,1,11,4,2.6,0,0.35733
jxcore,https://github.com/jxcore/jxcore,JavaScript,2287,83,39,39,5,0.0,1,1,1,1.0,226,0.35665
gocron,https://github.com/jasonlvhit/gocron,Go,2357,78,9,27,8,0.2,1,3,1,0.7,18,0.35571
aws-workshop-for-kubernetes,https://github.com/aws-samples/aws-workshop-for-kubernetes,Shell,2284,42,4,101,5,0.1,0,0,0,0,116,0.35547
gts,https://github.com/AppScale/gts,Python,2413,119,8,69,5,0.2,5,1,0,2.0,0,0.3553
react-notification-system,https://github.com/igorprado/react-notification-system,JavaScript,2424,69,8,30,4,0.1,6,4,1,0.5,27,0.35336
rawgit,https://github.com/rgrove/rawgit,JavaScript,2323,97,27,23,12,0.0,3,1,1,0.0,100,0.35324
CTF-All-In-One,https://github.com/firmianay/CTF-All-In-One,C,2305,43,0,14,4,0.5,0,5,5,0.8,15,0.35291
react-chrono,https://github.com/prabhuignoto/react-chrono,TypeScript,2325,5,0,5,2,7.2,18,55,50,1.4,3,0.3527
tape,https://github.com/square/tape,Java,2389,126,28,28,4,0.0,1,4,3,1.5,54,0.35082
Flare-Flutter,https://github.com/2d-inc/Flare-Flutter,Dart,2381,34,3,11,3,0.3,0,21,6,1.5,100,0.35076
ox,https://github.com/curlpipe/ox,Rust,2286,6,2,11,2,6.2,10,79,55,2.5,2,0.35067
react-sticky,https://github.com/captivationsoftware/react-sticky,JavaScript,2404,78,16,38,6,0.0,4,4,2,0.5,15,0.34871
awesome-knowledge-distillation,https://github.com/dkozlov/awesome-knowledge-distillation,,2302,47,1,17,10,0.3,0,2,2,2.5,0,0.34826
vim-indent-guides,https://github.com/nathanaelkane/vim-indent-guides,Vim script,2371,123,32,19,2,0.0,1,1,1,4.0,139,0.34738
webdis,https://github.com/nicolasff/webdis,C,2348,122,1,26,4,1.0,1,3,2,1.3,0,0.34733
Android-FilePicker,https://github.com/DroidNinja/Android-FilePicker,Kotlin,2312,54,2,17,5,0.6,0,25,9,1.0,5,0.34706
oauth2-server-laravel,https://github.com/lucadegasperi/oauth2-server-laravel,PHP,2406,89,47,54,7,0.0,5,0,0,0,125,0.34684
fast-memoize.js,https://github.com/caiogondim/fast-memoize.js,JavaScript,2385,61,10,24,11,0.1,3,2,0,0.5,12,0.34614
OpenLiveWriter,https://github.com/OpenLiveWriter/OpenLiveWriter,C#,2358,62,15,52,6,0.0,1,6,4,0.8,11,0.3452
Polycode,https://github.com/ivansafrin/Polycode,C++,2356,123,65,46,4,0.0,0,1,0,2.0,181,0.34491
RxRelay,https://github.com/JakeWharton/RxRelay,Java,2408,61,3,15,9,0.1,1,1,1,1.0,6,0.34467
OSINT-Framework,https://github.com/lockfale/OSINT-Framework,JavaScript,2379,62,11,41,8,0.1,0,7,1,0.4,24,0.3445
finmarketpy,https://github.com/cuemacro/finmarketpy,Python,2430,72,0,14,2,0.7,4,6,3,1.0,2,0.34385
ReactiveNetwork,https://github.com/pwittchen/ReactiveNetwork,Java,2410,66,5,14,4,0.7,2,3,0,2.0,12,0.34379
gifsicle,https://github.com/kohler/gifsicle,C,2410,278,5,18,5,0.0,3,4,0,1.0,6,0.3431
safaribooks,https://github.com/lorenzodifuccia/safaribooks,Python,2298,38,1,15,1,0.3,0,33,20,2.2,28,0.34305
referencesource,https://github.com/microsoft/referencesource,C#,2364,75,2,10,3,0.1,0,9,5,0.9,55,0.34286
go-fastdfs,https://github.com/sjqzhang/go-fastdfs,Go,2398,41,2,15,2,0.7,4,20,17,1.1,7,0.34275
redux-router,https://github.com/acdlite/redux-router,JavaScript,2327,67,54,44,8,0.0,2,1,0,1.0,50,0.34247
ReactiveObjC,https://github.com/ReactiveCocoa/ReactiveObjC,Objective-C,2330,108,21,218,5,0.0,1,2,1,0.0,9,0.34207
expect,https://github.com/mjackson/expect,JavaScript,2314,83,33,35,8,0.0,5,0,0,0,91,0.34204
dingtalk,https://github.com/nashaofu/dingtalk,JavaScript,2331,44,1,15,1,0.6,7,21,9,1.3,7,0.34197
clojure-cookbook,https://github.com/clojure-cookbook/clojure-cookbook,Clojure,2331,95,32,117,7,0.0,0,0,0,0,89,0.34069
s-tui,https://github.com/amanusk/s-tui,Python,2425,46,5,11,5,0.4,3,4,0,0.8,41,0.3406
kityminder-editor,https://github.com/fex-team/kityminder-editor,JavaScript,2365,74,23,11,5,0.0,10,13,0,0.6,62,0.33976
tolua,https://github.com/topameng/tolua,C#,2390,63,4,14,3,0.1,1,5,1,0.4,126,0.33766
minicron,https://github.com/jamesrwhite/minicron,Ruby,2323,84,10,36,6,0.1,5,0,0,0,25,0.33741
tacotron2,https://github.com/NVIDIA/tacotron2,Jupyter Notebook,2394,33,7,18,2,0.1,0,36,16,2.1,51,0.33572
XLM,https://github.com/facebookresearch/XLM,Python,2292,24,13,12,7,0.0,0,14,2,1.2,130,0.33427
open-product-management,https://github.com/ProductHired/open-product-management,,2415,59,1,61,9,0.2,0,4,3,0.0,0,0.33421
tensorflow-without-a-phd,https://github.com/GoogleCloudPlatform/tensorflow-without-a-phd,Jupyter Notebook,2332,57,7,12,4,0.2,0,2,0,3.0,39,0.33408
awesome-powershell,https://github.com/janikvonrotz/awesome-powershell,PowerShell,2327,68,0,40,5,0.8,0,2,1,0.5,0,0.33395
Backbone-relational,https://github.com/PaulUithol/Backbone-relational,JavaScript,2367,119,24,64,8,0.0,1,0,0,0,27,0.33372
booking-js,https://github.com/timekit-io/booking-js,JavaScript,2330,64,2,11,7,0.1,1,7,2,0.3,8,0.33259
ehForwarderBot,https://github.com/ehForwarderBot/ehForwarderBot,Python,2412,56,0,14,3,1.4,2,15,15,0.5,0,0.33202
zui,https://github.com/easysoft/zui,JavaScript,2403,88,1,15,1,3.2,1,5,1,0.2,40,0.332
ngStorage,https://github.com/gsklee/ngStorage,JavaScript,2378,92,28,34,7,0.0,2,1,0,1.0,14,0.33119
sclack,https://github.com/haskellcamargo/sclack,Python,2297,32,4,27,9,0.0,0,4,0,1.8,3,0.33098
easyXDM,https://github.com/oyvindkinsey/easyXDM,XSLT,2383,141,21,33,10,0.0,1,1,1,0.0,17,0.33065
ccapture.js,https://github.com/spite/ccapture.js,JavaScript,2427,102,5,10,4,0.0,1,8,2,1.4,10,0.33022
android-signaturepad,https://github.com/gcacace/android-signaturepad,Java,2371,83,10,27,6,0.1,1,5,1,0.6,9,0.32978
redaxios,https://github.com/developit/redaxios,JavaScript,2429,29,2,13,8,0.8,2,7,4,1.4,0,0.32943
IntelliJ-Key-Promoter-X,https://github.com/halirutan/IntelliJ-Key-Promoter-X,Java,2377,43,1,9,5,0.8,8,9,4,0.8,0,0.32853
Person_reID_baseline_pytorch,https://github.com/layumi/Person_reID_baseline_pytorch,Python,2428,37,0,8,2,0.9,0,26,9,1.1,10,0.32791
sass-boilerplate,https://github.com/HugoGiraudel/sass-boilerplate,CSS,2375,69,10,13,9,0.0,0,2,2,1.0,17,0.32769
jquery-modal,https://github.com/kylefox/jquery-modal,JavaScript,2357,126,20,32,4,0.0,2,7,2,0.3,22,0.32743
Fusuma,https://github.com/ytakzk/Fusuma,Swift,2418,60,15,55,5,0.0,11,0,0,0,16,0.32709
secretive,https://github.com/maxgoedjen/secretive,Swift,2379,11,1,5,1,3.2,15,49,34,1.5,6,0.32673
ksuid,https://github.com/segmentio/ksuid,Go,2309,45,6,13,6,0.1,2,1,0,2.0,8,0.32659
Google-Maps-for-Rails,https://github.com/apneadiving/Google-Maps-for-Rails,JavaScript,2292,121,40,61,5,0.0,9,0,0,0,22,0.32579
patator,https://github.com/lanjelot/patator,Python,2375,111,1,13,3,0.5,1,12,11,1.1,0,0.3253
bug-bounty-reference,https://github.com/ngalongc/bug-bounty-reference,,2341,53,3,21,5,0.1,0,3,3,0.0,40,0.3245
Open-Source-Programs,https://github.com/tapaswenipathak/Open-Source-Programs,CSS,2333,62,15,41,9,0.0,0,13,5,1.8,0,0.32414
talk-transcripts,https://github.com/matthiasn/talk-transcripts,,2286,76,9,35,9,0.0,0,5,0,0.6,4,0.32322
array-explorer,https://github.com/sdras/array-explorer,JavaScript,2352,37,2,43,8,0.2,0,3,1,0.3,2,0.32292
awesome-macos-screensavers,https://github.com/agarrharr/awesome-macos-screensavers,,2322,72,2,27,9,0.1,0,5,3,0.4,0,0.32117
emojicode,https://github.com/emojicode/emojicode,C,2353,61,6,21,3,0.1,1,6,3,0.8,17,0.32069
scriptaculous,https://github.com/madrobby/scriptaculous,HTML,2321,189,35,15,9,0.0,0,0,0,0,281,0.32047
react-apollo-hooks,https://github.com/trojanowski/react-apollo-hooks,TypeScript,2418,27,17,18,5,0.0,10,7,2,1.0,12,0.32024
redux-mock-store,https://github.com/reduxjs/redux-mock-store,JavaScript,2340,63,13,34,9,0.0,2,1,0,2.0,0,0.31948
sandspiel,https://github.com/MaxBittker/sandspiel,Rust,2287,27,0,9,3,0.3,0,16,5,0.8,11,0.31927
sentiment,https://github.com/thisandagain/sentiment,JavaScript,2340,101,13,18,7,0.0,0,2,1,0.5,21,0.31708
lumberjack,https://github.com/natefinch/lumberjack,Go,2308,80,3,10,4,0.0,1,20,4,2.5,0,0.31667
vuex-router-sync,https://github.com/vuejs/vuex-router-sync,JavaScript,2363,59,6,18,11,0.1,1,1,0,0.0,12,0.31646
react-native-tab-navigator,https://github.com/ptomasroos/react-native-tab-navigator,JavaScript,2385,66,6,26,12,0.0,0,2,1,1.5,0,0.31536
Gerapy,https://github.com/Gerapy/Gerapy,Python,2297,43,4,11,2,0.5,2,14,1,0.8,34,0.31459
wept,https://github.com/wetools/wept,JavaScript,2406,52,1,11,2,0.6,18,7,5,0.1,2,0.31397
php-static-analysis-tools,https://github.com/exakat/php-static-analysis-tools,,2390,60,4,32,7,0.0,0,0,0,0,18,0.31277
libchan,https://github.com/docker/libchan,Go,2430,80,57,19,8,0.0,0,1,0,1.0,82,0.31218
image-super-resolution,https://github.com/idealo/image-super-resolution,Python,2399,26,2,9,3,0.2,0,26,8,1.5,10,0.30844
RMStore,https://github.com/robotmedia/RMStore,C,2387,91,61,18,9,0.0,2,2,1,1.0,10,0.30838
SPStorkController,https://github.com/varabeis/SPStorkController,Swift,2323,26,1,8,3,0.2,3,1,0,6.0,0,0.30776
libreact,https://github.com/streamich/libreact,TypeScript,2381,36,7,9,6,0.1,1,2,0,1.0,27,0.30739
react-pwa,https://github.com/Atyantik/react-pwa,JavaScript,2371,45,5,16,5,0.3,2,2,0,3.0,0,0.30663
firechat,https://github.com/FirebaseExtended/firechat,JavaScript,2311,93,5,18,7,0.1,2,1,0,1.0,0,0.30629
ownphotos,https://github.com/hooram/ownphotos,Jupyter Notebook,2412,44,14,15,2,0.0,1,15,7,2.9,11,0.30563
balanced-dashboard,https://github.com/balanced/balanced-dashboard,JavaScript,2325,95,71,43,6,0.0,2,0,0,0,76,0.30456
tacotron,https://github.com/keithito/tacotron,Python,2331,43,11,12,5,0.0,1,13,6,0.8,11,0.30417
Toucan,https://github.com/gavinbunney/Toucan,Swift,2383,78,25,18,7,0.0,2,2,1,1.0,5,0.30415
ECommerceCrawlers,https://github.com/DropsDevopsOrg/ECommerceCrawlers,Python,2380,22,2,10,3,1.0,1,3,0,0.7,33,0.30372
js-csp,https://github.com/js-csp/js-csp,JavaScript,2288,85,36,21,10,0.0,3,2,2,1.5,0,0.30253
redsocks,https://github.com/darkk/redsocks,C,2314,166,18,11,2,0.0,0,7,2,1.1,89,0.30208
pentest-wiki,https://github.com/nixawk/pentest-wiki,Python,2367,75,4,16,5,0.0,0,1,0,0.0,35,0.30198
RAdam,https://github.com/LiyuanLucasLiu/RAdam,Python,2303,18,4,13,8,0.1,0,1,1,1.0,13,0.30138
AtomicGameEngine,https://github.com/AtomicGameEngine/AtomicGameEngine,C++,2387,73,28,42,5,0.0,0,1,1,0.0,72,0.3013
ReLinker,https://github.com/KeepSafe/ReLinker,Java,2320,64,11,12,7,0.1,1,3,0,0.0,32,0.30059
swagger-bootstrap-ui,https://github.com/xiaoymin/swagger-bootstrap-ui,JavaScript,2285,45,2,6,0,0.1,7,40,26,2.5,8,0.30043
mailgen,https://github.com/eladnava/mailgen,HTML,2356,56,3,12,4,0.2,0,6,3,1.5,2,0.29969
repo-badges,https://github.com/dwyl/repo-badges,HTML,2280,76,11,12,7,0.0,0,0,0,0,91,0.29956
AndroidGodEye,https://github.com/Kyson/AndroidGodEye,Java,2286,38,8,8,3,2.0,10,1,0,4.0,0,0.29927
bat,https://github.com/astaxie/bat,Go,2376,70,19,21,12,0.0,0,2,1,0.5,6,0.29859
pipelinedb,https://github.com/pipelinedb/pipelinedb,C,2356,87,21,18,8,0.0,8,0,0,0,6,0.29726
react-easy-state,https://github.com/RisingStack/react-easy-state,JavaScript,2289,44,9,14,4,1.9,8,7,2,0.9,0,0.2972
shairport,https://github.com/abrasive/shairport,C,2359,119,74,67,6,0.0,0,0,0,0,56,0.29606
instaparse,https://github.com/Engelberg/instaparse,Clojure,2374,97,22,27,5,0.0,5,0,0,0,14,0.29605
funcy,https://github.com/Suor/funcy,Python,2430,100,4,24,5,0.2,6,2,0,0.0,0,0.29599
drop,https://github.com/HubSpot/drop,CSS,2359,88,60,24,7,0.0,8,0,0,0,20,0.29402
