name,url,language,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
botan,https://github.com/randombit/botan,C++,1575,178,0,123,5,11.0,10,185,159,1.6,2081,0.67252
spack,https://github.com/spack/spack,Python,1897,96,0,808,9,91.7,10,1886,1457,1.5,0,0.67138
misskey,https://github.com/syuilo/misskey,TypeScript,1549,49,0,82,3,33.8,104,427,270,1.3,4326,0.67133
crates.io,https://github.com/rust-lang/crates.io,Rust,1856,80,0,238,4,30.1,0,323,276,4.0,1229,0.67121
glslang,https://github.com/KhronosGroup/glslang,C++,1707,98,0,199,4,6.2,5,104,66,2.6,4696,0.67078
camunda-bpm-platform,https://github.com/camunda/camunda-bpm-platform,Java,1781,129,0,246,3,16.9,9,222,180,0.6,3693,0.66856
listen,https://github.com/guard/listen,Ruby,1755,110,0,84,10,2.4,8,67,61,1.9,4230,0.66851
mongo-ruby-driver,https://github.com/mongodb/mongo-ruby-driver,Ruby,1393,148,0,186,10,9.6,18,52,50,0.8,642,0.66802
glpi,https://github.com/glpi-project/glpi,PHP,1924,206,0,116,7,18.3,7,484,364,1.2,504,0.66727
kubernetes-client,https://github.com/fabric8io/kubernetes-client,Java,1667,67,0,223,4,10.0,18,280,191,2.8,429,0.66598
phpbb,https://github.com/phpbb/phpbb,PHP,1377,242,0,300,3,12.5,8,84,69,1.6,2236,0.66572
cli,https://github.com/react-native-community/cli,TypeScript,1486,71,1,441,8,4.4,26,109,70,1.8,426,0.66572
Fable,https://github.com/fable-compiler/Fable,F#,2039,61,0,129,6,10.3,54,219,160,3.4,249,0.66551
android-components,https://github.com/mozilla-mobile/android-components,Kotlin,1637,47,0,172,2,46.1,145,872,685,0.8,1638,0.66518
node-ytdl-core,https://github.com/fent/node-ytdl-core,JavaScript,2087,103,0,71,4,5.3,48,155,141,4.1,1096,0.66496
syslog-ng,https://github.com/syslog-ng/syslog-ng,C,1388,167,0,151,4,21.8,5,133,105,3.7,525,0.66466
spring-data-jpa,https://github.com/spring-projects/spring-data-jpa,Java,1975,124,0,86,7,2.5,19,142,71,31.9,37,0.66452
dependabot-core,https://github.com/dependabot/dependabot-core,Ruby,1611,64,0,117,4,21.8,410,451,308,1.5,733,0.66424
open-wc,https://github.com/open-wc/open-wc,JavaScript,1357,28,0,157,6,14.5,38,193,162,1.8,1067,0.66372
dbatools,https://github.com/sqlcollaborative/dbatools,PowerShell,1430,72,0,271,6,8.0,5,242,175,2.3,587,0.66362
neomutt,https://github.com/neomutt/neomutt,C,2051,275,1,391,3,19.0,13,97,64,2.9,564,0.6636
shouldly,https://github.com/shouldly/shouldly,C#,1467,133,0,111,3,5.1,5,88,77,1.6,26238,0.66286
eslint-plugin-unicorn,https://github.com/sindresorhus/eslint-plugin-unicorn,JavaScript,1502,58,0,83,7,6.0,21,213,136,2.1,1481,0.66272
frontity,https://github.com/frontity/frontity,TypeScript,1862,23,0,42,4,36.8,112,84,57,4.0,5323,0.66237
sabnzbd,https://github.com/sabnzbd/sabnzbd,Python,1459,161,0,81,4,10.5,23,124,102,4.4,421,0.66196
netbeans,https://github.com/apache/netbeans,Java,1517,41,0,190,5,17.1,15,260,216,1.9,684,0.66133
Paket,https://github.com/fsprojects/Paket,F#,1684,88,0,332,5,5.2,72,105,35,1.7,516,0.6595
fbthrift,https://github.com/facebook/fbthrift,C++,2066,92,0,766,2,53.6,1,13,3,0.9,17561,0.65936
hledger,https://github.com/simonmichael/hledger,Haskell,1624,170,1,128,9,25.4,8,158,100,3.4,122,0.65886
h5py,https://github.com/h5py/h5py,Python,1464,155,0,158,9,8.9,3,139,82,2.4,400,0.65848
libpcap,https://github.com/the-tcpdump-group/libpcap,C,1540,259,0,151,5,6.0,2,27,6,4.7,4530,0.65834
core,https://github.com/api-platform/core,PHP,1723,73,0,266,9,5.9,8,286,189,1.5,242,0.65771
elasticsearch-ruby,https://github.com/elastic/elasticsearch-ruby,Ruby,1785,94,0,140,6,7.4,19,122,101,0.5,2694,0.65762
edusoho,https://github.com/edusoho/edusoho,JavaScript,1445,91,1,255,3,57.8,79,9,0,0.4,28541,0.65746
jina,https://github.com/jina-ai/jina,Python,1847,11,0,81,4,71.2,21,621,575,2.6,1066,0.6574
opentx,https://github.com/opentx/opentx,C++,1385,114,0,148,3,16.9,7,349,208,1.8,1182,0.6568
FStar,https://github.com/FStarLang/FStar,F*,1980,83,0,121,9,52.0,2,71,31,1.2,1243,0.6563
coveragepy,https://github.com/nedbat/coveragepy,Python,1466,144,0,103,8,3.9,6,90,46,1.6,2761,0.65591
CSrankings,https://github.com/emeryberger/CSrankings,Python,1429,57,0,933,9,23.2,0,236,224,0.7,300,0.6558
MongooseIM,https://github.com/esl/MongooseIM,Erlang,1363,221,0,164,7,18.9,7,115,86,2.2,188,0.65578
source,https://github.com/lede-project/source,C,1505,205,0,906,4,62.7,2,2,1,0.5,4374,0.65499
sage,https://github.com/sagemath/sage,Python,1394,182,1,1162,6,103.0,2,2,2,0.5,1635,0.65488
btcpayserver,https://github.com/btcpayserver/btcpayserver,C#,1747,41,0,98,6,24.8,24,261,226,3.1,165,0.65436
defold,https://github.com/defold/defold,C,1408,144,0,115,4,21.8,14,281,170,1.3,598,0.65399
expo-cli,https://github.com/expo/expo-cli,TypeScript,1569,58,0,143,5,24.3,410,461,324,1.2,242,0.65334
lightning,https://github.com/ElementsProject/lightning,C,1772,69,0,157,3,38.8,12,259,199,2.7,296,0.65321
kombu,https://github.com/celery/kombu,Python,2072,129,0,296,8,2.5,3,40,25,2.3,1087,0.653
OpenTripPlanner,https://github.com/opentripplanner/OpenTripPlanner,Java,1540,138,0,164,7,19.1,4,375,281,0.7,447,0.65244
avro,https://github.com/apache/avro,Java,1754,143,0,215,4,4.6,7,97,53,1.4,3092,0.65202
mysql-5.6,https://github.com/facebook/mysql-5.6,C++,1958,249,0,594,4,5.6,7,8,1,1.8,3387,0.65173
jackson-core,https://github.com/FasterXML/jackson-core,Java,1907,110,0,81,4,3.8,12,24,16,2.0,16930,0.65172
cobbler,https://github.com/cobbler/cobbler,Python,2038,180,0,334,6,4.8,2,410,232,1.2,595,0.65053
infection,https://github.com/infection/infection,PHP,1369,46,0,58,6,6.8,29,154,133,2.0,2290,0.65037
sentry-php,https://github.com/getsentry/sentry-php,PHP,1471,109,0,183,11,2.1,18,65,47,3.2,112,0.65017
fitnesse,https://github.com/unclebob/fitnesse,Java,1622,192,1,194,9,2.0,5,17,11,3.5,2346,0.65007
SiCKRAGE,https://github.com/SiCKRAGE/SiCKRAGE,Python,1530,83,0,241,5,13.9,168,2,2,1.5,2877,0.64993
codeql,https://github.com/github/codeql,CodeQL,1912,30,0,123,3,140.1,9,558,438,1.8,439,0.64934
Viewers,https://github.com/OHIF/Viewers,JavaScript,1396,64,1,90,5,5.7,419,176,76,1.8,4412,0.64905
rake,https://github.com/ruby/rake,Ruby,1910,218,1,191,11,0.3,6,17,6,1.2,21987,0.64886
framework,https://github.com/vaadin/framework,Java,1642,174,0,244,6,2.4,20,123,87,1.0,598,0.64856
drill,https://github.com/apache/drill,Java,1479,102,0,186,7,3.0,1,48,35,2.8,3030,0.64823
amplify-cli,https://github.com/aws-amplify/amplify-cli,TypeScript,1914,33,0,177,4,16.8,15,1369,839,2.4,173,0.64795
pxt,https://github.com/microsoft/pxt,TypeScript,1413,61,0,90,2,30.3,527,271,247,0.8,4050,0.6479
serializer,https://github.com/symfony/serializer,PHP,1814,121,0,203,14,1.7,52,2,2,1.0,3272,0.64765
docker-java,https://github.com/docker-java/docker-java,Java,1922,92,1,226,9,1.9,14,80,63,2.7,445,0.64746
uAssets,https://github.com/uBlockOrigin/uAssets,Shell,1487,58,0,86,1,191.4,0,574,561,3.2,4639,0.64686
rabbitmq-dotnet-client,https://github.com/rabbitmq/rabbitmq-dotnet-client,C#,1365,153,0,108,6,8.2,3,58,36,5.5,425,0.64633
icinga2,https://github.com/Icinga/icinga2,C++,1522,107,0,274,4,7.4,11,518,316,1.2,268,0.6463
erxes,https://github.com/erxes/erxes,TypeScript,1566,51,0,119,3,21.4,32,275,209,0.6,2625,0.64583
cordova-ios,https://github.com/apache/cordova-ios,JavaScript,1948,152,0,247,10,1.6,9,88,44,2.6,137,0.64496
src,https://github.com/openbsd/src,C,1765,307,0,384,5,145.0,0,2,2,0.5,6533,0.64478
bosh,https://github.com/cloudfoundry/bosh,Ruby,1923,127,2,761,9,1.7,5,11,3,1.3,3582,0.6447
demo,https://github.com/symfony/demo,PHP,1933,71,0,148,10,1.5,8,35,16,0.9,6501,0.64459
govmomi,https://github.com/vmware/govmomi,Go,1530,78,0,179,7,4.3,4,139,77,1.3,1882,0.64456
xamarin-android,https://github.com/xamarin/xamarin-android,C#,1519,58,0,84,2,15.4,24,493,387,1.4,2621,0.64404
validator,https://github.com/symfony/validator,PHP,2024,127,0,513,11,3.8,52,0,0,0,4452,0.64391
website,https://github.com/flutter/website,SCSS,1496,65,0,587,4,16.9,0,323,235,1.3,997,0.64385
fluentassertions,https://github.com/fluentassertions/fluentassertions,C#,2029,132,0,160,6,4.6,4,96,74,2.7,612,0.64357
liferay-portal,https://github.com/liferay/liferay-portal,Java,1660,180,0,948,4,1733.2,6,120,118,1.5,0,0.64338
nunit,https://github.com/nunit/nunit,C#,1977,140,0,211,6,4.4,1,199,139,1.8,1167,0.64324
json,https://github.com/serde-rs/json,Rust,1931,69,0,88,8,4.6,17,39,21,1.1,3715,0.64265
virtual-environments,https://github.com/actions/virtual-environments,PowerShell,2112,20,0,139,2,30.9,234,660,593,2.7,614,0.64251
MINGW-packages,https://github.com/msys2/MINGW-packages,Shell,1451,87,0,425,1,56.2,1,646,528,2.3,494,0.6423
subsurface,https://github.com/subsurface/subsurface,C++,1888,114,0,167,5,31.1,1,164,151,3.8,135,0.64191
openvino,https://github.com/openvinotoolkit/openvino,C++,1843,27,0,181,6,41.6,7,1479,1231,1.1,137,0.64137
dusk,https://github.com/laravel/dusk,PHP,1555,50,0,120,6,2.8,24,31,31,1.8,3281,0.64132
knitr,https://github.com/yihui/knitr,R,2007,113,1,144,8,2.1,4,1794,1752,0.8,829,0.64125
winit,https://github.com/rust-windowing/winit,Rust,1588,79,0,300,7,2.8,13,140,68,3.5,69,0.64043
freenas,https://github.com/freenas/freenas,Python,1747,433,0,183,4,47.2,2,482,469,0.4,598,0.6404
geode,https://github.com/apache/geode,Java,1884,70,0,183,3,19.0,3,323,293,0.9,2672,0.64031
ipywidgets,https://github.com/jupyter-widgets/ipywidgets,TypeScript,2080,189,0,167,12,2.7,62,103,44,1.4,125,0.64018
NBitcoin,https://github.com/MetacoSA/NBitcoin,C#,1495,83,0,101,8,6.3,111,52,34,2.0,337,0.63994
ardour,https://github.com/Ardour/ardour,C++,1847,191,0,161,4,43.5,7,23,19,1.4,830,0.63923
newsboat,https://github.com/newsboat/newsboat,C++,1392,173,0,184,2,24.5,4,290,229,2.2,528,0.63817
aleph,https://github.com/alephdata/aleph,JavaScript,1401,78,0,50,8,37.7,16,148,141,1.2,253,0.63796
rasterio,https://github.com/mapbox/rasterio,Python,1408,88,0,110,10,3.2,19,109,67,1.7,237,0.63764
inav,https://github.com/iNavFlight/inav,C,1473,108,0,329,1,14.5,11,423,258,2.5,324,0.63734
raiden,https://github.com/raiden-network/raiden,Python,1777,65,0,91,6,19.5,13,193,136,0.8,789,0.63664
omnisharp-vscode,https://github.com/OmniSharp/omnisharp-vscode,TypeScript,1772,62,0,133,5,5.1,33,326,175,3.0,129,0.63626
rubygems.org,https://github.com/rubygems/rubygems.org,Ruby,1924,146,0,380,10,8.3,0,97,84,0.8,497,0.63609
SmartThingsPublic,https://github.com/SmartThingsCommunity/SmartThingsPublic,Groovy,1852,66,0,215,2,6.8,42,8424,8267,0.0,744,0.63557
psycopg2,https://github.com/psycopg/psycopg2,Python,2027,198,1,111,8,1.6,5,78,62,2.4,2074,0.63471
kubernetes-plugin,https://github.com/jenkinsci/kubernetes-plugin,Java,1796,77,0,181,7,9.5,36,92,81,1.1,144,0.63398
web-profiler-bundle,https://github.com/symfony/web-profiler-bundle,Twig,1726,126,0,258,12,1.0,52,1,1,1.0,1863,0.63344
mit-license,https://github.com/remy/mit-license,CSS,1967,113,0,1056,11,8.0,0,14,12,1.9,136,0.63342
opentk,https://github.com/opentk/opentk,C#,1913,174,0,125,4,8.1,32,142,117,1.9,192,0.63341
PnP,https://github.com/pnp/PnP,C#,1815,79,2,175,7,3.5,5,4,1,0.5,182888,0.63336
nodejs.org,https://github.com/nodejs/nodejs.org,JavaScript,1633,68,1,541,9,8.8,0,193,165,0.7,1153,0.63324
Elastica,https://github.com/ruflin/Elastica,PHP,2088,125,1,319,12,2.1,3,109,99,1.8,322,0.6332
Cosmos,https://github.com/CosmosOS/Cosmos,C#,2000,163,0,144,7,6.4,1,133,91,2.9,381,0.63302
panda,https://github.com/panda-re/panda,C,1755,218,0,1416,5,11.5,1,78,59,0.6,172,0.63219
test262,https://github.com/tc39/test262,JavaScript,1556,125,0,167,8,14.3,0,83,61,0.9,1605,0.63215
spring,https://github.com/spring/spring,C++,2049,191,0,162,4,2.8,7,7,7,1.7,9350,0.63199
open62541,https://github.com/open62541/open62541,C,1359,86,1,184,5,13.8,13,227,127,1.6,306,0.6319
microsoft-authentication-library-for-js,https://github.com/AzureAD/microsoft-authentication-library-for-js,TypeScript,1391,47,0,91,1,58.8,80,644,558,2.5,410,0.63182
go-dockerclient,https://github.com/fsouza/go-dockerclient,Go,1774,94,0,228,6,1.8,4,18,14,1.4,4733,0.63147
cfn-python-lint,https://github.com/aws-cloudformation/cfn-python-lint,Python,1424,34,0,111,8,6.5,44,202,174,1.1,438,0.63145
mc,https://github.com/minio/mc,Go,1706,73,0,95,2,5.8,38,160,113,1.7,3109,0.6312
lbry-desktop,https://github.com/lbryio/lbry-desktop,JavaScript,1500,59,0,165,6,40.7,35,488,359,0.7,36,0.63016
java,https://github.com/kubernetes-client/java,Java,1577,45,0,94,9,8.4,5,218,179,2.8,215,0.62894
mill,https://github.com/lihaoyi/mill,Scala,1487,39,0,134,9,6.4,16,157,119,1.4,264,0.62885
ring,https://github.com/briansmith/ring,Assembly,2047,80,0,221,5,11.3,6,175,116,1.3,295,0.6284
image,https://github.com/image-rs/image,Rust,1920,81,0,207,6,6.3,4,67,41,2.4,407,0.62827
znc,https://github.com/znc/znc,C++,1762,200,0,171,4,3.0,5,24,2,3.6,2335,0.62804
htop,https://github.com/htop-dev/htop,C,1980,181,0,138,6,12.2,6,295,227,1.9,75,0.62773
dart-sass,https://github.com/sass/dart-sass,Dart,2030,53,0,35,5,2.5,27,111,88,1.5,7426,0.6272
jdbi,https://github.com/jdbi/jdbi,Java,1481,194,0,146,7,2.7,13,42,27,1.9,367,0.62702
fast-check,https://github.com/dubzzz/fast-check,TypeScript,1744,39,0,34,9,15.0,11,309,299,2.5,286,0.62689
Elgg,https://github.com/Elgg/Elgg,PHP,1433,157,0,101,10,3.1,18,86,64,0.4,544,0.62657
dynamorio,https://github.com/DynamoRIO/dynamorio,C,1570,145,0,87,3,6.2,56,266,160,2.3,267,0.62638
weechat,https://github.com/weechat/weechat,C,2074,211,0,137,5,9.1,7,50,23,2.0,527,0.62629
Kunena-Forum,https://github.com/Kunena/Kunena-Forum,PHP,1539,148,0,55,6,19.5,11,317,299,0.4,536,0.62628
EasyNetQ,https://github.com/EasyNetQ/EasyNetQ,C#,2026,118,0,159,9,2.1,32,109,91,1.9,45,0.62602
cwa-app-ios,https://github.com/corona-warn-app/cwa-app-ios,Swift,1522,8,0,73,5,97.9,80,489,461,2.7,129,0.62571
KISS,https://github.com/Neamar/KISS,Java,1684,101,0,229,3,10.4,10,61,19,1.5,882,0.62564
nix,https://github.com/nix-rust/nix,Rust,1381,78,0,259,5,2.7,4,83,39,2.7,586,0.62562
activemq,https://github.com/apache/activemq,Java,1850,184,0,138,5,4.4,5,57,52,0.4,5154,0.62557
mypaint,https://github.com/mypaint/mypaint,Python,1793,200,0,328,2,7.1,3,17,9,3.9,1424,0.62554
metals,https://github.com/scalameta/metals,Scala,1380,54,0,108,7,19.3,13,269,210,1.3,119,0.62511
i2pd,https://github.com/PurpleI2P/i2pd,C++,1522,90,0,111,5,9.0,7,103,65,2.0,509,0.62465
openwrt,https://github.com/Lienol/openwrt,C,1473,205,0,730,5,8.8,0,63,48,1.1,486,0.62464
optaplanner,https://github.com/kiegroup/optaplanner,Java,2077,184,0,126,3,9.9,12,131,120,3.1,164,0.62421
docker-jitsi-meet,https://github.com/jitsi/docker-jitsi-meet,Lua,2034,35,0,83,7,3.9,11,205,138,3.8,312,0.62421
appsmith,https://github.com/appsmithorg/appsmith,TypeScript,1428,24,0,91,2,47.7,31,1583,1098,0.9,595,0.62383
lens,https://github.com/ekmett/lens,Haskell,1716,103,0,145,5,1.1,16,29,22,3.2,610,0.62378
wlroots,https://github.com/swaywm/wlroots,C,1555,45,0,150,3,10.6,4,277,187,2.2,1284,0.62375
lifelines,https://github.com/CamDavidsonPilon/lifelines,Python,1526,90,0,90,10,6.2,28,55,34,1.5,125,0.62331
XamarinComponents,https://github.com/xamarin/XamarinComponents,C#,1911,73,0,84,9,7.1,91,142,105,1.5,95,0.62293
rathena,https://github.com/rathena/rathena,C++,1605,197,0,232,1,12.5,0,365,281,1.3,8041,0.62287
regex,https://github.com/rust-lang/regex,Rust,1746,74,0,146,4,1.6,20,26,17,2.3,1980,0.62285
ogre,https://github.com/OGRECave/ogre,C++,2053,154,0,276,7,11.8,6,124,103,0.5,127,0.6228
blackarch,https://github.com/BlackArch/blackarch,Shell,1801,144,0,155,3,45.6,0,139,111,1.0,1924,0.62231
test-kitchen,https://github.com/test-kitchen/test-kitchen,Ruby,1746,106,0,205,9,2.6,16,54,32,1.1,166,0.62224
rt-n56u,https://github.com/hanwckf/rt-n56u,C,2076,106,0,229,4,4.7,3,104,53,2.4,519,0.62196
phpunit-bridge,https://github.com/symfony/phpunit-bridge,PHP,1951,72,0,96,13,2.3,52,1,1,1.0,5501,0.62185
fivem,https://github.com/citizenfx/fivem,C++,1608,49,0,171,3,32.8,507,73,59,1.7,219,0.62181
privacybadger,https://github.com/EFForg/privacybadger,JavaScript,2031,91,0,167,4,16.7,8,100,67,1.6,273,0.62179
treestyletab,https://github.com/piroor/treestyletab,JavaScript,2108,161,0,75,1,22.7,54,92,76,4.5,319,0.62109
dulwich,https://github.com/dulwich/dulwich,Python,1532,168,0,182,7,5.0,17,35,22,1.9,105,0.62088
