name,url,language,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
rust-clippy,https://github.com/rust-lang/rust-clippy,Rust,5370,75,0,549,5,36.7,29,696,431,3.8,1404,0.77273
terraform-provider-aws,https://github.com/hashicorp/terraform-provider-aws,Go,5201,80,0,2078,4,101.8,51,6008,4460,0.8,201,0.77251
tinymce,https://github.com/tinymce/tinymce,TypeScript,8938,177,0,289,4,22.2,84,836,704,1.1,28008,0.77247
october,https://github.com/octobercms/october,PHP,10415,87,0,424,9,8.7,22,257,146,3.1,5538,0.77189
zulip,https://github.com/zulip/zulip,Python,12967,102,0,747,4,111.8,11,1287,381,1.6,2504,0.77167
checkstyle,https://github.com/checkstyle/checkstyle,Java,5717,238,0,303,5,16.6,13,445,298,3.5,10111,0.7701
dotty,https://github.com/lampepfl/dotty,Scala,4278,98,0,307,10,79.5,15,1327,1024,2.1,485,0.76935
NodeBB,https://github.com/NodeBB/NodeBB,JavaScript,11606,94,0,223,5,42.1,97,524,495,1.2,19745,0.76896
wp-calypso,https://github.com/Automattic/wp-calypso,JavaScript,11665,63,0,697,2,109.0,15,3705,2614,2.4,2368,0.7687
jellyfin,https://github.com/jellyfin/jellyfin,C#,9070,103,0,625,2,69.1,13,1126,754,1.7,10590,0.76782
containerd,https://github.com/containerd/containerd,Go,7484,63,0,365,10,13.6,19,351,232,3.9,2408,0.76706
netlify-cms,https://github.com/netlify/netlify-cms,JavaScript,13190,73,0,402,7,14.3,9,514,381,1.1,40767,0.76689
synapse,https://github.com/matrix-org/synapse,Python,7059,78,0,310,6,35.2,71,831,590,1.7,5060,0.76676
dashboard,https://github.com/kubernetes/dashboard,Go,9046,64,0,270,9,11.9,14,176,138,3.6,13130,0.76663
osu,https://github.com/ppy/osu,C#,5993,78,0,235,4,138.7,68,1232,966,1.9,3211,0.76662
puppet,https://github.com/puppetlabs/puppet,Ruby,6007,192,0,774,8,19.1,25,122,107,1.4,3303,0.76649
beats,https://github.com/elastic/beats,Go,9517,84,0,529,2,41.8,21,3871,3219,1.6,6054,0.76485
Pillow,https://github.com/python-pillow/Pillow,Python,8070,127,0,343,7,19.2,7,380,297,2.2,10036,0.76427
openapi-generator,https://github.com/OpenAPITools/openapi-generator,Java,7288,116,0,1904,5,33.2,7,1101,598,1.6,801,0.76362
Babylon.js,https://github.com/BabylonJS/Babylon.js,TypeScript,13142,92,0,429,4,87.7,45,690,632,0.8,5914,0.76325
bcc,https://github.com/iovisor/bcc,C,10904,69,0,377,10,6.7,6,117,81,2.6,39193,0.76269
RetroArch,https://github.com/libretro/RetroArch,C,4960,129,0,515,5,75.6,8,541,315,1.4,4174,0.76106
akka,https://github.com/akka/akka,Scala,11297,145,0,960,6,16.0,7,344,241,2.6,2466,0.76088
intellij-community,https://github.com/JetBrains/intellij-community,,11220,197,0,1036,2,572.8,45,90,69,1.9,982,0.7596
nokogiri,https://github.com/sparklemotion/nokogiri,Ruby,5563,152,0,207,8,8.2,8,165,121,2.1,45902,0.75887
ImageMagick,https://github.com/ImageMagick/ImageMagick,C,4802,138,0,113,8,28.6,67,136,98,2.9,8484,0.75847
NewPipe,https://github.com/TeamNewPipe/NewPipe,Java,12205,65,0,789,4,40.7,25,1264,843,3.0,618,0.75768
spring-security,https://github.com/spring-projects/spring-security,Java,5521,205,0,502,7,15.1,42,403,302,1.7,1962,0.75667
aws-sdk-js,https://github.com/aws/aws-sdk-js,JavaScript,6384,101,0,170,9,6.2,228,240,148,1.9,19852,0.75597
telegraf,https://github.com/influxdata/telegraf,Go,9588,70,0,889,8,15.5,29,914,416,1.5,865,0.75546
FreeRDP,https://github.com/FreeRDP/FreeRDP,C,4873,116,0,373,8,13.4,5,264,174,2.6,7991,0.75537
dask,https://github.com/dask/dask,Python,7723,74,0,420,10,9.8,18,426,271,3.1,1455,0.75458
robolectric,https://github.com/robolectric/robolectric,Java,5148,128,0,719,9,8.9,10,255,177,1.0,6031,0.75379
rq,https://github.com/rq/rq,Python,7449,111,1,220,7,2.2,13,84,57,1.9,430380,0.75331
PHP-CS-Fixer,https://github.com/FriendsOfPHP/PHP-CS-Fixer,PHP,9698,105,0,277,9,7.4,18,358,254,1.9,6088,0.75196
zcash,https://github.com/zcash/zcash,C++,4292,138,0,555,5,17.7,10,313,179,3.0,3196,0.75193
dbal,https://github.com/doctrine/dbal,PHP,7726,179,1,506,8,7.7,10,325,222,1.8,12174,0.74982
kubespray,https://github.com/kubernetes-sigs/kubespray,HTML,9938,64,0,752,9,15.1,20,516,326,3.5,305,0.74961
TrinityCore,https://github.com/TrinityCore/TrinityCore,C++,6498,149,0,743,1,9.5,16,387,217,3.4,24016,0.747
presto,https://github.com/prestodb/presto,Java,11540,102,0,534,5,32.3,34,525,344,1.2,1951,0.74661
desktop,https://github.com/desktop/desktop,TypeScript,10630,57,0,236,4,53.0,72,792,644,1.5,7624,0.74633
sentry-javascript,https://github.com/getsentry/sentry-javascript,TypeScript,5128,111,0,335,6,10.0,62,270,166,1.7,6905,0.74627
openproject,https://github.com/opf/openproject,Ruby,4473,177,0,248,8,63.8,14,152,141,0.6,7346,0.74577
sidekiq,https://github.com/mperham/sidekiq,Ruby,10755,109,0,505,9,3.2,16,89,71,2.8,4943,0.74507
runc,https://github.com/opencontainers/runc,Go,7558,84,0,340,8,10.5,4,134,93,3.1,14045,0.74457
darktable,https://github.com/darktable-org/darktable,C,5019,143,0,450,2,83.2,4,1616,1306,4.2,1311,0.74386
docker-ce,https://github.com/docker/docker-ce,Go,5042,97,0,2604,9,18.9,13,8,7,1.1,2758,0.74383
rabbitmq-server,https://github.com/rabbitmq/rabbitmq-server,Shell,7941,153,0,293,6,49.5,23,236,86,0.8,6074,0.7434
pulsar,https://github.com/apache/pulsar,Java,7039,55,0,352,8,30.7,6,1311,902,2.2,1830,0.74284
Sylius,https://github.com/Sylius/Sylius,PHP,6143,114,0,727,5,31.2,21,446,285,1.2,1187,0.74227
knex,https://github.com/knex/knex,JavaScript,13480,98,0,416,9,4.4,15,332,235,2.3,2865,0.74181
apollo-server,https://github.com/apollographql/apollo-server,TypeScript,10801,57,0,421,7,20.2,769,421,178,0.8,7312,0.74151
oss-fuzz,https://github.com/google/oss-fuzz,Shell,5775,54,0,437,4,24.6,0,589,510,1.2,215496,0.7413
koreader,https://github.com/koreader/koreader,Lua,7440,111,0,171,4,13.4,18,546,456,5.1,2914,0.7405
cupy,https://github.com/cupy/cupy,Python,4757,70,0,253,7,65.5,25,639,494,3.7,235,0.7403
saleor,https://github.com/mirumee/saleor,Python,10019,96,0,194,4,43.4,25,528,435,2.5,2756,0.74008
Jackett,https://github.com/Jackett/Jackett,C#,5144,70,0,357,3,48.7,333,1239,1084,2.5,1304,0.73963
cython,https://github.com/cython/cython,Python,5751,173,0,411,8,16.8,12,162,81,2.0,2453,0.73878
webpack-dev-server,https://github.com/webpack/webpack-dev-server,JavaScript,6674,101,0,237,8,1.4,5,274,227,3.5,21086,0.73795
swagger-codegen,https://github.com/swagger-api/swagger-codegen,HTML,12464,116,0,1185,7,2.7,16,278,103,0.7,6409,0.73789
mypy,https://github.com/python/mypy,Python,9682,100,0,437,7,9.6,6,537,297,1.7,5493,0.73752
webdriverio,https://github.com/webdriverio/webdriverio,TypeScript,6203,114,0,316,4,17.7,92,463,406,2.5,2096,0.73734
mockito,https://github.com/mockito/mockito,Java,11374,160,0,236,6,4.1,79,163,116,1.6,20367,0.7373
karma,https://github.com/karma-runner/karma,JavaScript,11394,112,0,365,8,2.2,16,115,91,2.4,8841,0.73613
zfs,https://github.com/openzfs/zfs,C,6639,157,0,550,8,16.1,13,1086,770,1.6,368,0.73598
snipe-it,https://github.com/snipe/snipe-it,PHP,4625,87,0,151,6,15.2,24,893,416,3.4,1876,0.73559
gpdb,https://github.com/greenplum-db/gpdb,C,4336,298,0,366,7,23.7,18,496,359,1.5,946,0.73526
linguist,https://github.com/github/linguist,Ruby,8343,118,0,967,5,3.0,8,141,92,2.3,7749,0.73467
zigbee2mqtt,https://github.com/Koenkk/zigbee2mqtt,JavaScript,5162,40,0,297,3,21.1,18,1215,1033,4.7,2605,0.73365
expo,https://github.com/expo/expo,Objective-C,12608,53,0,638,5,56.8,1,1356,948,2.1,2789,0.7331
element-web,https://github.com/vector-im/element-web,HTML,5929,68,0,468,7,23.4,63,1118,489,1.8,433,0.73287
rust-analyzer,https://github.com/rust-analyzer/rust-analyzer,Rust,5069,37,0,353,4,94.5,56,1395,1024,2.7,529,0.73268
tokio,https://github.com/tokio-rs/tokio,Rust,10686,54,0,409,6,11.5,26,520,424,2.1,2159,0.73249
numba,https://github.com/numba/numba,Python,5955,108,0,242,7,44.8,1,444,264,3.2,3155,0.73236
matomo,https://github.com/matomo-org/matomo,PHP,14339,164,0,325,6,18.2,61,682,479,2.1,583,0.73206
fabric,https://github.com/hyperledger/fabric,Go,11379,57,0,345,4,22.0,12,304,297,1.2,22287,0.73108
micronaut-core,https://github.com/micronaut-projects/micronaut-core,Java,4610,47,0,291,7,34.8,29,577,475,1.2,2142,0.73105
neo4j,https://github.com/neo4j/neo4j,Java,8499,166,1,286,6,51.5,23,94,56,2.0,3889,0.73084
aws-cli,https://github.com/aws/aws-cli,Python,10527,99,0,325,6,12.3,151,568,341,1.4,2167,0.73019
primeng,https://github.com/primefaces/primeng,CSS,6439,61,0,416,6,29.7,24,768,460,0.8,2143,0.72987
nomad,https://github.com/hashicorp/nomad,Go,7606,68,0,498,3,52.5,38,901,651,1.4,1357,0.72834
rook,https://github.com/rook/rook,Go,8168,55,0,343,7,21.6,33,735,511,1.8,852,0.72741
mapbox-gl-js,https://github.com/mapbox/mapbox-gl-js,JavaScript,7152,95,0,336,6,7.9,28,352,191,1.6,3361,0.72724
aws-sdk-go,https://github.com/aws/aws-sdk-go,Go,6337,74,0,255,6,6.4,231,183,124,0.9,27207,0.72717
orm,https://github.com/doctrine/orm,PHP,8267,179,1,846,8,2.2,7,312,180,1.2,10570,0.72679
cadvisor,https://github.com/google/cadvisor,Go,11590,80,0,283,8,5.1,13,160,99,2.6,5901,0.7265
werkzeug,https://github.com/pallets/werkzeug,Python,5554,166,0,404,10,3.9,4,1932,1916,0.1,7923,0.72642
openlayers,https://github.com/openlayers/openlayers,JavaScript,7668,178,0,360,6,22.8,9,364,301,1.7,1643,0.72598
highcharts,https://github.com/highcharts/highcharts,JavaScript,9816,129,0,168,5,44.9,16,858,658,1.9,1110,0.72541
shields,https://github.com/badges/shields,JavaScript,13035,97,0,415,6,19.1,1,382,331,1.9,7830,0.72513
Xamarin.Forms,https://github.com/xamarin/Xamarin.Forms,C#,5064,58,0,319,6,20.4,56,2897,802,1.0,1269,0.72464
webpacker,https://github.com/rails/webpacker,Ruby,4970,50,0,407,11,3.6,14,213,136,1.6,6899,0.72456
appium,https://github.com/appium/appium,JavaScript,12500,97,0,343,9,3.8,9,266,245,2.7,2136,0.7242
capybara,https://github.com/teamcapybara/capybara,Ruby,9276,136,0,362,10,2.9,13,33,24,1.9,9372,0.72415
tikv,https://github.com/tikv/tikv,Rust,8587,61,0,285,4,19.9,33,1177,803,4.2,507,0.72375
sinon,https://github.com/sinonjs/sinon,JavaScript,8319,131,0,380,10,2.9,16,62,38,1.6,5912,0.72339
formatjs,https://github.com/formatjs/formatjs,TypeScript,12256,82,0,192,7,26.6,1020,306,304,1.3,2132,0.72297
habitica,https://github.com/HabitRPG/habitica,JavaScript,8066,109,0,755,3,30.2,119,404,291,2.0,501,0.72262
stylelint,https://github.com/stylelint/stylelint,JavaScript,8389,74,0,309,7,6.7,17,170,119,1.5,8572,0.7226
node-postgres,https://github.com/brianc/node-postgres,JavaScript,9192,125,0,273,8,3.3,30,142,79,2.4,2708,0.72237
cassandra,https://github.com/apache/cassandra,Java,6370,144,0,449,3,10.6,22,135,70,0.7,29072,0.7223
podman,https://github.com/containers/podman,Go,6885,39,0,257,3,45.9,34,1280,1035,5.5,437,0.72211
seaweedfs,https://github.com/chrislusf/seaweedfs,Go,11247,111,0,145,6,34.2,68,248,225,3.0,771,0.72194
scylla,https://github.com/scylladb/scylla,C++,6543,78,0,105,3,68.0,31,1038,545,3.6,1460,0.72187
z3,https://github.com/Z3Prover/z3,C++,6048,101,0,209,7,43.1,2,246,191,1.8,6157,0.72178
yargs,https://github.com/yargs/yargs,JavaScript,8409,126,0,229,10,2.5,14,104,67,1.7,8775,0.72142
etherpad-lite,https://github.com/ether/etherpad-lite,JavaScript,10038,119,0,289,6,17.8,5,357,275,2.0,3053,0.72141
rpcs3,https://github.com/RPCS3/rpcs3,C++,8686,100,0,251,2,40.9,6,829,539,2.1,10026,0.72128
h2o-3,https://github.com/h2oai/h2o-3,Jupyter Notebook,5147,83,0,200,5,28.8,390,233,202,0.6,11018,0.72094
librealsense,https://github.com/IntelRealSense/librealsense,C++,4668,67,0,300,3,41.2,11,891,684,3.5,1234,0.72074
testcontainers-java,https://github.com/testcontainers/testcontainers-java,Java,4470,70,0,270,9,13.0,10,518,372,1.6,1966,0.72065
electron-builder,https://github.com/electron-userland/electron-builder,TypeScript,10081,69,0,329,11,2.4,14,531,327,2.2,1979,0.72006
zeppelin,https://github.com/apache/zeppelin,Java,5082,92,0,430,8,8.7,5,104,91,1.7,6342,0.71974
dropwizard,https://github.com/dropwizard/dropwizard,Java,7815,121,0,465,8,7.7,31,191,155,1.1,1140,0.71974
tomcat,https://github.com/apache/tomcat,Java,5109,180,0,91,6,21.2,17,34,28,2.8,15333,0.71968
grav,https://github.com/getgrav/grav,PHP,12466,78,0,191,8,2.3,29,244,175,1.2,15497,0.71955
platform_frameworks_base,https://github.com/aosp-mirror/platform_frameworks_base,Java,9439,149,0,4135,3,241.0,81,2,2,0.0,1999,0.71947
IdentityServer4,https://github.com/IdentityServer/IdentityServer4,C#,7517,62,0,285,9,7.7,15,777,744,1.5,1541,0.71933
frontend,https://github.com/guardian/frontend,HTML,5507,108,0,332,6,47.4,0,1184,1163,0.6,9729,0.71931
reaction,https://github.com/reactioncommerce/reaction,JavaScript,10938,89,1,192,7,12.8,19,33,24,2.1,31333,0.71917
wappalyzer,https://github.com/AliasIO/wappalyzer,JavaScript,6648,133,0,733,7,19.2,25,326,287,0.7,374,0.71917
graphql-code-generator,https://github.com/dotansimha/graphql-code-generator,TypeScript,6075,50,0,289,4,28.2,229,538,449,2.2,1934,0.71901
che,https://github.com/eclipse/che,Java,6344,70,0,187,3,10.9,11,1256,696,2.3,12906,0.71865
official-images,https://github.com/docker-library/official-images,Shell,4565,91,0,515,9,43.6,0,683,664,1.4,1434,0.71857
hibernate-orm,https://github.com/hibernate/hibernate-orm,Java,4484,165,0,555,9,10.0,16,281,94,1.0,873,0.7179
terratest,https://github.com/gruntwork-io/terratest,Go,4604,59,0,137,8,14.7,73,148,99,2.2,4833,0.7179
hypothesis,https://github.com/HypothesisWorks/hypothesis,Python,4877,95,0,240,5,13.5,134,128,102,1.8,4919,0.71745
emotion,https://github.com/emotion-js/emotion,JavaScript,12252,44,0,242,10,3.7,173,241,192,2.9,2125,0.71734
prism,https://github.com/PrismJS/prism,JavaScript,8743,103,0,327,7,5.4,5,168,119,2.7,5269,0.71725
libgit2,https://github.com/libgit2/libgit2,C,7728,148,0,463,7,10.3,5,166,89,1.5,4114,0.71709
chef,https://github.com/chef/chef,Ruby,6425,156,0,898,3,58.5,1,462,370,0.7,5812,0.71668
Twig,https://github.com/twigphp/Twig,PHP,7037,137,0,397,13,4.3,17,79,65,1.8,1669,0.7166
aiohttp,https://github.com/aio-libs/aiohttp,Python,10651,88,0,566,9,6.4,4,623,528,1.8,996,0.7163
simple-icons,https://github.com/simple-icons/simple-icons,JavaScript,10012,99,0,275,5,26.0,47,1318,1060,1.5,425,0.71627
invoiceninja,https://github.com/invoiceninja/invoiceninja,PHP,5555,87,0,162,10,3.1,76,567,512,1.8,1806,0.71611
aws-sdk-php,https://github.com/aws/aws-sdk-php,PHP,5070,104,0,166,6,12.1,231,94,80,2.1,4683,0.71501
truffle,https://github.com/trufflesuite/truffle,JavaScript,9270,67,0,210,4,30.6,53,379,286,1.6,3454,0.71469
OpenRA,https://github.com/OpenRA/OpenRA,C#,8875,165,0,365,4,19.7,9,540,327,2.4,1159,0.71429
mame,https://github.com/mamedev/mame,C++,4882,159,0,440,0,117.0,10,354,306,2.0,19040,0.71331
gitextensions,https://github.com/gitextensions/gitextensions,C#,5368,147,0,443,5,11.4,5,311,211,3.9,821,0.71324
lint-staged,https://github.com/okonet/lint-staged,JavaScript,7927,61,0,97,9,1.9,42,46,27,3.3,28331,0.71315
semantic-release,https://github.com/semantic-release/semantic-release,JavaScript,11527,77,0,141,12,1.5,25,96,47,2.2,13170,0.71295
rspec-rails,https://github.com/rspec/rspec-rails,Ruby,4448,134,0,340,6,3.0,12,62,48,3.1,5338,0.71287
Mindustry,https://github.com/Anuken/Mindustry,Java,8246,45,0,319,1,72.5,38,1502,1421,2.8,1969,0.71261
bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,JavaScript,12681,52,0,315,5,18.2,34,497,440,2.5,849,0.7125
brave-browser,https://github.com/brave/brave-browser,JavaScript,7905,51,0,70,4,24.2,1190,2100,1186,1.6,8747,0.71244
spyder,https://github.com/spyder-ide/spyder,Python,5896,139,0,216,7,39.8,9,923,628,2.2,246,0.71235
junit5,https://github.com/junit-team/junit5,Java,4356,73,0,168,9,9.3,7,138,82,2.6,5878,0.71167
faker,https://github.com/faker-ruby/faker,Ruby,9076,160,0,803,8,5.6,7,118,90,0.8,2911,0.71162
qutebrowser,https://github.com/qutebrowser/qutebrowser,Python,6107,86,0,366,5,37.6,11,318,195,2.7,530,0.71145
powerlevel10k,https://github.com/romkatv/powerlevel10k,Shell,13947,72,0,217,6,14.8,25,184,176,4.1,638,0.71138
dvc,https://github.com/iterative/dvc,Python,7005,47,0,202,5,25.4,117,731,562,2.2,1253,0.71078
goreleaser,https://github.com/goreleaser/goreleaser,Go,6764,49,0,198,8,9.4,42,1882,1855,1.2,1026,0.71055
fenix,https://github.com/mozilla-mobile/fenix,Kotlin,4467,34,0,203,3,55.4,129,3162,1855,1.8,1375,0.71055
eslint-plugin-react,https://github.com/yannickcr/eslint-plugin-react,JavaScript,6815,74,1,426,9,3.4,3,148,77,2.4,16562,0.70994
