name,url,language,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
NuGetGallery,https://github.com/NuGet/NuGetGallery,C#,1288,115,0,145,4,3.8,1,184,143,0.8,1773,0.60179
Froxlor,https://github.com/Froxlor/Froxlor,PHP,1250,134,0,146,5,3.3,12,22,18,1.9,267,0.60145
Home,https://github.com/NuGet/Home,HTML,1223,73,0,41,5,0.8,1,847,367,1.6,5079,0.60005
tuist,https://github.com/tuist/tuist,Swift,1207,33,0,86,4,35.8,39,429,376,0.9,84,0.5988
twilio-ruby,https://github.com/twilio/twilio-ruby,Ruby,1265,138,0,100,6,1.9,29,11,8,1.2,610,0.59839
compression-webpack-plugin,https://github.com/webpack-contrib/compression-webpack-plugin,JavaScript,1207,91,0,31,7,1.2,17,36,36,2.8,717,0.59815
spring-data-redis,https://github.com/spring-projects/spring-data-redis,Java,1265,128,0,101,5,4.5,17,196,160,7.9,2,0.59798
tfx,https://github.com/tensorflow/tfx,Python,1287,24,0,97,3,36.4,26,481,395,0.8,162,0.59439
webots,https://github.com/cyberbotics/webots,C++,1225,27,0,55,7,75.9,6,412,301,1.1,67,0.59182
treemacs,https://github.com/Alexander-Miller/treemacs,Emacs Lisp,1203,55,0,62,8,3.6,17,65,52,2.5,104,0.59154
stepmania,https://github.com/stepmania/stepmania,C++,1272,234,0,174,4,1.2,3,27,9,3.3,394,0.58547
go-fuse,https://github.com/hanwen/go-fuse,Go,1223,127,1,48,7,0.5,1,24,19,3.8,3511,0.58532
ghdl,https://github.com/ghdl/ghdl,VHDL,1209,186,0,71,2,28.2,2,124,74,3.3,171,0.58411
twilio-php,https://github.com/twilio/twilio-php,PHP,1249,138,0,98,5,2.0,27,16,11,1.4,263,0.58389
neo4j-apoc-procedures,https://github.com/neo4j-contrib/neo4j-apoc-procedures,Java,1270,60,0,110,8,9.6,37,117,74,0.7,25,0.58148
merlin,https://github.com/ocaml/merlin,OCaml,1278,98,0,89,5,2.7,10,61,26,1.2,373,0.58096
qpdf,https://github.com/qpdf/qpdf,C++,1285,155,0,23,4,4.1,7,52,36,2.4,1214,0.5809
actionview,https://github.com/lxerxa/actionview,PHP,1229,117,2,409,7,1.7,13,8,3,1.2,256,0.58002
chronograf,https://github.com/influxdata/chronograf,TypeScript,1231,53,1,91,5,4.1,11,127,92,1.3,577,0.57996
react-google-login,https://github.com/anthonyjgrove/react-google-login,JavaScript,1248,59,0,90,9,1.1,28,68,30,1.0,121,0.57799
winmerge,https://github.com/WinMerge/winmerge,C++,1230,246,0,81,2,13.8,8,110,77,1.8,178,0.5777
blogdown,https://github.com/rstudio/blogdown,R,1285,51,0,52,6,7.4,5,95,81,3.6,83,0.57646
openstack-ansible,https://github.com/openstack/openstack-ansible,Python,1209,78,0,321,6,4.6,55,1,1,0.0,616,0.57512
gomega,https://github.com/onsi/gomega,Go,1279,90,1,110,6,0.4,6,15,11,1.3,2717,0.57313
UniversalMediaServer,https://github.com/UniversalMediaServer/UniversalMediaServer,Java,1250,105,0,77,0,7.4,19,113,81,3.3,981,0.57303
uniforms,https://github.com/vazco/uniforms,TypeScript,1247,57,0,57,8,5.5,33,53,42,2.2,27,0.57291
react-instantsearch,https://github.com/algolia/react-instantsearch,JavaScript,1257,67,2,112,8,0.8,14,49,15,2.6,231,0.57148
github-pages-deploy-action,https://github.com/JamesIves/github-pages-deploy-action,TypeScript,1269,23,0,20,8,8.5,32,81,74,1.7,284,0.57078
zeitwerk,https://github.com/fxn/zeitwerk,Ruby,1205,24,0,20,9,0.7,18,12,12,5.3,747,0.56981
sverchok,https://github.com/nortikin/sverchok,Python,1235,88,0,40,1,32.0,7,220,169,3.1,139,0.56459
clamav-devel,https://github.com/Cisco-Talos/clamav-devel,C++,1243,213,0,86,3,3.2,11,18,6,1.6,523,0.56441
gns3-gui,https://github.com/GNS3/gns3-gui,Python,1282,89,1,35,6,2.1,12,76,37,2.3,338,0.56314
ngrinder,https://github.com/naver/ngrinder,Java,1250,104,0,52,6,5.6,6,64,56,1.1,134,0.56237
mailchecker,https://github.com/FGRibreau/mailchecker,PHP,1239,96,0,78,10,2.8,15,11,11,1.5,38,0.56169
PEGTL,https://github.com/taocpp/PEGTL,C++,1246,74,0,33,4,12.3,4,47,44,2.4,280,0.56114
julius,https://github.com/bvschaik/julius,C,1284,92,0,36,4,13.7,7,70,68,2.8,57,0.56093
checkout,https://github.com/actions/checkout,TypeScript,1223,18,2,20,7,0.9,8,85,28,2.8,12032,0.56069
storj,https://github.com/storj/storj,Go,1220,34,0,68,2,29.3,30,83,69,0.9,239,0.56045
gwt,https://github.com/gwtproject/gwt,Java,1248,172,2,348,5,0.6,5,10,1,1.4,764,0.55789
Windsor,https://github.com/castleproject/Windsor,C#,1284,198,1,116,8,0.9,3,40,26,4.0,36,0.55712
Rubberduck,https://github.com/rubberduck-vba/Rubberduck,C#,1235,76,1,76,1,7.8,85,103,53,1.7,633,0.55688
python-chess,https://github.com/niklasf/python-chess,Python,1251,101,0,34,5,7.4,16,71,64,1.9,37,0.55516
dafny,https://github.com/dafny-lang/dafny,C#,1268,140,0,69,9,9.8,3,254,198,0.5,15,0.55499
hashbrown,https://github.com/rust-lang/hashbrown,Rust,1219,27,0,54,6,2.7,13,20,14,3.0,217,0.5524
crux,https://github.com/juxt/crux,Clojure,1244,34,0,38,4,40.6,18,257,194,0.6,57,0.55094
QuantEcon.py,https://github.com/QuantEcon/QuantEcon.py,Python,1220,95,0,35,8,0.4,2,15,7,2.6,746,0.5506
omnisharp-vim,https://github.com/OmniSharp/omnisharp-vim,Vim script,1241,120,0,94,7,4.4,0,30,27,4.5,23,0.55024
serenity,https://github.com/serenity-rs/serenity,Rust,1265,52,0,153,1,5.9,25,201,176,1.1,111,0.55009
iot,https://github.com/dotnet/iot,C#,1237,28,0,83,3,6.0,5,335,230,2.0,124,0.54909
alpakka-kafka,https://github.com/akka/alpakka-kafka,Scala,1283,74,0,118,9,3.4,8,100,73,1.4,6,0.54899
omniauth-facebook,https://github.com/simi/omniauth-facebook,Ruby,1234,113,0,54,9,0.4,3,13,12,4.0,60,0.54827
rtl8188eu,https://github.com/lwfinger/rtl8188eu,C,1213,94,1,25,5,0.3,0,18,15,2.6,17661,0.54627
surge,https://github.com/surge-synthesizer/surge,C++,1201,28,0,42,4,25.1,4,986,813,1.2,43,0.54495
SIP.js,https://github.com/onsip/SIP.js,TypeScript,1242,104,1,74,6,3.2,7,42,30,1.1,148,0.54436
accounts,https://github.com/accounts-js/accounts,TypeScript,1213,52,0,47,8,2.8,14,54,30,1.1,76,0.54397
grobid,https://github.com/kermitt2/grobid,Java,1226,101,0,45,5,6.4,2,60,24,1.9,127,0.54362
overmind,https://github.com/cerebral/overmind,TypeScript,1232,31,0,53,7,4.6,17,65,42,1.4,58,0.54333
PcapPlusPlus,https://github.com/seladb/PcapPlusPlus,C++,1273,76,0,73,4,6.5,1,44,36,3.2,86,0.5433
amazon-eks-ami,https://github.com/awslabs/amazon-eks-ami,Shell,1268,32,0,112,4,2.0,22,73,51,1.9,51,0.54304
standard,https://github.com/testdouble/standard,Ruby,1248,27,0,56,7,2.3,4,46,38,1.4,438,0.54265
dash.el,https://github.com/magnars/dash.el,Emacs Lisp,1218,101,0,48,5,1.3,5,49,35,2.7,85,0.54219
bank-vaults,https://github.com/banzaicloud/bank-vaults,Go,1252,35,0,138,4,6.4,20,91,76,1.3,19,0.54189
markor,https://github.com/gsantner/markor,Java,1281,74,0,99,3,3.9,8,138,115,3.1,13,0.54153
scriban,https://github.com/scriban/scriban,C#,1266,61,0,34,5,5.7,15,56,46,2.5,32,0.53961
Tidal,https://github.com/tidalcycles/Tidal,Haskell,1256,126,0,68,3,3.2,7,43,25,1.8,99,0.53908
Knet.jl,https://github.com/denizyuret/Knet.jl,Jupyter Notebook,1240,72,1,51,7,3.4,13,38,23,2.0,57,0.53843
bunny,https://github.com/ruby-amqp/bunny,Ruby,1213,143,3,120,11,0.5,13,4,3,1.0,265,0.53799
django-constance,https://github.com/jazzband/django-constance,Python,1260,127,0,118,8,0.7,3,29,22,1.1,46,0.53691
phpbench,https://github.com/phpbench/phpbench,PHP,1207,69,0,43,10,2.4,6,92,84,0.3,92,0.53637
project64,https://github.com/project64/project64,C++,1209,150,0,79,2,4.8,0,52,32,1.4,1025,0.53557
OBP-API,https://github.com/OpenBankProject/OBP-API,Scala,1289,113,0,40,3,23.5,0,67,65,0.0,1950,0.53518
nativescript-angular,https://github.com/NativeScript/nativescript-angular,TypeScript,1204,69,2,69,7,0.7,11,76,29,1.6,156,0.53474
autocomplete.js,https://github.com/algolia/autocomplete.js,JavaScript,1233,96,2,123,6,0.2,10,56,43,1.8,72,0.53449
mosesdecoder,https://github.com/moses-smt/mosesdecoder,Roff,1267,177,3,322,6,0.2,2,1,1,0.0,9032,0.53433
dd-agent,https://github.com/DataDog/dd-agent,Python,1217,145,3,383,3,0.3,2,16,8,1.2,1112,0.5341
django-simple-history,https://github.com/jazzband/django-simple-history,Python,1215,133,0,132,8,1.7,4,84,63,1.2,6,0.53394
pgbouncer,https://github.com/pgbouncer/pgbouncer,C,1205,168,1,47,7,1.8,3,51,17,1.6,177,0.53259
RetroShare,https://github.com/RetroShare/RetroShare,C++,1229,160,0,91,1,22.0,1,171,126,0.7,242,0.53235
rtmp-rtsp-stream-client-java,https://github.com/pedroSG94/rtmp-rtsp-stream-client-java,Java,1279,48,0,35,4,3.0,21,56,18,3.3,48,0.53214
haskell-language-server,https://github.com/haskell/haskell-language-server,Haskell,1218,22,0,111,5,23.2,12,797,581,2.0,0,0.53195
ldap,https://github.com/go-ldap/ldap,Go,1254,121,1,66,6,0.5,9,21,10,1.3,234,0.53142
Core,https://github.com/castleproject/Core,C#,1251,198,0,104,8,1.9,1,40,26,0.8,58,0.53098
sbcl,https://github.com/sbcl/sbcl,Common Lisp,1280,247,0,106,3,32.9,11,1,0,0.0,369,0.52992
dumb-jump,https://github.com/jacktasia/dumb-jump,Emacs Lisp,1235,63,1,80,8,0.7,5,17,10,2.6,106,0.5299
reticulate,https://github.com/rstudio/reticulate,R,1215,54,0,50,6,3.1,1,75,41,2.2,120,0.52986
stripe-go,https://github.com/stripe/stripe-go,Go,1290,80,0,189,1,5.6,115,34,30,1.0,62,0.52969
BuildCraft,https://github.com/BuildCraft/BuildCraft,Java,1213,106,0,211,0,0.6,19,30,8,1.2,1522,0.52783
fastimage,https://github.com/sdsykes/fastimage,Ruby,1204,141,1,36,8,0.2,3,3,3,2.7,666,0.52731
mesa,https://github.com/projectmesa/mesa,Python,1262,77,0,94,4,2.1,2,243,210,0.8,72,0.52731
evennia,https://github.com/evennia/evennia,Python,1281,172,1,132,3,7.8,1,76,35,1.3,104,0.5267
ansible-elasticsearch,https://github.com/elastic/ansible-elasticsearch,Ruby,1272,70,0,111,4,1.2,15,45,31,0.9,55,0.52658
distcc,https://github.com/distcc/distcc,C,1271,156,0,60,3,0.7,1,20,17,2.0,714,0.52608
signal-cli,https://github.com/AsamK/signal-cli,Java,1310,69,0,31,4,3.5,10,79,44,1.7,84,0.52569
sslscan,https://github.com/rbsec/sslscan,C,1232,127,1,44,7,1.2,9,16,10,2.4,65,0.52553
pi4j,https://github.com/Pi4J/pi4j,Java,1222,102,0,63,8,0.5,1,58,43,0.9,136,0.52541
docker,https://github.com/sous-chefs/docker,Ruby,1248,94,0,190,10,2.4,6,34,25,2.0,0,0.5237
adm-zip,https://github.com/cthackers/adm-zip,JavaScript,1242,108,0,74,4,0.5,2,51,40,1.3,203,0.52347
SharpLab,https://github.com/ashmind/SharpLab,C#,1203,82,0,23,5,2.7,29,40,21,1.8,41,0.52291
worker-loader,https://github.com/webpack-contrib/worker-loader,JavaScript,1242,103,1,38,5,0.9,8,17,10,3.7,109,0.52266
python-lambda,https://github.com/nficano/python-lambda,Python,1223,59,0,47,8,1.1,12,30,25,0.8,75,0.52241
Piwigo,https://github.com/Piwigo/Piwigo,PHP,1264,215,0,77,4,4.1,2,71,37,0.5,121,0.52232
arduinoWebSockets,https://github.com/Links2004/arduinoWebSockets,C++,1225,69,0,45,6,1.3,4,49,26,3.5,26,0.52107
UNIT3D-Community-Edition,https://github.com/HDInnovations/UNIT3D-Community-Edition,PHP,1275,38,0,86,4,26.6,9,105,98,1.0,7,0.52044
community,https://github.com/GoogleCloudPlatform/community,Java,1226,60,0,284,3,5.3,0,163,127,1.3,27,0.52018
mlsql,https://github.com/allwefantasy/mlsql,JavaScript,1217,57,0,45,4,7.4,3,15,10,0.5,895,0.52013
tower,https://github.com/tower-rs/tower,Rust,1234,53,0,50,5,1.6,4,76,67,1.2,130,0.51939
refined,https://github.com/fthomas/refined,Scala,1280,69,0,57,4,4.0,10,44,38,1.1,50,0.51913
pyicloud,https://github.com/picklepete/pyicloud,Python,1214,98,3,37,5,1.1,7,23,3,6.2,126,0.51901
patchelf,https://github.com/NixOS/patchelf,C,1247,199,1,50,5,1.2,1,24,9,1.6,692,0.51893
river,https://github.com/online-ml/river,Python,1274,45,0,57,10,18.5,4,96,73,2.6,0,0.51872
django-angular,https://github.com/jrief/django-angular,JavaScript,1233,96,0,67,7,0.3,6,2,1,2.0,146,0.51848
opencover,https://github.com/OpenCover/opencover,C#,1245,120,0,35,4,1.2,3,120,111,0.9,160,0.51783
for-win,https://github.com/docker/for-win,,1278,54,0,15,6,0.0,0,2458,1633,1.5,318,0.51764
omniauth-google-oauth2,https://github.com/zquestz/omniauth-google-oauth2,Ruby,1241,112,1,100,8,0.2,1,10,8,0.5,747,0.51733
vim-slime,https://github.com/jpalardy/vim-slime,Vim script,1215,121,0,79,5,0.6,0,23,20,5.2,29,0.51599
FunctionalPlus,https://github.com/Dobiasd/FunctionalPlus,C++,1216,63,0,30,6,2.5,10,35,35,3.5,12,0.5158
nvim-lspconfig,https://github.com/neovim/nvim-lspconfig,Lua,1273,14,0,95,5,8.1,0,274,242,3.1,29,0.51562
HumanizeDuration.js,https://github.com/EvanHahn/HumanizeDuration.js,JavaScript,1206,91,0,61,7,1.1,7,7,5,1.0,96,0.51488
mullvadvpn-app,https://github.com/mullvad/mullvadvpn-app,Rust,1289,50,0,28,3,55.5,25,235,202,0.9,4,0.51486
dialyxir,https://github.com/jeremyjh/dialyxir,Elixir,1256,93,1,73,5,0.4,3,17,9,1.6,325,0.5119
tesla-api,https://github.com/timdorr/tesla-api,Ruby,1237,97,1,55,11,1.4,3,27,23,5.2,3,0.51121
rally,https://github.com/elastic/rally,Python,1285,62,0,50,3,4.5,6,125,94,0.8,81,0.51084
react-native-onesignal,https://github.com/OneSignal/react-native-onesignal,Java,1243,60,0,67,7,2.0,21,138,117,2.2,0,0.50969
web-server-bundle,https://github.com/symfony/web-server-bundle,PHP,1278,49,0,32,11,0.3,26,0,0,0,1773,0.50764
nodeenv,https://github.com/ekalinin/nodeenv,Python,1279,119,0,74,7,0.5,3,8,3,1.1,85,0.50649
lambdanative,https://github.com/part-cw/lambdanative,Scheme,1256,94,0,29,3,3.8,4,41,29,4.6,20,0.50612
NLua,https://github.com/NLua/NLua,C#,1288,151,1,40,7,1.5,5,8,4,2.5,59,0.5057
drake,https://github.com/ropensci/drake,R,1281,47,0,43,10,7.6,11,25,25,3.1,0,0.50302
php-imap,https://github.com/barbushin/php-imap,PHP,1260,99,2,72,6,5.1,3,31,15,1.0,64,0.5029
sift.js,https://github.com/crcn/sift.js,JavaScript,1209,110,1,44,8,2.0,12,6,4,1.7,27,0.50242
mainflux,https://github.com/mainflux/mainflux,Go,1252,67,0,43,7,3.2,1,116,54,1.1,33,0.50216
selfie,https://github.com/cksystemsteaching/selfie,C,1274,65,0,42,3,19.1,5,36,31,1.4,24,0.50151
tide,https://github.com/ananthakumaran/tide,Emacs Lisp,1215,69,0,46,8,1.0,3,12,11,2.0,36,0.50117
Vita3K,https://github.com/Vita3K/Vita3K,C++,1269,36,0,50,4,8.2,150,186,148,0.8,5,0.50053
wildduck,https://github.com/nodemailer/wildduck,JavaScript,1252,47,0,22,3,3.8,68,35,21,2.7,33,0.49998
limiter,https://github.com/ulule/limiter,Go,1202,64,0,24,9,1.3,7,20,19,1.0,57,0.49953
exq,https://github.com/akira/exq,Elixir,1202,91,0,71,7,0.8,1,11,11,2.1,33,0.49903
paho.mqtt.python,https://github.com/eclipse/paho.mqtt.python,Python,1271,77,1,46,8,0.3,2,42,8,1.2,202,0.49799
kaa,https://github.com/kaaproject/kaa,,1257,83,2,111,4,1.8,27,0,0,0,1449,0.49794
sliver,https://github.com/BishopFox/sliver,Go,1249,24,0,28,5,9.3,10,59,44,1.1,47,0.49787
meteor-up,https://github.com/zodern/meteor-up,JavaScript,1250,62,0,59,8,2.8,3,45,21,1.1,14,0.49785
cgdb,https://github.com/cgdb/cgdb,C++,1289,219,1,31,6,0.2,1,6,1,0.8,3629,0.49748
simple-oauth2,https://github.com/lelylan/simple-oauth2,JavaScript,1224,97,1,42,7,1.3,5,15,14,1.8,44,0.49736
python-bitcoinlib,https://github.com/petertodd/python-bitcoinlib,Python,1286,119,0,85,4,0.2,2,13,3,2.1,79,0.49655
fay,https://github.com/faylang/fay,Haskell,1232,103,0,49,5,0.7,14,7,3,3.3,10,0.4961
hugo-coder,https://github.com/luizdepra/hugo-coder,HTML,1285,35,1,107,6,2.0,0,100,72,1.7,76,0.49597
vim-prettier,https://github.com/prettier/vim-prettier,Vim script,1222,44,1,49,9,0.9,8,22,10,1.9,36,0.49571
postcss-modules,https://github.com/css-modules/postcss-modules,JavaScript,1252,63,2,26,9,0.6,6,10,6,1.8,246,0.4943
simulator,https://github.com/lgsvl/simulator,C#,1203,31,8,35,6,4.1,6,248,152,2.7,75,0.49407
cairoshell,https://github.com/cairoshell/cairoshell,C#,1226,134,0,19,3,7.9,14,89,61,1.1,14,0.4936
markdown-preview,https://github.com/atom/markdown-preview,JavaScript,1211,98,3,67,5,0.1,25,10,6,1.8,72,0.49358
openmoji,https://github.com/hfg-gmuend/openmoji,HTML,1280,38,0,34,3,9.2,4,33,22,4.0,20,0.49327
common-workflow-language,https://github.com/common-workflow-language/common-workflow-language,Python,1205,77,2,70,10,0.2,1,41,9,1.7,77,0.49279
router.js,https://github.com/tildeio/router.js,TypeScript,1290,100,2,65,5,0.8,4,16,12,1.0,223,0.49237
ghz,https://github.com/bojand/ghz,Go,1281,35,0,26,9,4.0,24,37,29,1.1,6,0.49177
js-joda,https://github.com/js-joda/js-joda,JavaScript,1284,64,2,51,7,2.1,4,27,15,1.9,48,0.49174
ServiceBusExplorer,https://github.com/paolosalvatori/ServiceBusExplorer,C#,1221,77,0,62,5,0.8,1,131,116,1.8,15,0.49163
godog,https://github.com/cucumber/godog,Go,1235,68,1,38,9,4.0,5,52,42,0.5,28,0.49141
rest-hooks,https://github.com/coinbase/rest-hooks,TypeScript,1215,23,0,23,6,7.7,230,48,40,1.5,10,0.49129
framework,https://github.com/lift/framework,Scala,1222,135,1,116,8,0.4,3,3,3,0.3,153,0.49107
tempo,https://github.com/grafana/tempo,Go,1247,12,0,27,8,15.7,3,378,318,0.9,13,0.49084
css,https://github.com/reworkcss/css,CSS,1224,103,1,24,10,0.1,3,6,3,3.5,61,0.4907
curb,https://github.com/taf2/curb,C,1235,152,10,122,10,0.4,0,11,4,1.3,483,0.48961
js2-mode,https://github.com/mooz/js2-mode,Emacs Lisp,1233,132,1,63,3,0.5,1,8,3,1.5,958,0.48956
fsearch,https://github.com/cboxdoerfer/fsearch,C,1286,61,0,79,4,9.5,1,20,7,4.0,5,0.48948
WiFiAnalyzer,https://github.com/VREMSoftwareDevelopment/WiFiAnalyzer,Kotlin,1247,62,1,39,5,3.3,4,23,23,2.0,50,0.48902
php-generator,https://github.com/nette/php-generator,PHP,1212,112,1,19,6,1.0,5,5,4,2.2,196,0.48855
laravel-enum,https://github.com/BenSampo/laravel-enum,PHP,1220,41,1,33,6,1.1,19,35,29,0.9,76,0.48704
react-native-redash,https://github.com/wcandillon/react-native-redash,TypeScript,1220,21,0,22,10,2.6,94,54,33,1.5,6,0.48653
formio,https://github.com/formio/formio,JavaScript,1205,64,0,51,6,7.1,95,88,61,0.8,0,0.48592
pybuilder,https://github.com/pybuilder/pybuilder,Python,1273,103,3,35,6,1.4,12,18,8,1.9,48,0.48555
xbyak,https://github.com/herumi/xbyak,C++,1250,131,0,27,2,1.4,8,6,5,3.2,86,0.48451
alloy-editor,https://github.com/liferay/alloy-editor,JavaScript,1206,81,4,47,3,1.1,14,18,15,2.3,145,0.48405
ICEcoder,https://github.com/icecoder/ICEcoder,PHP,1258,110,0,37,6,8.0,2,55,20,0.8,9,0.48357
FUZIX,https://github.com/EtchedPixels/FUZIX,C,1245,76,0,41,4,6.6,0,18,10,0.8,234,0.48304
finicky,https://github.com/johnste/finicky,Swift,1287,68,0,20,8,1.6,5,34,18,1.9,14,0.48265
OpenXcom,https://github.com/OpenXcom/OpenXcom,C++,1272,134,0,164,2,1.6,1,31,18,2.1,14,0.48208
nextcloudpi,https://github.com/nextcloud/nextcloudpi,Shell,1259,48,0,49,3,1.1,183,74,46,2.2,5,0.48091
haystack,https://github.com/deepset-ai/haystack,Python,1253,14,0,29,4,8.5,5,294,238,2.6,8,0.48052
FNA,https://github.com/FNA-XNA/FNA,C#,1227,62,0,29,5,2.6,12,11,9,1.9,16,0.48014
cloudprober,https://github.com/google/cloudprober,Go,1232,44,0,47,3,2.8,5,70,61,0.9,54,0.48008
jsonmapper,https://github.com/cweiske/jsonmapper,PHP,1276,85,1,41,8,0.7,5,12,10,1.3,37,0.47918
nn,https://github.com/torch/nn,Lua,1257,109,40,219,10,0.0,0,3,0,0.3,11470,0.47917
