name,url,language,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
artichoke,https://github.com/artichoke/artichoke,Rust,2143,22,0,30,9,22.5,0,213,170,0.4,61,0.49936
ClosedXML,https://github.com/ClosedXML/ClosedXML,C#,2166,130,2,79,2,2.0,2,69,33,2.0,189,0.49836
python-markdown2,https://github.com/trentm/python-markdown2,Python,2129,163,1,58,7,0.9,2,24,17,1.0,90,0.49833
inflector,https://github.com/symfony/inflector,PHP,2202,58,0,21,10,0.3,52,0,0,0,1567,0.49828
Recaf,https://github.com/Col-E/Recaf,Java,2227,42,0,19,2,12.8,79,49,28,2.4,33,0.49787
deepvariant,https://github.com/google/deepvariant,Python,2155,38,1,19,4,6.9,3,44,42,3.8,109,0.49764
Adafruit_NeoPixel,https://github.com/adafruit/Adafruit_NeoPixel,C++,2190,98,2,60,7,0.5,6,21,15,2.5,29,0.49763
redis,https://github.com/tporadowski/redis,C,2281,144,2,228,7,0.7,4,9,7,2.6,5,0.49733
changelog.com,https://github.com/thechangelog/changelog.com,Elixir,2170,62,0,57,8,9.1,0,15,10,1.6,26,0.49634
Starling-Framework,https://github.com/Gamua/Starling-Framework,ActionScript,2273,115,0,46,8,0.4,1,2,2,3.0,50,0.49337
storyboarder,https://github.com/wonderunit/storyboarder,JavaScript,2186,49,1,22,5,18.7,4,74,30,0.8,92,0.49272
vcmi,https://github.com/vcmi/vcmi,C++,2244,166,1,95,5,1.2,3,20,17,0.1,193,0.4923
XiaoMi-Pro-Hackintosh,https://github.com/daliansky/XiaoMi-Pro-Hackintosh,ASL,2145,40,0,16,2,4.8,14,95,76,3.4,37,0.49115
kubefwd,https://github.com/txn2/kubefwd,Go,2155,30,0,30,11,0.7,13,28,20,1.6,18,0.49051
hubot-slack,https://github.com/slackapi/hubot-slack,CoffeeScript,2235,94,3,98,8,0.4,3,13,8,1.8,49,0.49015
pyserial,https://github.com/pyserial/pyserial,Python,2150,230,2,65,6,0.5,1,40,9,1.4,151,0.48996
Smack,https://github.com/igniterealtime/Smack,Java,2175,219,0,106,2,6.5,2,22,11,0.7,60,0.4896
form,https://github.com/symfony/form,PHP,2167,127,0,445,12,3.7,52,0,0,0,0,0.48899
django-rest-framework-simplejwt,https://github.com/SimpleJWT/django-rest-framework-simplejwt,Python,2110,45,1,39,6,1.0,9,69,43,2.9,14,0.48898
vuex-orm,https://github.com/vuex-orm/vuex-orm,TypeScript,2117,44,2,63,8,2.2,7,32,14,1.3,30,0.48581
react-error-boundary,https://github.com/bvaughn/react-error-boundary,TypeScript,2117,42,1,25,11,0.6,15,7,6,2.1,46,0.48525
jsonform,https://github.com/jsonform/jsonform,JavaScript,2182,113,1,44,11,0.4,4,18,10,2.1,10,0.48434
typedi,https://github.com/typestack/typedi,TypeScript,2118,64,0,21,9,1.5,2,47,35,2.2,13,0.48414
pychromecast,https://github.com/home-assistant-libs/pychromecast,Python,2138,89,0,61,7,1.7,27,26,13,1.6,0,0.48369
sourcekit-lsp,https://github.com/apple/sourcekit-lsp,Swift,2149,27,1,51,6,3.6,278,29,28,2.9,3,0.48353
eventemitter3,https://github.com/primus/eventemitter3,JavaScript,2138,89,3,28,8,0.6,7,1,0,1.0,1172,0.48324
Charts,https://github.com/ConsoleTVs/Charts,PHP,2154,52,1,23,6,0.6,10,23,17,2.3,69,0.48321
dqlite,https://github.com/canonical/dqlite,C,2240,44,0,18,6,5.0,8,12,6,4.8,7,0.48295
doesitarm,https://github.com/ThatGuySam/doesitarm,Vue,2152,4,0,55,5,14.3,0,514,396,2.5,26,0.48175
serialize-javascript,https://github.com/yahoo/serialize-javascript,JavaScript,2218,77,2,21,7,0.6,5,4,3,0.2,3176,0.48034
chipsec,https://github.com/chipsec/chipsec,C,2178,83,1,65,2,4.2,13,92,77,0.5,36,0.47985
io,https://github.com/IoLanguage/io,C,2241,168,3,199,9,0.0,1,7,4,2.6,11,0.47973
chartmuseum,https://github.com/helm/chartmuseum,Go,2203,40,0,69,6,1.0,1,159,133,0.5,36,0.47894
jitwatch,https://github.com/AdoptOpenJDK/jitwatch,Java,2268,90,0,37,5,0.4,1,7,4,1.7,185,0.47848
MatBlazor,https://github.com/SamProf/MatBlazor,HTML,2246,28,2,59,6,6.0,2,188,49,1.5,26,0.47817
mmlspark,https://github.com/Azure/mmlspark,Scala,2225,44,0,61,6,1.9,2,61,28,3.1,3,0.47709
react-widgets,https://github.com/jquense/react-widgets,JavaScript,2140,79,3,89,5,0.2,67,16,4,1.4,30,0.47704
google-cloud-node,https://github.com/googleapis/google-cloud-node,JavaScript,2192,81,1,122,4,1.0,64,32,26,1.1,3,0.47688
ckeditor,https://github.com/galetahub/ckeditor,Ruby,2156,116,10,132,8,0.0,2,11,6,1.1,185,0.47629
jScrollPane,https://github.com/vitch/jScrollPane,JavaScript,2174,127,1,37,11,0.4,2,2,1,5.0,10,0.47552
litegraph.js,https://github.com/jagenjo/litegraph.js,JavaScript,2161,89,0,31,7,1.7,0,15,5,2.2,47,0.47536
sonobuoy,https://github.com/vmware-tanzu/sonobuoy,Go,2124,42,0,62,3,1.4,9,83,53,1.5,13,0.47509
SSH.NET,https://github.com/sshnet/SSH.NET,C#,2277,127,0,20,3,1.4,2,67,18,1.6,88,0.47479
swagger2markup,https://github.com/Swagger2Markup/swagger2markup,Java,2229,72,2,62,7,0.3,6,5,2,2.6,37,0.47352
pest,https://github.com/pest-parser/pest,Rust,2138,57,1,68,4,0.4,4,15,8,2.7,50,0.47333
raty,https://github.com/wbotelhos/raty,JavaScript,2258,129,2,31,10,1.2,2,19,14,1.1,36,0.47274
tntsearch,https://github.com/teamtnt/tntsearch,PHP,2259,60,0,37,5,0.5,4,20,15,1.8,29,0.46972
meshoptimizer,https://github.com/zeux/meshoptimizer,C++,2211,53,0,12,5,6.8,2,35,30,2.0,33,0.46952
budgie-desktop,https://github.com/solus-project/budgie-desktop,Vala,2216,86,0,74,4,1.9,1,82,57,1.4,6,0.46889
form-render,https://github.com/alibaba/form-render,JavaScript,2249,16,0,22,7,5.8,10,71,62,1.0,13,0.46847
API,https://github.com/disease-sh/API,JavaScript,2157,10,0,73,2,26.3,0,58,53,2.2,59,0.46642
tools,https://github.com/googlecodelabs/tools,HTML,2115,61,1,43,3,3.0,4,47,28,0.8,97,0.46627
examples,https://github.com/elastic/examples,Jupyter Notebook,2257,77,0,80,4,1.6,0,50,6,0.2,192,0.4662
py-googletrans,https://github.com/ssut/py-googletrans,Python,2163,68,3,25,7,0.5,0,47,26,7.0,26,0.46562
questdb,https://github.com/questdb/questdb,Java,2211,82,0,28,3,9.7,9,153,126,0.4,5,0.46554
desktop,https://github.com/wexond/desktop,TypeScript,2139,46,2,15,6,5.2,7,13,5,2.8,50,0.46549
implicit,https://github.com/benfred/implicit,Python,2220,58,2,28,9,0.6,2,39,16,1.4,70,0.46531
gluon,https://github.com/gluon-lang/gluon,Rust,2194,78,0,50,1,3.2,9,18,13,1.8,42,0.46504
transgui,https://github.com/transmission-remote-gui/transgui,Pascal,2146,147,0,38,5,0.1,3,29,2,2.3,15,0.46458
packr,https://github.com/libgdx/packr,C,2128,83,1,26,4,4.5,3,35,28,1.8,22,0.46339
http-kit,https://github.com/http-kit/http-kit,Java,2151,108,3,82,10,0.6,6,7,1,0.4,38,0.46265
javascripting,https://github.com/workshopper/javascripting,JavaScript,2265,77,1,106,10,0.2,1,3,2,0.7,51,0.46261
MusicBot,https://github.com/Just-Some-Bots/MusicBot,Python,2194,61,7,42,2,0.0,4,41,24,2.4,1109,0.46247
swift-log,https://github.com/apple/swift-log,Swift,2183,27,1,51,7,0.8,2,11,8,4.9,14,0.46174
ripme,https://github.com/RipMeApp/ripme,Java,2252,84,2,139,1,1.4,4,87,30,1.4,59,0.46139
minishift,https://github.com/minishift/minishift,Go,2117,58,4,91,7,0.2,1,37,14,1.1,100,0.46102
ghostwriter,https://github.com/wereturtle/ghostwriter,C++,2266,66,0,38,2,2.4,1,56,44,1.0,119,0.46093
wafw00f,https://github.com/EnableSecurity/wafw00f,Python,2234,81,1,25,12,0.8,1,10,9,1.8,32,0.45998
webpack-hot-middleware,https://github.com/webpack-contrib/webpack-hot-middleware,JavaScript,2200,69,20,69,9,0.0,11,16,0,1.7,187,0.45983
django-sspanel,https://github.com/Ehco1996/django-sspanel,Python,2129,42,0,16,5,5.3,4,62,51,0.8,26,0.45845
cep-promise,https://github.com/BrasilAPI/cep-promise,JavaScript,2225,62,0,32,11,0.9,6,25,12,2.8,0,0.4584
Swifter,https://github.com/mattdonnelly/Swifter,Swift,2277,80,1,63,6,0.2,2,16,6,1.7,25,0.45744
hooks,https://github.com/react-native-community/hooks,TypeScript,2140,27,2,38,7,5.2,16,36,6,0.5,31,0.45738
hummingbird,https://github.com/microsoft/hummingbird,Python,2147,10,0,18,6,4.6,9,132,106,1.6,11,0.45721
LiveScript,https://github.com/gkz/LiveScript,LiveScript,2167,135,6,76,7,0.3,3,3,2,1.3,104,0.4571
vm2,https://github.com/patriksimek/vm2,JavaScript,2134,85,5,31,9,0.6,3,27,14,1.4,51,0.45649
fluwx,https://github.com/OpenFlutter/fluwx,Dart,2120,30,0,27,4,2.2,7,64,57,2.1,8,0.45645
git-imerge,https://github.com/mhagger/git-imerge,Python,2170,100,0,25,8,0.7,1,11,10,1.2,22,0.45583
uthash,https://github.com/troydhanson/uthash,C,2252,98,0,32,3,0.4,1,29,18,1.3,91,0.45568
WeScan,https://github.com/WeTransfer/WeScan,Swift,2187,35,1,40,6,0.8,6,27,20,1.2,34,0.45495
nodejieba,https://github.com/yanyiwu/nodejieba,JavaScript,2112,85,2,25,8,0.4,5,22,9,1.0,48,0.45459
wee-slack,https://github.com/wee-slack/wee-slack,Python,2176,82,3,84,5,5.4,3,21,6,2.2,4,0.45438
imageproxy,https://github.com/willnorris/imageproxy,Go,2278,87,3,35,9,0.7,1,5,1,2.0,85,0.45285
videospeed,https://github.com/igrigorik/videospeed,JavaScript,2216,84,2,52,7,0.7,1,37,10,1.9,16,0.45281
meedu,https://github.com/Qsnh/meedu,PHP,2152,34,0,8,2,9.2,33,13,8,2.1,50,0.4521
Bridge,https://github.com/bridgedotnet/Bridge,C#,2182,85,14,45,6,0.0,10,5,0,1.4,622,0.45177
python-binance,https://github.com/sammchardy/python-binance,Python,2153,42,0,56,4,0.9,4,103,59,1.8,3,0.45147
shell,https://github.com/pop-os/shell,TypeScript,2235,14,0,40,3,11.2,2,227,153,2.0,5,0.45027
todc-bootstrap,https://github.com/todc/todc-bootstrap,HTML,2157,114,0,16,4,15.2,3,83,83,0.0,10,0.45
hexo-theme-fluid,https://github.com/fluid-dev/hexo-theme-fluid,JavaScript,2203,27,1,34,4,8.2,15,50,45,1.7,3,0.44979
Caliburn.Micro,https://github.com/Caliburn-Micro/Caliburn.Micro,C#,2235,129,0,75,4,1.0,2,16,8,0.6,13,0.44966
jpress,https://github.com/JPressProjects/jpress,Java,2187,58,0,44,4,5.4,12,3,2,0.3,26,0.44893
covalent,https://github.com/Teradata/covalent,TypeScript,2188,55,2,84,2,2.0,8,29,17,0.7,70,0.44875
xcode-install,https://github.com/xcpretty/xcode-install,Ruby,2147,70,1,56,9,0.5,4,20,10,1.2,4,0.44776
vue-upload-component,https://github.com/lian-yue/vue-upload-component,Vue,2230,57,0,19,6,0.3,10,17,12,1.5,12,0.44765
linux-kernel-module-cheat,https://github.com/cirosantilli/linux-kernel-module-cheat,Python,2209,54,0,8,4,4.9,3,11,5,1.5,122,0.44764
shoulda,https://github.com/thoughtbot/shoulda,Ruby,2137,168,7,64,8,0.1,2,0,0,0,1813,0.44553
cefpython,https://github.com/cztomczak/cefpython,C++,2208,106,3,18,7,0.2,3,22,7,2.5,33,0.44424
susi_android,https://github.com/fossasia/susi_android,Kotlin,2153,65,2,149,9,0.6,2,19,10,0.6,5,0.44415
manticore,https://github.com/trailofbits/manticore,Python,2182,48,0,85,2,2.3,3,24,12,0.6,38,0.44308
aviatorscript,https://github.com/killme2008/aviatorscript,Java,2233,119,0,13,4,4.8,15,48,42,1.6,0,0.44213
Transcrypt,https://github.com/QQuick/Transcrypt,Python,2277,62,2,32,7,0.0,6,59,9,0.9,31,0.44159
pica,https://github.com/nodeca/pica,JavaScript,2254,78,1,23,6,0.6,6,4,2,2.2,23,0.44123
lingvo,https://github.com/tensorflow/lingvo,Python,2187,30,0,70,2,19.9,0,8,3,0.5,163,0.44106
terra,https://github.com/terralang/terra,C++,2158,106,1,49,9,0.6,1,20,6,1.3,5,0.44098
XVim2,https://github.com/XVimProject/XVim2,Objective-C,2123,41,0,33,6,0.9,3,49,28,2.3,2,0.44088
git-secret,https://github.com/sobolevn/git-secret,Shell,2259,62,1,38,8,0.4,1,20,10,1.6,16,0.44067
dynamic-datasource-spring-boot-starter,https://github.com/baomidou/dynamic-datasource-spring-boot-starter,Java,2237,33,0,21,4,2.5,3,53,52,1.5,15,0.4405
react-bootstrap-table,https://github.com/AllenFang/react-bootstrap-table,JavaScript,2228,70,36,132,4,0.0,32,11,4,0.8,237,0.44021
lk,https://github.com/littlekernel/lk,C,2124,151,0,82,4,2.2,0,19,6,0.6,13,0.43988
apipie-rails,https://github.com/Apipie/apipie-rails,Ruby,2184,112,8,152,6,0.0,6,12,1,0.4,52,0.43921
ELL,https://github.com/microsoft/ELL,C++,2133,63,0,37,3,0.2,1,21,16,1.6,53,0.43899
BLAKE3,https://github.com/BLAKE3-team/BLAKE3,Assembly,2140,14,1,19,3,3.9,6,24,12,3.0,77,0.43888
django-webpack-loader,https://github.com/owais/django-webpack-loader,Python,2213,69,3,37,11,0.0,1,20,7,1.6,30,0.43823
neuralcoref,https://github.com/huggingface/neuralcoref,Python,2166,43,0,20,10,0.1,2,21,8,1.0,22,0.43797
react-images,https://github.com/jossmac/react-images,JavaScript,2265,65,6,62,9,0.7,2,6,1,1.2,65,0.43792
gamemode,https://github.com/FeralInteractive/gamemode,C,2167,35,2,42,7,1.2,3,22,10,1.3,22,0.43483
country-flags,https://github.com/hjnilsson/country-flags,JavaScript,2201,103,1,21,8,0.8,0,3,3,2.3,36,0.43469
xstream,https://github.com/staltz/xstream,TypeScript,2153,59,3,41,6,0.3,19,5,0,1.2,37,0.43415
sproutcore,https://github.com/sproutcore/sproutcore,JavaScript,2154,156,7,227,6,0.1,5,0,0,0,136,0.43391
Cache,https://github.com/hyperoslo/Cache,Swift,2219,64,2,35,7,0.6,2,15,11,1.4,22,0.43376
knowledge,https://github.com/nikitavoloboev/knowledge,Go,2148,40,0,19,5,72.9,0,3,3,1.0,15,0.43331
materials,https://github.com/realpython/materials,Jupyter Notebook,2243,33,1,42,5,3.6,0,36,23,1.7,22,0.43256
PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Python,2188,19,0,43,4,7.3,1,639,443,1.5,0,0.431
spectre.console,https://github.com/spectresystems/spectre.console,C#,2135,6,0,13,5,4.2,81,124,104,1.4,5,0.43021
codi.vim,https://github.com/metakirby5/codi.vim,Vim script,2252,54,0,32,5,0.1,0,5,2,3.4,32,0.42995
yasnippet,https://github.com/joaotavora/yasnippet,Emacs Lisp,2209,157,7,64,5,0.2,1,19,4,1.4,66,0.42968
QRCoder,https://github.com/codebude/QRCoder,C#,2208,88,2,43,5,1.1,0,36,30,1.1,29,0.42937
example-voting-app,https://github.com/dockersamples/example-voting-app,C#,2194,63,1,31,11,0.1,0,21,14,0.8,34,0.42877
schema,https://github.com/keleshev/schema,Python,2254,102,3,59,7,0.5,2,5,1,0.8,37,0.42866
pilosa,https://github.com/pilosa/pilosa,Go,2114,88,3,39,5,0.3,1,15,2,1.3,105,0.42845
django-material,https://github.com/viewflow/django-material,CSS,2244,73,0,40,2,0.6,6,3,3,1.7,31,0.42824
mapv,https://github.com/huiyan-fe/mapv,JavaScript,2210,67,1,22,5,0.4,1,16,5,1.3,90,0.4273
Harmony,https://github.com/pardeike/Harmony,C#,2277,49,0,36,2,9.3,20,34,22,1.4,0,0.42703
incanter,https://github.com/incanter/incanter,Clojure,2161,144,12,127,9,0.0,2,2,1,1.5,19,0.42631
GmSSL,https://github.com/guanzhi/GmSSL,C,2192,74,4,43,4,0.4,0,535,479,0.2,71,0.42612
Fantasy-Map-Generator,https://github.com/Azgaar/Fantasy-Map-Generator,JavaScript,2137,47,0,16,3,2.5,2,41,38,1.8,14,0.42555
pistache,https://github.com/pistacheio/pistache,C++,2256,66,0,106,3,2.6,0,62,38,2.2,0,0.42533
keras-tuner,https://github.com/keras-team/keras-tuner,Python,2204,37,1,28,5,0.8,1,64,19,0.7,75,0.42523
rio,https://github.com/rancher/rio,Go,2165,30,2,39,8,0.5,7,14,2,1.2,19,0.42448
react-native-sqlite-storage,https://github.com/andpor/react-native-sqlite-storage,Java,2177,63,4,49,8,0.1,1,21,5,0.8,57,0.42388
json-viewer,https://github.com/tulios/json-viewer,HTML,2226,90,1,27,9,0.1,5,10,2,1.7,3,0.42343
qrcode.react,https://github.com/zpao/qrcode.react,JavaScript,2234,83,0,12,5,0.1,3,22,12,0.8,37,0.42336
dockerfiles,https://github.com/vimagick/dockerfiles,Dockerfile,2192,74,0,26,9,2.2,0,17,2,0.6,12,0.42322
semiotic,https://github.com/nteract/semiotic,JavaScript,2111,47,1,24,8,0.1,1,9,8,2.7,13,0.42259
multi-tenant,https://github.com/tenancy/multi-tenant,PHP,2155,67,2,47,11,0.4,1,16,9,1.3,5,0.42219
rbspy,https://github.com/rbspy/rbspy,Rust,2110,57,2,23,10,0.3,3,14,11,1.3,10,0.42151
qmq,https://github.com/qunarcorp/qmq,Java,2236,26,0,19,5,1.7,7,4,1,1.0,50,0.42136
revisionable,https://github.com/VentureCraft/revisionable,PHP,2109,96,4,58,9,0.2,2,5,0,0.6,43,0.42124
BuildYourOwnLisp,https://github.com/orangeduck/BuildYourOwnLisp,HTML,2151,88,1,53,6,0.1,0,5,3,1.4,30,0.42107
memberlist,https://github.com/hashicorp/memberlist,Go,2247,89,2,53,3,0.2,2,7,1,0.9,152,0.42094
jira,https://github.com/go-jira/jira,Go,2130,72,3,58,7,0.6,5,25,3,0.6,10,0.42091
alice,https://github.com/justinas/alice,Go,2184,81,2,13,6,0.0,0,1,1,8.0,43,0.42019
dm_control,https://github.com/deepmind/dm_control,Python,2144,37,0,22,6,3.0,0,15,12,1.6,13,0.41966
rangeslider.js,https://github.com/andreruffert/rangeslider.js,JavaScript,2121,85,0,17,8,0.1,8,3,1,1.3,5,0.41959
typesafe-actions,https://github.com/piotrwitek/typesafe-actions,TypeScript,2180,38,3,22,9,0.1,13,18,5,0.6,32,0.41953
statusfy,https://github.com/juliomrqz/statusfy,TypeScript,2193,30,0,27,7,3.2,5,56,49,1.0,0,0.41908
schema,https://github.com/plumatic/schema,Clojure,2112,91,12,73,7,0.0,6,2,1,1.0,59,0.41886
join-monster,https://github.com/join-monster/join-monster,JavaScript,2199,53,1,46,7,0.7,21,17,6,1.1,0,0.41832
anti-AD,https://github.com/privacy-protection-tools/anti-AD,PHP,2156,64,0,5,1,9.7,4,65,61,2.3,17,0.41492
Croppie,https://github.com/Foliotek/Croppie,JavaScript,2172,76,7,60,6,0.0,4,14,5,1.1,23,0.41285
location-samples,https://github.com/android/location-samples,Java,2222,76,1,19,6,0.6,0,23,5,0.9,66,0.41274
redis-manager,https://github.com/ngbdf/redis-manager,Java,2118,32,0,24,3,4.1,6,30,22,0.5,11,0.41232
morphdom,https://github.com/patrick-steele-idem/morphdom,JavaScript,2220,68,2,37,9,0.5,12,4,3,0.0,14,0.41231
kubeval,https://github.com/instrumenta/kubeval,Go,2178,43,2,40,8,0.4,1,24,4,1.9,8,0.41229
aqueduct,https://github.com/stablekernel/aqueduct,Dart,2239,68,4,30,5,0.3,3,43,11,2.3,9,0.41161
whitelist,https://github.com/anudeepND/whitelist,Python,2263,42,1,13,3,0.8,2,18,9,3.0,48,0.41064
Ultimate-Facebook-Scraper,https://github.com/harismuneer/Ultimate-Facebook-Scraper,,2159,29,0,22,7,2.5,0,8,8,1.0,23,0.41016
notion-py,https://github.com/jamalex/notion-py,Python,2221,26,2,21,8,0.6,0,80,25,1.2,45,0.41005
arctic,https://github.com/man-group/arctic,Python,2135,68,0,70,7,0.2,1,14,4,1.6,0,0.40949
javascript,https://github.com/GitbookIO/javascript,,2201,83,2,33,8,0.1,2,22,22,0.0,23,0.40849
node-heapdump,https://github.com/bnoordhuis/node-heapdump,JavaScript,2160,103,3,4,3,0.0,4,2,1,7.0,125,0.40845
sofa-jraft,https://github.com/sofastack/sofa-jraft,Java,2117,23,2,21,8,1.0,7,30,23,2.2,2,0.40784
react-native-sound,https://github.com/zmxv/react-native-sound,Java,2253,64,12,84,7,0.0,4,23,4,0.8,22,0.40718
express-handlebars,https://github.com/ericf/express-handlebars,JavaScript,2254,98,20,25,8,0.0,4,4,2,2.0,72,0.40682
spectrum,https://github.com/bgrins/spectrum,JavaScript,2208,115,6,65,7,0.2,3,7,3,0.0,44,0.40668
heyui,https://github.com/heyui/heyui,Vue,2266,47,1,25,4,0.5,2,34,23,0.9,26,0.40628
Cicerone,https://github.com/terrakok/Cicerone,Kotlin,2148,52,2,19,4,1.2,9,25,20,2.0,4,0.40569
vim-dispatch,https://github.com/tpope/vim-dispatch,Vim script,2180,95,9,25,9,0.0,1,5,1,0.6,226,0.40521
ipscan,https://github.com/angryip/ipscan,Java,2166,176,0,27,1,3.2,4,21,13,0.8,10,0.40438
react-simple-maps,https://github.com/zcreativelabs/react-simple-maps,JavaScript,2148,47,2,25,7,0.4,9,17,8,1.2,4,0.40432
qmlbook,https://github.com/qmlbook/qmlbook,Batchfile,2119,91,1,38,6,0.2,0,11,3,0.5,39,0.40379
ShareKit,https://github.com/ShareKit/ShareKit,Objective-C,2200,128,37,146,11,0.0,5,0,0,0,128,0.40304
django-rest-auth,https://github.com/Tivix/django-rest-auth,Python,2176,82,21,91,5,0.0,3,20,6,0.8,59,0.40296
twill,https://github.com/area17/twill,PHP,2165,50,5,66,2,5.2,5,46,12,0.7,15,0.40214
dry,https://github.com/moncho/dry,Go,2262,64,1,21,5,0.2,10,7,5,1.0,9,0.40203
can-i-take-over-xyz,https://github.com/EdOverflow/can-i-take-over-xyz,,2176,34,0,25,6,0.2,0,31,8,1.7,11,0.40161
espanso,https://github.com/federico-terzi/espanso,Rust,2122,17,1,12,2,4.0,14,110,55,2.6,5,0.4012
SKPhotoBrowser,https://github.com/suzuki-0000/SKPhotoBrowser,Swift,2125,64,22,83,6,0.0,15,4,1,0.5,63,0.40052
kubetail,https://github.com/johanhaleby/kubetail,Shell,2127,63,0,50,8,0.2,2,3,2,1.7,0,0.40046
night-owl-vscode-theme,https://github.com/sdras/night-owl-vscode-theme,,2133,32,3,51,10,0.2,0,13,4,1.6,14,0.40011
cms,https://github.com/LavaLite/cms,PHP,2144,82,1,11,4,0.0,1,19,8,0.7,149,0.3996
archaius,https://github.com/Netflix/archaius,Java,2227,107,13,48,5,0.0,15,2,0,0.0,218,0.39924
abricotine,https://github.com/brrd/abricotine,JavaScript,2142,63,0,25,6,0.3,1,5,3,1.0,10,0.3987
user.js,https://github.com/pyllyukko/user.js,JavaScript,2120,74,2,21,4,0.4,0,7,2,1.6,127,0.39854
pont,https://github.com/alibaba/pont,TypeScript,2181,31,0,27,5,2.2,3,16,3,0.9,5,0.39803
s3_website,https://github.com/laurilehmijoki/s3_website,Scala,2259,119,24,58,9,0.0,15,2,0,0.5,26,0.39747
awesome-copycats,https://github.com/lcpz/awesome-copycats,Lua,2162,95,3,48,5,0.0,0,5,4,1.8,21,0.39599
vuesion,https://github.com/vuesion/vuesion,TypeScript,2223,38,3,24,10,0.2,1,25,23,0.5,21,0.39499
Wikipedia,https://github.com/goldsmith/Wikipedia,Python,2168,90,3,23,6,0.1,0,23,2,1.0,59,0.3939
cloudflare-scrape,https://github.com/Anorov/cloudflare-scrape,Python,2240,96,10,24,6,0.1,2,20,0,1.5,62,0.39322
WindowsSpyBlocker,https://github.com/crazy-max/WindowsSpyBlocker,Go,2233,59,0,10,1,2.8,14,33,26,0.7,17,0.39321
einops,https://github.com/arogozhnikov/einops,Python,2141,28,0,10,7,2.1,2,26,18,1.6,2,0.39308
oneget,https://github.com/OneGet/oneget,C#,2253,83,9,28,5,0.1,2,14,3,2.1,31,0.3928
httplug,https://github.com/php-http/httplug,PHP,2127,70,6,13,9,0.1,1,1,1,1.0,214,0.39199
onefuzz,https://github.com/microsoft/onefuzz,Python,2244,6,0,14,2,5.5,16,331,288,0.8,4,0.39191
C4-PlantUML,https://github.com/plantuml-stdlib/C4-PlantUML,,2259,29,1,17,7,0.5,0,82,53,2.2,4,0.39149
ulid,https://github.com/oklog/ulid,Go,2113,50,2,13,8,0.1,3,3,3,1.3,28,0.39144
go.rice,https://github.com/GeertJohan/go.rice,Go,2144,88,1,39,8,0.0,0,3,3,4.0,0,0.39026
specter,https://github.com/redplanetlabs/specter,Clojure,2146,72,3,23,7,0.2,5,8,5,3.5,0,0.38751
exwm,https://github.com/ch11ng/exwm,Emacs Lisp,2190,67,6,17,5,0.3,1,35,7,1.6,42,0.38746
zip.js,https://github.com/gildas-lormeau/zip.js,JavaScript,2177,115,0,11,2,0.6,0,93,83,0.2,49,0.38702
crank,https://github.com/bikeshaving/crank,TypeScript,2261,16,0,19,3,12.5,13,23,12,1.3,0,0.3867
startbootstrap-freelancer,https://github.com/StartBootstrap/startbootstrap-freelancer,JavaScript,2154,78,2,20,8,0.3,3,17,15,0.5,4,0.38653
rpitx,https://github.com/F5OEO/rpitx,C,2121,64,0,22,2,0.5,0,53,35,1.2,16,0.38638
awsm.fish,https://github.com/jorgebucaran/awsm.fish,,2232,64,0,28,8,0.7,0,10,10,1.6,0,0.38593
yalc,https://github.com/wclr/yalc,TypeScript,2205,46,1,22,9,0.9,0,18,8,3.2,0,0.38437
chimee,https://github.com/Chimeejs/chimee,JavaScript,2242,43,8,15,9,0.1,18,2,1,0.0,131,0.3826
gopl-zh.github.com,https://github.com/gopl-zh/gopl-zh.github.com,Go,2164,62,1,54,3,0.2,0,2,2,1.0,53,0.38257
kurento-media-server,https://github.com/Kurento/kurento-media-server,C++,2233,111,2,17,9,0.8,7,0,0,0,19,0.38246
insect,https://github.com/sharkdp/insect,PureScript,2229,47,2,29,6,0.7,3,13,5,1.2,3,0.38014
hiccup,https://github.com/weavejester/hiccup,Clojure,2207,136,3,31,5,0.0,3,4,1,0.8,12,0.37887
hmmlearn,https://github.com/hmmlearn/hmmlearn,Python,2153,83,0,31,3,0.4,1,10,3,1.0,5,0.37823
C-Sharp,https://github.com/TheAlgorithms/C-Sharp,C#,2143,54,1,62,3,0.7,0,28,24,3.1,0,0.37816
alpha-zero-general,https://github.com/suragnair/alpha-zero-general,Jupyter Notebook,2181,38,2,35,5,0.2,0,16,9,0.9,30,0.37721
awesome-apache-airflow,https://github.com/jghoman/awesome-apache-airflow,Shell,2130,37,1,60,9,1.1,0,3,3,2.0,0,0.37716
tengo,https://github.com/d5/tengo,Go,2127,24,4,15,4,0.5,18,11,0,2.1,22,0.37589
glslViewer,https://github.com/patriciogonzalezvivo/glslViewer,C,2193,75,5,34,6,1.3,1,4,0,0.8,20,0.37317
just-react,https://github.com/BetaSu/just-react,JavaScript,2215,8,0,15,7,3.1,0,24,9,1.2,11,0.37269
p2.js,https://github.com/schteppe/p2.js,JavaScript,2264,97,34,21,7,0.0,1,3,0,1.0,407,0.37181
gabs,https://github.com/Jeffail/gabs,Go,2222,82,4,16,7,0.1,3,5,1,0.6,26,0.37178
user-interface-samples,https://github.com/android/user-interface-samples,Java,2113,18,1,20,4,1.7,1,14,4,0.5,72,0.37153
