name,url,language,license,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
Routing,https://github.com/symfony-cmf/Routing,PHP,"License(name=""Other"")",251,116,0,46,10,0.5,4,3,2,1.7,1022,0.56004
container,https://github.com/illuminate/container,PHP,"License(name=""MIT License"")",251,106,0,96,9,0.9,48,1,1,0.0,1146,0.55963
commonmarker,https://github.com/gjtorikian/commonmarker,C,"License(name=""MIT License"")",260,75,0,22,8,0.1,12,3,3,6.0,406,0.55752
cligen,https://github.com/c-blake/cligen,Nim,"License(name=""ISC License"")",250,62,0,15,6,7.3,14,7,7,6.0,126,0.55622
commons-dbcp,https://github.com/apache/commons-dbcp,Java,"License(name=""Apache License 2.0"")",251,241,0,62,5,3.2,3,18,16,0.6,1101,0.55464
smarthr-ui,https://github.com/kufu/smarthr-ui,TypeScript,"License(name=""MIT License"")",261,33,0,39,5,11.5,25,242,225,2.1,19,0.55458
spirit,https://github.com/boostorg/spirit,C++,,250,219,0,132,4,1.7,5,26,18,2.5,70,0.55329
arborist,https://github.com/npm/arborist,JavaScript,"License(name=""Other"")",248,79,0,18,8,8.2,12,46,39,1.2,129,0.55301
alfresco-ng2-components,https://github.com/Alfresco/alfresco-ng2-components,TypeScript,"License(name=""Other"")",259,59,0,99,3,20.1,6,339,318,1.1,24,0.5516
librsvg,https://github.com/GNOME/librsvg,Rust,"License(name=""GNU Lesser General Public License v2.1"")",257,241,0,177,3,14.9,7,0,0,0,2212,0.55113
python-zulip-api,https://github.com/zulip/python-zulip-api,Python,"License(name=""Apache License 2.0"")",260,102,1,139,5,2.3,4,25,7,4.1,61,0.55017
cli,https://github.com/rancher/cli,Go,"License(name=""Apache License 2.0"")",252,57,0,39,7,0.8,28,12,10,0.2,1913,0.54988
karrot-frontend,https://github.com/yunity/karrot-frontend,JavaScript,"License(name=""MIT License"")",250,55,0,72,3,6.8,17,98,77,1.6,63,0.54879
spec,https://github.com/go-openapi/spec,Go,"License(name=""Other"")",251,74,0,34,8,0.5,4,35,33,1.0,725,0.5442
geowebcache,https://github.com/GeoWebCache/geowebcache,Java,,257,159,0,85,8,1.3,11,35,23,0.4,64,0.54286
zigpy,https://github.com/zigpy/zigpy,Python,"License(name=""Other"")",259,36,0,29,3,3.9,44,87,60,4.0,80,0.54284
amiberry,https://github.com/midwan/amiberry,C++,"License(name=""GNU General Public License v3.0"")",253,70,0,26,3,10.3,7,82,42,4.7,38,0.53807
TYPO3-Console,https://github.com/TYPO3-Console/TYPO3-Console,PHP,"License(name=""GNU General Public License v2.0"")",251,82,0,54,13,2.5,19,24,23,2.5,4,0.53775
fastify-swagger,https://github.com/fastify/fastify-swagger,JavaScript,"License(name=""MIT License"")",262,47,0,60,9,1.5,11,45,34,1.4,41,0.53662
parsl,https://github.com/Parsl/parsl,Python,"License(name=""Apache License 2.0"")",249,52,0,59,5,5.5,8,94,74,0.7,101,0.53621
Chrysalis,https://github.com/keyboardio/Chrysalis,JavaScript,"License(name=""GNU General Public License v3.0"")",249,29,0,25,6,4.8,15,90,62,2.0,91,0.53579
edx-app-android,https://github.com/edx/edx-app-android,Java,"License(name=""Apache License 2.0"")",252,74,0,55,4,2.7,9,58,50,1.0,158,0.53507
w3m,https://github.com/tats/w3m,C,"License(name=""Other"")",251,234,0,67,4,1.9,6,9,4,1.3,382,0.53505
RobustToolbox,https://github.com/space-wizards/RobustToolbox,C#,"License(name=""Other"")",258,118,0,105,3,18.9,1,183,127,1.2,20,0.53495
asciidoctor-maven-plugin,https://github.com/asciidoctor/asciidoctor-maven-plugin,Java,"License(name=""Apache License 2.0"")",258,98,1,44,8,1.2,2,19,19,2.7,208,0.5344
ezpublish-legacy,https://github.com/ezsystems/ezpublish-legacy,JavaScript,"License(name=""GNU General Public License v2.0"")",252,224,4,233,9,0.3,2,3,2,3.0,172,0.5343
progit2-ru,https://github.com/progit/progit2-ru,CSS,"License(name=""Other"")",254,86,0,123,6,2.0,33,32,24,1.4,6,0.53414
VST,https://github.com/PrincetonUniversity/VST,Coq,"License(name=""Other"")",260,104,0,57,5,6.8,1,20,12,0.7,489,0.53392
relic,https://github.com/relic-toolkit/relic,C,"License(name=""Other"")",258,140,0,37,6,6.9,1,19,17,2.6,74,0.53359
nrjavaserial,https://github.com/NeuronRobotics/nrjavaserial,Java,"License(name=""Other"")",258,125,0,39,5,1.9,19,20,11,1.8,52,0.53213
XmlSchemaClassGenerator,https://github.com/mganss/XmlSchemaClassGenerator,C#,"License(name=""Apache License 2.0"")",261,87,0,43,5,2.0,32,25,22,1.8,29,0.52864
Postmodern,https://github.com/marijnh/Postmodern,Common Lisp,"License(name=""Other"")",260,172,0,63,6,3.0,9,12,10,1.3,39,0.52847
rules,https://github.com/auth0/rules,JavaScript,"License(name=""MIT License"")",254,86,1,116,3,3.5,16,7,5,1.3,227,0.52773
nodejs-bigquery,https://github.com/googleapis/nodejs-bigquery,TypeScript,"License(name=""Apache License 2.0"")",262,70,0,56,4,2.6,8,46,36,1.7,64,0.52477
wine-tkg-git,https://github.com/Frogging-Family/wine-tkg-git,Shell,,252,10,0,13,4,14.5,24,87,56,3.2,151,0.52463
cobrapy,https://github.com/opencobra/cobrapy,Python,"License(name=""GNU General Public License v2.0"")",261,114,0,45,6,3.5,4,24,9,3.1,20,0.52457
ember-cli-update,https://github.com/ember-cli/ember-cli-update,JavaScript,"License(name=""MIT License"")",259,43,1,22,10,3.1,62,38,24,0.9,121,0.52385
mariadb-connector-j,https://github.com/mariadb-corporation/mariadb-connector-j,Java,"License(name=""GNU Lesser General Public License v2.1"")",248,147,2,83,8,2.8,7,6,4,0.8,180,0.52346
xhr,https://github.com/whatwg/xhr,HTML,"License(name=""Creative Commons Attribution 4.0 International"")",261,112,0,23,5,0.3,0,13,8,5.5,583,0.52318
clangd,https://github.com/clangd/clangd,Python,"License(name=""Apache License 2.0"")",257,25,0,5,1,0.6,40,140,70,3.1,12563,0.52299
core.js,https://github.com/octokit/core.js,TypeScript,"License(name=""MIT License"")",260,18,0,19,6,4.5,22,52,49,1.2,257,0.52291
quilter,https://github.com/lainsce/quilter,Vala,"License(name=""GNU General Public License v3.0"")",261,44,0,33,4,1.4,23,20,20,2.7,105,0.52258
govuk-aws,https://github.com/alphagov/govuk-aws,HCL,"License(name=""MIT License"")",254,44,0,72,4,4.1,272,49,47,0.3,83,0.52177
num-traits,https://github.com/rust-num/num-traits,Rust,"License(name=""Other"")",247,78,3,109,6,0.5,5,10,3,3.1,235,0.52136
sample-apiserver,https://github.com/kubernetes/sample-apiserver,Go,"License(name=""Apache License 2.0"")",259,48,0,165,5,3.4,160,0,0,0,524,0.52096
apache2,https://github.com/sous-chefs/apache2,Ruby,"License(name=""Apache License 2.0"")",260,146,0,176,7,2.1,3,7,6,2.0,8,0.52049
connect,https://github.com/trezor/connect,JavaScript,"License(name=""Other"")",258,72,1,37,8,4.9,0,52,40,0.6,742,0.51831
and-bible,https://github.com/AndBible/and-bible,Kotlin,"License(name=""GNU General Public License v3.0"")",256,128,0,23,4,26.3,70,66,25,1.6,3,0.51648
InvenTree,https://github.com/inventree/InvenTree,JavaScript,"License(name=""MIT License"")",255,47,0,20,2,29.1,10,195,147,1.8,43,0.51625
go-bindata,https://github.com/kevinburke/go-bindata,Go,"License(name=""Other"")",256,117,1,43,9,0.4,4,4,4,1.2,417,0.5159
nodejs-cloudant,https://github.com/cloudant/nodejs-cloudant,JavaScript,"License(name=""Apache License 2.0"")",249,115,0,94,5,0.3,2,16,16,0.9,198,0.51568
puppetlabs-firewall,https://github.com/puppetlabs/puppetlabs-firewall,Ruby,"License(name=""Apache License 2.0"")",262,118,1,222,3,1.6,5,23,22,0.8,90,0.5153
RDS-Templates,https://github.com/Azure/RDS-Templates,PowerShell,"License(name=""MIT License"")",248,51,0,36,4,2.0,3,42,33,1.6,310,0.51289
python-semver,https://github.com/python-semver/python-semver,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",250,109,1,28,7,1.4,9,41,32,0.9,122,0.51284
docs,https://github.com/vapor/docs,Twig,,262,55,0,209,10,3.0,0,33,28,0.5,25,0.51095
sandbox,https://github.com/sonata-project/sandbox,PHP,"License(name=""MIT License"")",262,116,0,55,10,5.9,0,136,130,0.1,27,0.51
go-cve-dictionary,https://github.com/kotakanbe/go-cve-dictionary,Go,"License(name=""Apache License 2.0"")",259,59,0,29,10,0.4,8,8,7,2.1,64,0.50938
doma,https://github.com/domaframework/doma,Java,"License(name=""Apache License 2.0"")",248,141,0,32,4,7.2,20,27,25,0.5,33,0.50932
xibo-cms,https://github.com/xibosignage/xibo-cms,PHP,"License(name=""GNU Affero General Public License v3.0"")",249,148,0,43,2,15.6,16,40,40,0.1,82,0.50907
aws,https://github.com/async-aws/aws,PHP,"License(name=""MIT License"")",260,12,0,33,13,14.4,0,111,105,1.2,120,0.50879
misk,https://github.com/cashapp/misk,Kotlin,,258,38,0,92,6,6.5,5,151,121,0.5,12,0.50792
counterparty-lib,https://github.com/CounterpartyXCP/counterparty-lib,Python,"License(name=""MIT License"")",251,87,0,47,5,1.2,3,33,28,1.8,60,0.50786
psiTurk,https://github.com/NYUCCL/psiTurk,Python,"License(name=""MIT License"")",260,109,2,47,5,2.0,3,14,10,2.9,135,0.50776
dde-file-manager,https://github.com/linuxdeepin/dde-file-manager,C++,"License(name=""GNU General Public License v3.0"")",258,61,2,112,2,30.0,90,34,18,2.2,7,0.50762
mynode,https://github.com/mynodebtc/mynode,HTML,"License(name=""Other"")",250,20,0,22,5,10.5,19,42,21,2.2,39,0.50709
css-select,https://github.com/fb55/css-select,TypeScript,"License(name=""BSD 2-Clause ""Simplified"" License"")",257,109,0,20,6,3.9,8,77,75,1.0,22,0.5068
frepple,https://github.com/frePPLe/frepple,Python,"License(name=""GNU Affero General Public License v3.0"")",259,179,0,21,5,17.3,10,3,3,1.0,63,0.50638
openopps-platform,https://github.com/openopps/openopps-platform,PLpgSQL,"License(name=""Other"")",255,92,7,93,4,7.7,139,4,2,0.2,764,0.50581
NLog.Web,https://github.com/NLog/NLog.Web,C#,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",247,73,0,30,5,1.0,8,31,25,1.6,83,0.50581
txAdmin,https://github.com/tabarra/txAdmin,JavaScript,"License(name=""MIT License"")",248,21,0,51,3,11.5,22,69,54,1.6,22,0.50575
python-blosc,https://github.com/Blosc/python-blosc,C,"License(name=""Other"")",261,126,0,34,10,1.0,6,12,7,1.2,27,0.50533
mupen64plus-ae,https://github.com/mupen64plus-ae/mupen64plus-ae,C,"License(name=""GNU General Public License v3.0"")",247,138,0,59,1,8.3,4,54,50,2.4,41,0.50524
quickstart-amazon-eks,https://github.com/aws-quickstart/quickstart-amazon-eks,Python,"License(name=""Apache License 2.0"")",258,27,0,40,6,7.1,4,44,30,1.8,41,0.50486
omnetpp,https://github.com/omnetpp/omnetpp,Java,,251,264,0,27,2,19.5,3,27,12,2.4,55,0.50461
auth0-PHP,https://github.com/auth0/auth0-PHP,PHP,"License(name=""MIT License"")",261,90,0,67,5,1.0,7,27,26,1.0,37,0.50446
biber,https://github.com/plk/biber,TeX,,249,154,1,19,4,2.8,6,20,9,4.1,76,0.50378
conflux-rust,https://github.com/Conflux-Chain/conflux-rust,Rust,"License(name=""GNU General Public License v3.0"")",258,22,0,27,5,15.5,65,140,119,1.2,8,0.50354
prim-ftpd,https://github.com/wolpi/prim-ftpd,Java,"License(name=""Other"")",263,105,0,51,3,1.9,7,14,7,3.1,34,0.5035
OpenHantek6022,https://github.com/OpenHantek/OpenHantek6022,C++,"License(name=""Other"")",247,128,1,34,2,3.5,16,36,31,3.8,26,0.50347
MerossIot,https://github.com/albertogeniola/MerossIot,Python,"License(name=""MIT License"")",258,29,1,18,5,6.5,48,38,25,3.7,29,0.50327
postman-collection,https://github.com/postmanlabs/postman-collection,JavaScript,"License(name=""Apache License 2.0"")",251,60,1,45,4,2.5,32,22,14,1.6,59,0.50304
CameraTraps,https://github.com/microsoft/CameraTraps,Jupyter Notebook,"License(name=""MIT License"")",259,28,0,32,8,11.3,1,14,13,1.0,185,0.50215
eliom,https://github.com/ocsigen/eliom,OCaml,"License(name=""Other"")",250,188,0,90,8,0.9,4,15,10,0.1,56,0.50196
node-feature-discovery,https://github.com/kubernetes-sigs/node-feature-discovery,Go,"License(name=""Apache License 2.0"")",253,56,1,39,7,3.6,2,65,53,3.4,16,0.50185
rocker-versioned,https://github.com/rocker-org/rocker-versioned,Dockerfile,"License(name=""GNU General Public License v2.0"")",247,77,0,35,10,0.3,2,9,6,2.9,41,0.5017
Dagger.jl,https://github.com/JuliaParallel/Dagger.jl,Julia,"License(name=""Other"")",248,63,0,30,9,1.3,7,54,33,0.8,33,0.50136
graphql.js,https://github.com/octokit/graphql.js,TypeScript,"License(name=""MIT License"")",253,26,0,16,6,3.2,12,63,61,1.1,132,0.5012
jest-playwright,https://github.com/playwright-community/jest-playwright,TypeScript,"License(name=""MIT License"")",248,12,0,21,6,9.4,55,130,129,1.4,19,0.50063
couchbase-java-client,https://github.com/couchbase/couchbase-java-client,Java,"License(name=""Apache License 2.0"")",254,112,2,28,9,0.3,14,1,1,4.0,63,0.50025
httpi,https://github.com/savonrb/httpi,Ruby,"License(name=""MIT License"")",250,126,2,78,10,0.3,1,5,5,3.8,32,0.49989
tsugi,https://github.com/tsugiproject/tsugi,PHP,"License(name=""Apache License 2.0"")",258,90,0,33,7,5.3,5,15,12,0.9,31,0.49966
libsamplerate,https://github.com/libsndfile/libsamplerate,C,"License(name=""BSD 2-Clause ""Simplified"" License"")",250,207,0,29,2,1.5,2,33,29,3.8,108,0.49924
eve,https://github.com/lf-edge/eve,Go,"License(name=""Apache License 2.0"")",247,46,1,65,2,33.1,3,285,252,1.6,14,0.49831
orm,https://github.com/nextras/orm,PHP,"License(name=""MIT License"")",257,82,1,35,6,3.1,7,11,9,1.0,140,0.49821
OTB,https://github.com/orfeotoolbox/OTB,GLSL,"License(name=""Apache License 2.0"")",261,183,0,63,2,9.7,7,0,0,0,1771,0.49803
github-plugin,https://github.com/jenkinsci/github-plugin,Java,"License(name=""MIT License"")",260,142,1,80,9,0.6,2,11,9,1.8,25,0.4978
react-imgix,https://github.com/imgix/react-imgix,JavaScript,"License(name=""Other"")",256,65,0,33,10,3.1,2,41,24,1.2,20,0.49757
valvat,https://github.com/yolk/valvat,Ruby,"License(name=""MIT License"")",249,122,0,51,8,1.9,5,15,15,1.7,5,0.49728
moveit_tutorials,https://github.com/ros-planning/moveit_tutorials,HTML,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",249,54,0,91,7,1.4,0,44,25,2.2,25,0.49672
alonetone,https://github.com/sudara/alonetone,Ruby,"License(name=""MIT License"")",260,157,0,20,8,7.5,1,57,29,0.5,47,0.49652
sail,https://github.com/rems-project/sail,Standard ML,"License(name=""Other"")",252,93,1,54,6,4.5,2,14,4,1.8,60,0.49648
saleor-dashboard,https://github.com/mirumee/saleor-dashboard,TypeScript,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",262,20,0,38,2,16.0,21,203,182,1.2,23,0.49636
connector,https://github.com/OCA/connector,Python,,253,138,2,75,6,0.6,1,14,9,2.8,78,0.49578
documentation-user,https://github.com/odoo/documentation-user,Less,,259,73,0,120,1,7.5,0,76,55,0.9,295,0.49559
sidetree,https://github.com/decentralized-identity/sidetree,TypeScript,"License(name=""Apache License 2.0"")",261,29,0,38,8,7.7,6,147,111,0.8,8,0.49545
dm,https://github.com/krlmlr/dm,R,"License(name=""Other"")",248,23,0,14,4,24.6,8,248,227,0.4,79,0.49462
graphql,https://github.com/drupal-graphql/graphql,PHP,,260,66,0,75,6,1.8,3,76,49,1.3,9,0.49418
djangocms-blog,https://github.com/nephila/djangocms-blog,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",260,86,1,53,8,1.4,6,34,24,1.3,17,0.49414
NBlood,https://github.com/nukeykt/NBlood,C++,,257,180,0,41,2,25.5,0,42,24,1.9,49,0.49414
rustc-perf,https://github.com/rust-lang/rustc-perf,Rust,,260,72,0,53,6,11.4,0,49,37,1.7,12,0.49407
transcripts,https://github.com/thechangelog/transcripts,,"License(name=""Creative Commons Attribution Share Alike 4.0 International"")",256,43,0,252,8,10.3,0,53,53,0.2,6,0.49251
DiligentCore,https://github.com/DiligentGraphics/DiligentCore,C++,"License(name=""Apache License 2.0"")",252,64,0,16,5,12.3,4,20,17,1.1,75,0.49149
gatsby-source-prismic,https://github.com/angeloashmore/gatsby-source-prismic,TypeScript,"License(name=""MIT License"")",255,42,0,23,8,3.4,4,35,21,2.3,18,0.49137
vscode-home-assistant,https://github.com/keesschollaart81/vscode-home-assistant,TypeScript,,247,23,0,32,8,9.6,12,186,166,0.7,4,0.49118
LunaMultiplayer,https://github.com/LunaMultiplayer/LunaMultiplayer,C#,"License(name=""MIT License"")",261,52,0,54,2,2.7,3,40,35,1.8,134,0.49106
Unicorn,https://github.com/SitecoreUnicorn/Unicorn,C#,"License(name=""MIT License"")",251,97,1,34,10,0.5,9,18,17,2.4,8,0.49096
azure-iot-sdk-python,https://github.com/Azure/azure-iot-sdk-python,Python,"License(name=""MIT License"")",257,52,0,17,5,2.6,14,49,37,2.1,21,0.49087
manubot,https://github.com/manubot/manubot,Python,"License(name=""Other"")",258,44,1,7,6,1.3,4,35,29,1.5,1510,0.49058
circuits,https://github.com/circuits/circuits,Python,"License(name=""Other"")",251,150,1,44,4,0.3,2,9,5,1.4,639,0.49013
secrets-store-csi-driver,https://github.com/kubernetes-sigs/secrets-store-csi-driver,Go,"License(name=""Apache License 2.0"")",251,25,0,29,6,3.7,10,112,73,2.8,5,0.48965
prusti-dev,https://github.com/viperproject/prusti-dev,Rust,"License(name=""Other"")",260,38,0,25,2,23.6,4,158,115,1.4,42,0.48947
rescript-lang.org,https://github.com/reason-association/rescript-lang.org,ReScript,"License(name=""MIT License"")",261,17,0,69,11,19.0,0,141,102,1.4,4,0.48917
coding-standard,https://github.com/doctrine/coding-standard,PHP,"License(name=""MIT License"")",256,86,3,28,12,1.0,4,7,3,0.7,634,0.48891
doc,https://github.com/Raku/doc,Raku,"License(name=""Artistic License 2.0"")",258,105,0,321,3,18.8,0,179,82,1.0,0,0.48857
mod_h2,https://github.com/icing/mod_h2,C,"License(name=""Other"")",249,74,3,21,8,0.7,10,2,0,5.5,110,0.48839
DataFramesMeta.jl,https://github.com/JuliaData/DataFramesMeta.jl,Julia,"License(name=""Other"")",256,85,0,28,8,1.2,2,33,28,3.6,5,0.48762
rspotify,https://github.com/ramsayleung/rspotify,Rust,"License(name=""MIT License"")",249,37,0,42,5,8.4,2,40,23,2.3,14,0.48562
netplan,https://github.com/CanonicalLtd/netplan,Python,"License(name=""GNU General Public License v3.0"")",259,55,0,50,7,1.4,3,21,16,1.7,18,0.48489
community,https://github.com/open-telemetry/community,C#,"License(name=""Apache License 2.0"")",262,21,0,57,8,2.2,0,74,53,3.2,16,0.48467
covid19japan,https://github.com/reustle/covid19japan,JavaScript,"License(name=""MIT License"")",259,12,0,55,6,16.0,0,57,44,1.1,90,0.48454
cattrs,https://github.com/Tinche/cattrs,Python,"License(name=""MIT License"")",261,54,0,19,8,1.5,3,26,21,2.5,24,0.48419
Kernels,https://github.com/ParRes/Kernels,C,"License(name=""Other"")",258,89,0,37,8,5.7,1,25,23,0.2,43,0.48348
yiiframework.com,https://github.com/yiisoft-contrib/yiiframework.com,PHP,"License(name=""Other"")",252,76,0,34,9,3.8,0,72,63,0.2,57,0.48336
nvchecker,https://github.com/lilydjwg/nvchecker,Python,"License(name=""MIT License"")",249,93,0,18,9,3.3,3,10,5,2.1,16,0.48309
